state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
IN,12,150,3,12,150,3,0,163,18785,165,12379,165,387,163,26,165,87,163,0,163,4,163,1489,165,94,163,69,165,376,163,207,165,11,163,0,163,2293,165,0.65898323130157,165,12379,18785,0.031558346244801,163,387,12263,0.020760688804249,163,387,18641,0.041870824053452,163,94,2245,0.649367640645443,165,1489,2293,2021/06/28,,1,165,0,165,2,165,4,165,6,165,8,165,3,165,0,165,2,165,2,163,7,163,9,163,8,163,8,163,24,163,15,163,13,163,1,163,6,163
KS,11,131,8,11,131,8,2,147,9035,150,5481,150,144,147,16,150,30,147,0,147,0,147,617,150,53,147,50,150,144,147,118,150,0,147,0,147,859,150,0.606640841173215,150,5481,9035,0.026455998530222,147,144,5443,0.016075016744809,147,144,8958,0.063170441001192,147,53,839,0.718277066356228,150,617,859,2021/06/28,,1,150,2,148,1,148,4,148,1,148,6,148,1,148,0,148,0,150,0,147,4,145,1,145,1,144,4,145,7,145,10,145,3,145,0,147,1,147
KY,1,23,93,4,111,2,1,115,14256,117,8638,117,186,115,60,117,20,115,0,115,1,115,1093,117,61,115,59,117,183,115,158,117,3,115,1,115,1833,117,0.605920314253648,117,8638,14256,0.021861777150917,115,186,8508,0.013185878349638,115,186,14106,0.034078212290503,115,61,1790,0.596290234588107,117,1093,1833,2021/06/28,,0,117,2,117,0,117,3,117,6,117,18,117,16,117,6,117,5,117,1,115,4,115,3,115,5,115,6,115,5,115,2,115,6,115,0,115,14,115
LA,39,179,6,40,178,6,1,218,14326,224,9432,224,255,224,57,219,12,219,3,219,2,219,1128,224,79,224,77,224,247,224,319,224,8,224,7,224,1847,224,0.658383358927824,224,9432,14326,0.027035623409669,224,255,9432,0.017799804551166,224,255,14326,0.042772062804548,224,79,1847,0.610720086626963,224,1128,1847,2021/06/28,,1,219,4,219,8,219,8,219,10,219,9,219,13,219,5,219,0,219,0,219,1,219,2,219,2,219,2,219,2,219,1,219,2,219,0,219,2,218
MA,11,88,1,11,88,1,2,99,19056,100,16002,100,110,99,8,100,70,99,0,99,1,99,986,100,28,99,24,100,106,99,59,100,4,99,3,99,1378,100,0.839735516372796,100,16002,19056,0.006924335893239,99,110,15886,0.005812724582541,99,110,18924,0.020710059171598,99,28,1352,0.715529753265602,100,986,1378,2021/06/28,,0,100,1,100,2,100,1,100,1,100,1,100,0,100,2,100,0,100,0,99,3,99,6,99,6,99,9,99,20,99,10,99,16,99,0,99,2,99
MD,2,57,1,3,56,1,7,59,11281,59,9318,60,274,59,12,60,156,59,0,59,9,59,864,60,43,59,29,60,261,59,102,60,13,59,4,59,1212,59,0.816594273557309,59,9212,11281,0.029602420051858,59,274,9256,0.023886205045625,58,267,11178,0.034893617021277,58,41,1175,0.70049504950495,59,849,1212,2021/06/28,,0,60,0,60,1,60,3,60,4,60,2,60,0,60,2,60,0,60,1,59,17,59,22,59,16,59,21,59,33,59,28,59,18,59,0,59,1,59
ME,2,28,9,1,29,9,0,38,3318,39,2434,39,43,38,5,39,15,38,0,38,0,38,243,39,19,38,15,39,42,38,31,39,1,38,1,38,325,39,0.733574442435202,39,2434,3318,0.017901748542881,38,43,2402,0.013109756097561,38,43,3280,0.06031746031746,38,19,315,0.747692307692308,39,243,325,2021/06/28,,0,39,0,39,0,39,0,39,2,39,2,39,0,39,1,39,0,39,0,38,3,38,0,38,2,38,0,38,4,38,3,38,3,38,0,38,0,38
MI,4,156,4,5,155,4,5,160,23014,164,17957,164,302,160,31,164,20,160,1,160,1,160,1833,164,76,160,67,164,289,160,239,164,13,160,9,160,2510,164,0.780264187016599,164,17957,23014,0.016934895979364,160,302,17833,0.013240968081375,160,302,22808,0.030769230769231,160,76,2470,0.730278884462151,164,1833,2510,2021/06/28,,0,164,1,164,4,164,3,164,5,164,7,164,4,164,6,164,1,164,0,160,1,160,1,160,4,160,3,160,6,160,4,160,1,160,0,160,3,160
MN,15,111,14,15,111,14,4,139,10008,140,7802,140,146,139,13,140,17,139,0,139,1,139,670,140,29,139,24,140,142,139,93,140,4,139,2,139,899,140,0.779576338928857,140,7802,10008,0.019032720636162,139,146,7671,0.014854003459151,139,146,9829,0.033603707995365,139,29,863,0.745272525027809,140,670,899,2021/06/28,,0,140,1,140,2,140,1,140,3,140,3,140,1,140,2,140,0,140,0,139,4,139,3,139,3,139,2,139,1,139,4,139,0,139,0,139,0,139
MO,23,91,25,29,85,25,5,135,16977,139,13984,139,971,135,100,139,139,135,3,135,20,135,1506,139,316,135,289,139,944,135,761,139,27,135,11,135,1784,139,0.823702656535312,139,13984,16977,0.070495135763032,135,971,13774,0.058182036071664,135,971,16689,0.182764603817235,135,316,1729,0.844170403587444,139,1506,1784,2021/06/28,,1,139,4,139,7,139,18,139,26,139,19,139,14,139,11,139,0,139,3,135,9,135,14,135,15,135,23,135,28,135,25,135,22,135,0,135,11,135
WV,11,48,4,12,47,4,1,59,6135,63,4835,63,87,59,8,63,65,59,0,59,3,59,478,63,26,59,26,63,87,59,74,63,0,59,0,59,668,63,0.788101059494702,63,4835,6135,0.018281151502416,59,87,4759,0.014636608344549,59,87,5944,0.041666666666667,59,26,624,0.715568862275449,63,478,668,2021/06/28,,0,63,0,63,2,63,0,63,0,63,3,63,3,63,0,63,0,63,0,59,4,59,10,59,4,59,13,59,9,59,13,59,12,59,0,59,0,59
WY,2,27,2,3,26,2,1,29,1723,31,845,31,41,29,4,31,12,29,0,29,0,29,57,31,8,29,9,31,41,29,41,31,0,29,0,29,138,31,0.490423679628555,31,845,1723,0.049636803874092,29,41,826,0.024609843937575,29,41,1666,0.062992125984252,29,8,127,0.41304347826087,31,57,138,2021/06/28,,0,31,0,31,0,31,0,31,1,31,0,31,0,31,3,31,0,31,0,29,2,29,0,29,1,29,4,29,0,29,2,29,3,29,0,29,0,29
