state,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
VT,627,12,220,8,8,15,28,8,5,10,48,7,0.5670103092783505,8,220,388,0.031818181818181815,8,7,220,0.011164274322169059,12,7,627,0.10416666666666667,7,5,48,0.5833333333333334,7,28,48,2020-08-17
WA,10036,81,6060,74,342,82,606,65,101,67,921,65,0.6363538179069014,73,5892,9259,0.052798663324979116,73,316,5985,0.03433390221865275,80,342,9961,0.09011943539630836,60,83,921,0.6362649294245385,61,586,921,2020-08-17
WI,11985,129,7255,126,612,136,807,118,143,130,1512,128,0.614271029638513,125,7171,11674,0.08049620951068229,126,584,7255,0.04755944931163955,129,570,11985,0.09457671957671958,128,143,1512,0.5647305808257522,118,807,1429,2020-08-17
AK,1530,25,932,25,49,30,55,14,11,23,46,9,0.4112011790714812,20,558,1357,0.04291845493562232,25,40,932,0.020261437908496733,25,31,1530,0.06818181818181818,7,3,44,0.6086956521739131,9,28,46,2020-08-17
AL,12430,104,8284,92,1464,110,1127,87,436,93,1136,77,0.7922918505442778,91,8079,10197,0.13725015142337976,90,1133,8255,0.10642764857881137,102,1318,12384,0.2854609929078014,71,322,1128,0.9022887323943662,77,1025,1136,2020-08-17
AR,8388,86,5338,83,723,89,709,74,319,73,931,70,0.6964542718827685,81,5323,7643,0.11427500936680404,83,610,5338,0.08619456366237482,86,723,8388,0.26852846401718583,67,250,931,0.7545748116254036,69,701,929,2020-08-17
AZ,11957,77,7398,66,1128,88,840,61,324,68,1393,53,0.6521118139155274,60,6392,9802,0.12625033792917004,66,934,7398,0.08095676172953081,77,968,11957,0.17946877243359655,51,250,1393,0.5350223546944859,52,718,1342,2020-08-17
CA,61503,370,44492,364,6488,396,5245,353,1651,355,6944,351,0.7269815852682145,364,44492,61201,0.1337768587611256,364,5952,44492,0.09697087946929418,370,5964,61503,0.23631912442396313,348,1641,6944,0.7553283410138248,350,5245,6944,2020-08-17
CO,9222,80,5578,75,253,97,560,65,95,76,939,57,0.6428157925205511,72,5552,8637,0.036392972391538186,75,203,5578,0.02309694209499024,80,213,9222,0.07965554359526372,54,74,929,0.6124721603563474,56,550,898,2020-08-17
CT,8080,30,5870,29,169,31,505,28,24,29,1048,29,0.7433202481955172,29,5870,7897,0.028620102214650767,29,168,5870,0.020915841584158417,30,169,8080,0.022900763358778626,28,24,1048,0.4818702290076336,28,505,1048,2020-08-17
DC,3357,13,2677,13,141,13,239,11,30,11,348,11,0.7974381888591003,13,2677,3357,0.05267090026148674,13,141,2677,0.0420017873100983,13,141,3357,0.08620689655172414,11,30,348,0.6867816091954023,11,239,348,2020-08-17
DE,2461,11,1540,8,73,12,99,7,10,7,139,6,0.7164031620553359,7,1450,2024,0.04350649350649351,8,67,1540,0.029662738724095895,11,73,2461,0.07194244604316546,6,10,139,0.7122302158273381,6,99,139,2020-08-17
FL,75103,259,42149,246,6747,261,4654,245,1500,257,5736,245,0.5998064635482632,246,42149,70271,0.14745308310991956,246,6215,42149,0.08975673408518968,259,6741,75103,0.2439621981099055,243,1394,5714,0.8113668061366807,245,4654,5736,2020-08-17
GA,14297,117,8334,94,3461,142,1132,86,624,92,1218,79,0.8171389351897245,94,8334,10199,0.21262299016078715,94,1772,8334,0.178359096313912,117,2550,14297,0.39486754966887416,73,477,1208,0.8990147783251231,79,1095,1218,2020-08-17
HI,1617,15,1722,24,223,22,84,14,33,14,81,12,0.7074829931972789,15,1144,1617,0.14297385620915032,17,175,1224,0.09833024118738404,15,159,1617,0.2222222222222222,12,18,81,0.5679012345679012,12,46,81,2020-08-17
IA,8285,119,5224,119,351,119,487,119,96,118,720,119,0.6305371152685576,119,5224,8285,0.06718989280245023,119,351,5224,0.04236572118286059,119,351,8285,0.13333333333333333,118,96,720,0.6763888888888889,119,487,720,2020-08-17
MS,7733,93,4446,89,925,97,559,63,259,68,572,60,0.6543614170884192,86,4396,6718,0.17049032838506523,89,758,4446,0.11961722488038277,93,925,7733,0.4178321678321678,60,239,572,0.9475524475524476,60,542,572,2020-08-17
MT,3139,67,1902,50,75,47,103,26,20,47,226,44,0.7795081967213114,50,1902,2440,0.04961020552799433,35,70,1411,0.03753753753753754,45,75,1998,0.0947867298578199,38,20,211,0.6866666666666666,23,103,150,2020-08-17
NC,19444,108,15335,100,1485,119,1336,99,314,110,1790,96,0.8195137833731279,99,15102,18428,0.07531790022823606,100,1155,15335,0.06634387555372412,107,1288,19414,0.13966480446927373,96,250,1790,0.729050279329609,96,1305,1790,2020-08-17
ND,2513,47,1818,48,98,48,74,43,23,48,103,42,0.7206526064464783,47,1811,2513,0.0539053905390539,48,98,1818,0.03899721448467967,47,98,2513,0.11650485436893204,42,12,103,0.5728155339805825,42,59,103,2020-08-17
NE,4854,84,2341,73,181,84,357,60,48,55,643,61,0.6304993252361674,72,2336,3705,0.05844709897610922,70,137,2344,0.034154419374870626,81,165,4831,0.075,52,48,640,0.587171052631579,57,357,608,2020-08-17
NH,3272,30,2211,30,45,30,154,27,12,27,275,26,0.6757334963325183,30,2211,3272,0.0203527815468114,30,45,2211,0.013753056234718826,30,45,3272,0.04,26,11,275,0.5527272727272727,26,152,275,2020-08-17
NJ,7124,31,4925,30,359,34,282,27,9,29,681,27,0.7370169082125604,29,4882,6624,0.06375634517766497,30,314,4925,0.044918585064570464,31,320,7124,0.013215859030837005,27,9,681,0.41409691629955947,27,282,681,2020-08-17
NM,3369,46,2124,45,111,45,271,43,36,42,370,41,0.6304541406945681,45,2124,3369,0.05419921875,44,111,2048,0.03415384615384615,45,111,3250,0.0972972972972973,41,36,370,0.6891891891891891,41,255,370,2020-08-17
NV,8395,61,6045,60,1007,61,649,58,269,57,847,58,0.7212743109414151,60,6045,8381,0.16658395368072787,60,1007,6045,0.11995235259082787,61,1007,8395,0.31759149940968123,57,269,847,0.7662337662337663,58,649,847,2020-08-17
NY,42605,144,28044,126,1809,159,2763,120,226,125,4749,112,0.7103310648313974,124,27764,39086,0.04685494223363286,126,1314,28044,0.036075577983804716,144,1537,42605,0.04023877957108114,104,182,4523,0.5595865851086269,109,2653,4741,2020-08-17
OH,30910,207,20403,198,1584,212,2553,189,409,191,4071,171,0.6862303242297861,198,20403,29732,0.07547909621134147,198,1540,20403,0.05038633854944484,206,1552,30802,0.10051736881005174,167,408,4059,0.6377716712465651,168,2553,4003,2020-08-17
OK,9168,121,5694,117,539,124,738,116,225,119,1136,117,0.6322451698867422,117,5694,9006,0.08131366350544433,117,463,5694,0.05137434554973822,121,471,9168,0.1936619718309859,116,220,1136,0.680184331797235,115,738,1085,2020-08-17
OR,4263,50,2795,37,186,51,310,36,40,41,484,33,0.7237182806835837,37,2795,3862,0.04508050089445438,37,126,2795,0.043631245601688955,50,186,4263,0.06736842105263158,32,32,475,0.6301652892561983,33,305,484,2020-08-17
ID,3881,46,2049,46,200,48,205,40,51,46,280,41,0.5134645261522527,45,1983,3862,0.09712054660810152,46,199,2049,0.0515331100231899,46,200,3881,0.17142857142857143,41,48,280,0.7272727272727273,37,200,275,2020-08-17
IL,29158,177,17559,154,1672,186,1861,136,351,144,3206,124,0.6666144691512684,148,17028,25544,0.08081325815820946,154,1419,17559,0.054907744015364565,177,1601,29158,0.1034375,121,331,3200,0.5538998097653773,120,1747,3154,2020-08-17
IN,17208,138,10578,135,861,138,1435,130,164,130,2293,130,0.6237763887250855,135,10578,16958,0.07982555934774364,134,842,10548,0.049016183490511116,137,842,17178,0.07152202354993459,130,164,2293,0.6258177060619277,130,1435,2293,2020-08-17
KS,7863,124,4006,109,306,134,498,79,78,88,642,73,0.593993993993994,105,3956,6660,0.05926860025220681,108,235,3965,0.035540782408591154,123,278,7822,0.10749185667752444,67,66,614,0.7891373801916933,71,494,626,2020-08-17
KY,11386,94,7772,95,682,106,914,87,527,89,1235,87,0.6833853006681514,92,7671,11225,0.07720020586721564,95,600,7772,0.05348673809942034,94,609,11386,0.4249384741591468,86,518,1219,0.725506072874494,85,896,1235,2020-08-17
LA,14115,175,9522,173,1116,209,1312,94,385,203,1693,84,0.6838436107517608,172,9515,13914,0.11490549828178694,169,1070,9312,0.0777198319571201,171,1073,13806,0.20203227734608487,81,338,1673,0.7152982870643827,84,1211,1693,2020-08-17
MA,17512,80,12662,79,271,80,933,76,61,75,1843,76,0.7256160458452722,79,12662,17450,0.021402622018638445,79,271,12662,0.015475102786660576,80,271,17512,0.033098209441128595,75,61,1843,0.5062398263700488,76,933,1843,2020-08-17
MD,10529,51,7124,46,882,50,704,45,139,48,1044,43,0.7608156219656921,45,7052,9269,0.11257062146892656,44,797,7080,0.08370716808246635,49,877,10477,0.13218390804597702,43,138,1044,0.6695402298850575,43,699,1044,2020-08-17
ME,2875,30,1803,28,25,31,206,28,5,27,291,28,0.6857798165137615,27,1794,2616,0.011647254575707155,28,21,1803,0.008347826086956521,30,24,2875,0.017361111111111112,26,5,288,0.6982456140350877,27,199,285,2020-08-17
MI,23160,145,14392,124,679,148,1637,123,160,143,2193,121,0.7372183372183372,123,14232,19305,0.038841022790439134,124,559,14392,0.029317789291882557,145,679,23160,0.05836753305973552,121,128,2193,0.7464660282717738,121,1637,2193,2020-08-17
MN,11410,126,7263,121,480,128,613,118,101,121,914,109,0.6955564068186171,120,7263,10442,0.061269447886548256,121,445,7263,0.042068361086765996,126,480,11410,0.11050328227571116,109,101,914,0.698394495412844,107,609,872,2020-08-17
MO,18916,124,9935,105,959,136,1044,98,290,116,1836,101,0.6160334793696463,102,9421,15293,0.06290890790135883,105,625,9935,0.044776908437301755,124,847,18916,0.12054329371816638,93,213,1767,0.6415211970074813,91,1029,1604,2020-08-17
WV,6531,60,4801,60,234,60,468,60,63,60,644,60,0.7351094778747512,60,4801,6531,0.0487398458654447,60,234,4801,0.035829122645842905,60,234,6531,0.09782608695652174,60,63,644,0.7267080745341615,60,468,644,2020-08-17
WY,1500,26,586,23,34,26,43,26,9,26,112,26,0.40581717451523547,23,586,1444,0.05802047781569966,23,34,586,0.02266666666666667,26,34,1500,0.08035714285714286,26,9,112,0.38392857142857145,26,43,112,2020-08-17
