state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
OR,2,56,7,2,56,7,12,63,7048,65,5321,65,296,63,24,65,50,63,0,63,31,63,545,65,68,63,52,65,284,63,215,65,12,63,8,63,829,65,0.7549659477866061,65,5321,7048,0.056639877535399924,63,296,5226,0.0429421151893225,63,296,6893,0.08395061728395062,63,68,810,0.6574185765983113,65,545,829,2021-02-14
PA,27,195,6,31,191,6,41,222,33399,228,25770,228,2589,222,277,228,411,222,4,221,12,221,2807,228,515,222,495,228,2549,222,2139,228,40,221,33,221,3771,228,0.7715799874247732,228,25770,33399,0.10138230802365196,222,2589,25537,0.07842365128888619,222,2589,33013,0.14059514059514058,222,515,3663,0.7443648899496155,228,2807,3771,2021-02-14
ID,4,47,1,4,47,1,1,51,3705,52,2200,52,147,51,13,52,2,51,1,51,0,51,183,52,37,51,36,52,143,51,134,52,4,51,4,51,306,52,0.5937921727395412,52,2200,3705,0.06792975970425139,51,147,2164,0.04010914051841746,51,147,3665,0.12333333333333334,51,37,300,0.5980392156862745,52,183,306,2021-02-14
IL,10,167,25,11,166,25,66,197,31731,202,21563,202,1756,197,183,202,360,197,2,197,28,197,2190,202,378,197,323,202,1726,197,1375,202,30,197,8,197,3543,202,0.6795562698937947,202,21563,31731,0.08242583552384529,197,1756,21304,0.05597704813516098,197,1756,31370,0.10865191146881288,197,378,3479,0.6181202370872142,202,2190,3543,2021-02-14
IN,13,149,2,16,146,2,1,162,18606,164,11583,164,956,162,117,164,113,162,5,162,8,162,1372,164,206,162,178,164,932,162,693,164,24,162,13,162,2185,164,0.6225411157691068,164,11583,18606,0.0832607559658596,162,956,11482,0.051784843724608634,162,956,18461,0.09644194756554307,162,206,2136,0.6279176201372998,164,1372,2185,2021-02-14
KS,14,128,4,16,126,4,3,143,8743,146,5015,146,398,143,57,146,56,143,1,143,4,143,579,146,94,143,89,146,393,143,346,146,5,143,4,143,850,146,0.5736017385336841,146,5015,8743,0.0800160836349015,143,398,4974,0.04597966728280961,143,398,8656,0.11352657004830918,143,94,828,0.6811764705882353,146,579,850,2021-02-14
KY,0,116,2,3,113,2,16,116,14383,118,8473,118,1000,116,242,118,84,116,1,116,2,116,1178,118,261,116,256,118,994,116,892,118,6,116,1,116,1837,118,0.5890982409789335,118,8473,14383,0.11984659635666348,116,1000,8344,0.07042749489400663,116,1000,14199,0.14589155953046395,116,261,1789,0.6412629286880784,118,1178,1837,2021-02-14
LA,44,173,7,45,172,7,1,217,13961,224,9108,224,736,223,80,218,5,218,22,218,0,218,1281,224,225,223,214,223,732,223,804,223,4,223,4,223,1830,224,0.6523887973640856,224,9108,13961,0.08080808080808081,223,736,9108,0.05271828665568369,223,736,13961,0.12295081967213115,223,225,1830,0.7,224,1281,1830,2021-02-14
MA,10,91,1,10,91,1,63,101,19517,102,15785,102,962,101,119,102,99,101,1,101,1,101,1097,102,264,101,256,102,950,101,813,102,12,101,11,101,1467,102,0.808782087410975,102,15785,19517,0.06133639377709768,101,962,15684,0.04962087997111467,101,962,19387,0.183206106870229,101,264,1441,0.7477845944103613,102,1097,1467,2021-02-14
MD,2,57,1,1,58,1,16,59,11817,60,9365,60,1286,59,135,60,306,59,1,59,5,59,1039,60,306,59,263,60,1276,59,991,60,10,59,7,59,1357,60,0.7925023271557925,60,9365,11817,0.13823497796409762,59,1286,9303,0.10989574431721073,59,1286,11702,0.2321699544764795,59,306,1318,0.765659543109801,60,1039,1357,2021-02-14
ME,2,29,8,2,29,8,1,38,3329,39,2233,39,106,38,10,39,27,38,0,38,0,38,226,39,30,38,29,39,106,38,91,39,0,38,0,38,341,39,0.6707720036046861,39,2233,3329,0.048225659690627844,38,106,2198,0.0322090549984807,38,106,3291,0.09063444108761329,38,30,331,0.6627565982404692,39,226,341,2021-02-14
MI,2,159,3,4,157,3,5,161,23343,164,17011,164,883,161,98,164,56,161,2,161,1,160,1961,164,220,161,204,164,871,161,766,164,12,161,12,161,2673,164,0.7287409501777835,164,17011,23343,0.05212822480665919,161,883,16939,0.0380242873137542,161,883,23222,0.0828937452901281,161,220,2654,0.7336326225215114,164,1961,2673,2021-02-14
MN,19,106,15,21,104,15,9,139,10012,140,7346,140,371,139,42,140,39,139,3,139,0,139,641,140,67,139,60,140,358,139,275,140,13,139,9,139,907,140,0.7337195365561326,140,7346,10012,0.05132106792087426,139,371,7229,0.03772241992882562,139,371,9835,0.07692307692307693,139,67,871,0.7067254685777288,140,641,907,2021-02-14
MO,24,95,22,27,92,22,18,137,17172,141,13116,141,1232,137,80,141,174,137,2,137,7,137,1444,141,319,137,264,141,1188,137,863,141,44,137,23,137,1804,141,0.7638015373864431,141,13116,17172,0.09534865722467302,137,1232,12921,0.07291666666666667,137,1232,16896,0.18343875790684303,137,319,1739,0.8004434589800443,141,1444,1804,2021-02-14
MS,12,90,2,15,87,2,1,102,8260,104,5316,104,580,102,33,104,13,102,0,102,0,102,641,104,179,102,124,104,569,102,461,104,11,102,4,102,816,104,0.6435835351089588,104,5316,8260,0.11009870918754745,102,580,5268,0.07095669195008564,102,580,8174,0.22658227848101264,102,179,790,0.7855392156862745,104,641,816,2021-02-14
WY,2,27,2,4,25,2,4,29,1734,31,762,31,47,29,8,31,12,29,0,29,0,29,58,31,11,29,8,31,47,29,35,31,0,29,0,29,138,31,0.43944636678200694,31,762,1734,0.0623342175066313,29,47,754,0.027810650887573965,29,47,1690,0.08661417322834646,29,11,127,0.42028985507246375,31,58,138,2021-02-14
