state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
ND,11,38,1,11,38,1,13,49,2413,50,1689,50,51,49,2,50,6,49,0,49,2,49,134,50,13,49,12,50,50,49,31,50,1,49,1,49,199,50,0.699958557811852,50,1689,2413,0.030502392344498,49,51,1672,0.02136573104315,49,51,2387,0.066666666666667,49,13,195,0.673366834170854,50,134,199,2021/06/07,,0,50,0,50,0,50,0,50,0,50,1,50,1,50,0,50,0,50,0,49,2,49,1,49,1,49,0,49,1,49,0,49,1,49,0,49
NE,9,92,1,15,86,1,0,102,4348,102,2853,102,54,102,7,102,13,102,0,102,1,102,397,102,10,102,9,102,52,102,40,102,2,102,2,102,568,102,0.656163753449862,102,2853,4348,0.018927444794953,102,54,2853,0.012419503219871,102,54,4348,0.017605633802817,102,10,568,0.698943661971831,102,397,568,2021/06/07,,0,102,2,102,1,102,1,102,0,102,2,102,1,102,0,102,0,102,0,102,2,102,1,102,3,102,2,102,4,102,1,102,0,102,0,102
NH,3,26,1,6,23,1,1,30,3137,30,2267,30,25,30,1,30,4,30,0,30,0,30,169,30,1,30,1,30,23,30,21,30,2,30,2,30,282,30,0.72266496652853,30,2267,3137,0.011027790030878,30,25,2267,0.007969397513548,30,25,3137,0.00354609929078,30,1,282,0.599290780141844,30,169,282,2021/06/07,,0,30,0,30,0,30,0,30,0,30,0,30,0,30,1,30,0,30,0,30,0,30,0,30,0,30,1,30,1,30,0,30,2,30,0,30
NJ,6,80,10,7,78,11,28,95,24489,96,17035,96,438,95,40,96,150,95,2,95,3,95,1270,96,74,95,71,96,428,95,325,96,10,95,4,95,3072,96,0.695618440932664,96,17035,24489,0.025763190400565,95,438,17001,0.017939791112021,95,438,24415,0.024214659685864,95,74,3056,0.413411458333333,96,1270,3072,2021/06/07,,0,96,5,96,3,96,1,96,8,96,4,96,8,96,7,96,4,96,0,95,10,95,11,95,10,95,17,95,14,95,8,95,10,95,70,95
NM,15,38,1,17,36,1,2,51,4320,54,2964,52,100,51,16,54,28,53,0,51,3,53,329,52,30,51,30,52,97,51,92,52,3,51,0,51,444,54,0.716807738814994,52,2964,4135,0.03454231433506,51,100,2895,0.02482005460412,51,100,4029,0.074441687344913,51,30,403,0.775943396226415,52,329,424,2021/06/07,,0,52,1,51,3,51,3,51,5,51,0,51,2,51,2,51,0,52,0,51,5,50,6,50,6,50,4,50,2,50,3,50,2,50,0,51
NV,0,19,44,1,18,44,32,61,8707,63,6343,63,230,61,23,63,40,61,0,61,1,61,588,63,53,61,51,63,230,61,200,63,0,61,2,61,855,63,0.728494314919031,63,6343,8707,0.036906290115533,61,230,6232,0.026941548553356,61,230,8537,0.066582914572864,61,53,796,0.687719298245614,63,588,855,2021/06/07,,0,63,2,63,2,63,6,63,5,63,2,63,1,63,5,63,0,63,1,61,2,61,3,61,3,61,4,61,12,61,9,61,6,61,0,61
NY,6,194,9,5,195,9,100,200,52797,209,40142,209,1195,200,87,209,172,200,2,200,30,200,3414,209,238,200,190,209,1142,200,720,209,53,200,20,200,5430,209,0.760308350853268,209,40142,52797,0.030023616903673,200,1195,39802,0.022887897186417,200,1195,52211,0.044829534752307,200,238,5309,0.628729281767956,209,3414,5430,2021/06/07,,0,209,7,209,9,209,12,209,10,209,17,209,17,209,13,209,2,209,1,200,14,200,23,200,25,200,27,200,30,200,20,200,25,200,7,200
OH,13,209,12,19,203,12,23,231,32688,234,24167,234,838,231,66,234,127,231,3,231,84,231,2827,234,158,231,125,234,735,231,457,234,103,231,16,231,4205,234,0.739323299069995,234,24167,32688,0.034941416836926,231,838,23983,0.025837084540914,231,838,32434,0.038081465413353,231,158,4149,0.672294887039239,234,2827,4205,2021/06/07,,0,233,8,233,13,233,8,233,8,233,8,234,15,233,6,233,0,234,1,230,5,230,5,230,7,230,8,230,17,231,11,230,6,230,1,231
OK,33,106,12,33,106,12,1,149,10716,151,7710,151,279,149,30,151,43,149,0,149,10,149,794,151,77,149,41,151,257,149,131,151,22,149,17,149,1020,151,0.719484882418813,151,7710,10716,0.036831683168317,149,279,7575,0.026448004550194,149,279,10549,0.078732106339468,149,77,978,0.77843137254902,151,794,1020,2021/06/07,,1,151,3,151,5,151,1,151,4,151,6,151,4,151,6,151,0,151,1,149,8,149,5,149,3,149,4,149,4,149,12,149,6,149,0,149
OR,3,54,7,4,53,7,13,62,7103,64,5320,64,229,62,23,64,53,62,0,62,2,62,561,64,61,62,51,64,226,62,183,64,3,62,1,62,811,64,0.748979304519217,64,5320,7103,0.043886546569567,62,229,5218,0.033068592057762,62,229,6925,0.077509529860229,62,61,787,0.69173859432799,64,561,811,2021/06/07,,0,64,0,64,3,64,4,64,3,64,3,64,2,64,8,64,0,64,0,62,3,62,6,62,3,62,3,62,11,62,12,62,15,62,0,62
WV,10,48,4,11,47,4,1,58,6042,62,4561,62,163,58,13,62,72,58,0,58,3,58,494,62,50,58,48,62,160,58,138,62,3,58,0,58,668,62,0.754882489241973,62,4561,6042,0.036449016100179,58,163,4472,0.027882312692439,58,163,5846,0.080128205128205,58,50,624,0.739520958083832,62,494,668,2021/06/07,,0,62,1,62,0,62,3,62,2,62,4,62,2,62,1,62,0,62,0,58,8,58,5,58,4,58,8,58,21,58,15,58,11,58,0,58
WY,2,27,2,3,26,2,0,29,1743,31,844,31,44,29,7,31,11,29,0,29,0,29,48,31,13,29,14,31,44,29,42,31,0,29,0,29,134,31,0.484222604704532,31,844,1743,0.053140096618357,29,44,828,0.02603550295858,29,44,1690,0.102362204724409,29,13,127,0.358208955223881,31,48,134,2021/06/07,,0,31,1,31,1,31,1,31,1,31,0,31,3,31,0,31,0,31,0,29,1,29,1,29,2,29,1,29,2,29,3,29,1,29,0,29
