state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
GA,20,110,23,24,105,24,7,150,20289,153,15893,153,813,150,134,153,73,150,2,150,13,150,1982,153,177,150,158,153,793,150,556,153,20,150,4,150,2661,153,0.783330868943763,153,15893,20289,0.051707689372257,150,813,15723,0.040645935406459,150,813,20002,0.067790118728457,150,177,2611,0.744832769635475,153,1982,2661,2021/07/08,,2,153,9,153,14,153,13,153,19,153,12,153,10,153,7,153,9,153,0,150,3,150,6,150,10,150,14,150,14,150,9,150,15,150,2,150,5,150
HI,1,18,4,1,18,4,0,23,2448,23,1638,23,60,23,6,23,9,23,1,23,1,23,133,23,16,23,13,23,57,23,53,23,3,23,2,23,217,23,0.669117647058824,23,1638,2448,0.036630036630037,23,60,1638,0.024509803921569,23,60,2448,0.073732718894009,23,16,217,0.612903225806452,23,133,217,2021/07/08,,0,23,0,23,1,23,0,23,0,23,2,23,2,23,1,23,0,23,0,23,1,23,2,23,0,23,3,23,1,23,0,23,2,23,0,23,1,23
IA,2,25,94,4,22,95,0,119,7893,121,4680,121,172,119,9,121,33,119,0,119,9,119,420,121,36,119,18,121,167,119,74,121,5,119,0,119,671,121,0.592930444697834,121,4680,7893,0.037302103665149,119,172,4611,0.022062596203181,119,172,7796,0.05521472392638,119,36,652,0.625931445603577,121,420,671,2021/07/08,,0,121,2,121,1,121,1,121,1,121,2,121,1,121,1,121,0,121,0,119,7,119,5,119,2,119,3,119,6,119,2,119,8,119,0,119,0,119
MS,6,90,2,10,86,2,5,96,7863,98,4867,98,319,96,37,98,19,96,2,96,5,96,579,98,94,96,62,98,301,96,225,98,18,96,6,96,787,98,0.618974945949383,98,4867,7863,0.066168844638042,96,319,4821,0.040934171692545,96,319,7793,0.1222366710013,96,94,769,0.735705209656925,98,579,787,2021/07/08,,0,98,4,97,5,97,5,97,5,97,6,97,7,97,5,97,0,98,1,96,4,95,3,95,3,95,2,95,1,95,3,95,1,95,1,96,2,96
MT,5,59,1,5,59,1,0,64,2912,65,1807,65,63,64,18,65,10,64,2,64,0,64,118,65,12,64,11,65,60,64,57,65,3,64,1,64,225,65,0.620535714285714,65,1807,2912,0.03503893214683,64,63,1798,0.021852237252862,64,63,2883,0.054794520547945,64,12,219,0.524444444444444,65,118,225,2021/07/08,,1,65,0,65,5,65,2,65,1,65,5,65,2,65,2,65,0,65,0,64,0,64,0,64,1,64,0,64,3,64,3,64,3,64,0,64,1,64
NC,4,103,12,4,103,12,9,115,21815,119,15939,119,423,115,39,119,98,115,1,115,6,115,1745,119,133,115,123,119,411,115,368,119,12,115,10,115,2355,119,0.730644052257621,119,15939,21815,0.02683839857877,115,423,15761,0.019635148308035,115,423,21543,0.058053251855085,115,133,2291,0.740976645435244,119,1745,2355,2021/07/08,,1,119,4,119,7,119,7,119,2,119,12,119,4,119,2,119,0,119,1,115,7,115,10,115,6,115,18,115,25,115,23,115,8,115,0,115,12,115
ND,9,36,1,9,36,1,5,45,2021,46,1299,46,32,45,2,46,4,45,0,45,0,45,114,46,7,45,4,46,32,45,19,46,0,45,0,45,198,46,0.642751113310242,46,1299,2021,0.024980483996877,45,32,1281,0.016040100250627,45,32,1995,0.036082474226804,45,7,194,0.575757575757576,46,114,198,2021/07/08,,0,46,1,46,0,46,0,46,0,46,1,46,0,46,0,46,0,46,0,45,1,45,0,45,0,45,1,45,2,45,0,45,0,45,0,45,0,45
NE,9,87,1,14,82,1,0,96,4324,97,2688,97,91,96,13,97,10,96,1,96,1,96,338,97,22,96,23,97,88,96,80,97,3,96,2,96,566,97,0.621646623496762,97,2688,4324,0.034404536862004,96,91,2645,0.021421845574388,96,91,4248,0.03971119133574,96,22,554,0.597173144876325,97,338,566,2021/07/08,,0,97,0,97,3,97,2,97,4,97,2,97,1,97,1,97,0,97,1,96,1,96,2,96,3,96,0,96,1,96,1,96,1,96,0,96,2,96
NH,1,23,4,3,21,4,0,28,2908,28,1992,28,15,28,2,28,6,28,0,28,0,28,168,28,4,28,4,28,15,28,14,28,0,28,0,28,282,28,0.685006877579092,28,1992,2908,0.007530120481928,28,15,1992,0.00515818431912,28,15,2908,0.014184397163121,28,4,282,0.595744680851064,28,168,282,2021/07/08,,0,28,0,28,0,28,0,28,0,28,0,28,1,28,1,28,0,28,0,28,0,28,0,28,2,28,1,28,0,28,1,28,2,28,0,28,0,28
NJ,6,59,13,7,57,14,23,77,21565,78,14283,78,323,77,28,78,90,77,0,77,1,77,1203,78,52,77,46,78,320,77,263,78,3,77,2,77,3044,78,0.662323208903316,78,14283,21565,0.022661895741247,77,323,14253,0.015029547252338,77,323,21491,0.017173051519155,77,52,3028,0.395203679369251,78,1203,3044,2021/07/08,,0,78,3,78,4,78,2,78,7,78,6,78,2,78,3,78,1,78,0,77,2,77,3,77,5,77,6,77,6,77,11,77,7,77,50,77,1,77
NM,15,35,1,16,34,1,1,49,3655,51,2417,50,81,49,6,51,20,50,0,49,4,50,266,50,26,49,25,50,75,49,71,50,6,49,0,49,382,51,0.661285909712722,50,2417,3655,0.034162800506116,49,81,2371,0.0228361996053,49,81,3547,0.072222222222222,49,26,360,0.696335078534031,50,266,382,2021/07/08,,0,50,0,49,1,49,0,49,3,49,2,49,0,49,0,49,0,50,0,49,4,48,3,48,3,48,2,48,3,48,3,48,2,48,0,49,1,49
NV,1,13,46,1,13,46,40,58,8546,60,6725,60,676,58,88,60,59,58,0,58,3,58,676,60,141,58,144,60,674,58,636,60,2,58,4,58,883,60,0.786917856307044,60,6725,8546,0.102006941300739,58,676,6627,0.080600930010731,58,676,8387,0.171532846715328,58,141,822,0.765571913929785,60,676,883,2021/07/08,,1,60,4,60,17,60,13,60,19,60,13,60,10,60,11,60,0,60,0,58,3,58,2,58,5,58,18,58,19,58,9,58,3,58,0,58,2,58
NY,5,165,9,5,165,9,70,170,48419,179,34688,179,745,170,56,179,104,170,1,170,14,170,3192,179,125,170,95,179,709,170,379,179,36,170,6,170,5312,179,0.716412978376257,179,34688,48419,0.021663904155399,170,745,34389,0.015578603989795,170,745,47822,0.024066230265691,170,125,5194,0.600903614457831,179,3192,5312,2021/07/08,,1,179,8,179,9,179,10,179,6,179,9,179,6,179,5,179,2,178,0,170,8,170,13,170,16,170,16,170,18,170,20,170,11,170,2,169,8,170
OH,13,170,13,20,163,13,31,193,29562,196,20077,196,659,193,33,196,91,193,2,193,66,193,2556,196,114,193,69,196,582,193,260,196,77,193,4,193,4144,196,0.679148907381097,196,20077,29562,0.033034237305128,193,659,19949,0.022484561056331,193,659,29309,0.027879677182685,193,114,4089,0.616795366795367,196,2556,4144,2021/07/08,,0,196,1,196,5,196,6,196,10,196,4,196,3,196,3,196,1,196,0,193,3,193,4,193,6,193,10,193,6,193,10,193,7,193,0,193,5,192
OK,31,88,13,32,87,13,2,130,9622,132,6455,132,334,130,60,132,41,130,0,130,2,130,735,132,96,130,92,132,311,130,260,132,23,130,22,130,951,132,0.670858449386822,132,6455,9622,0.052781289506953,130,334,6328,0.03532522474881,130,334,9455,0.105610561056106,130,96,909,0.772870662460568,132,735,951,2021/07/08,,1,132,5,131,8,131,7,131,16,131,8,131,10,131,5,131,0,132,1,130,5,129,5,129,3,129,6,129,5,129,9,129,7,129,0,130,2,130
OR,3,51,8,3,51,8,7,60,6914,62,4973,62,153,60,16,62,37,60,2,60,9,60,504,62,34,60,24,62,140,60,112,62,13,60,3,60,780,62,0.719265258894996,62,4973,6914,0.031391054575298,60,153,4874,0.022707034728406,60,153,6738,0.044973544973545,60,34,756,0.646153846153846,62,504,780,2021/07/08,,0,62,1,62,1,62,3,62,4,62,5,62,2,62,0,62,0,62,0,60,2,60,2,60,3,60,6,60,8,60,12,60,4,60,0,60,1,60
PA,27,173,6,32,168,6,8,200,29049,206,23195,206,428,200,22,206,229,200,0,197,23,197,2659,206,72,200,49,206,407,200,218,206,21,199,8,199,3636,206,0.79847843299253,206,23195,29049,0.018633810788454,200,428,22969,0.014927976003627,200,428,28671,0.020402380277699,200,72,3529,0.731298129812981,206,2659,3636,2021/07/08,,0,203,1,202,2,202,2,202,6,202,3,203,2,202,3,203,4,190,3,195,28,196,17,195,15,196,38,195,43,195,43,195,34,196,8,184,4,200
PR,0,11,55,0,11,55,0,65,9133,66,5503,66,63,65,2,66,10,65,0,65,5,65,442,66,7,65,7,66,43,65,23,66,20,65,0,65,637,66,0.602540238694843,66,5503,9133,0.011725293132328,65,63,5373,0.007045403712816,65,63,8942,0.011551155115512,65,7,606,0.693877551020408,66,442,637,2021/07/08,,0,66,1,66,0,66,0,66,1,66,0,66,0,66,0,66,0,66,0,65,1,65,0,65,1,65,0,65,0,65,3,65,2,65,3,65,36,65
RI,4,7,2,4,7,2,3,12,2203,13,1939,13,72,12,1,13,0,12,0,12,0,12,131,13,4,12,4,13,72,12,31,13,0,12,0,12,159,13,0.880163413527009,13,1939,2203,0.038095238095238,12,72,1890,0.033566433566434,12,72,2145,0.027777777777778,12,4,144,0.823899371069182,13,131,159,2021/07/08,,0,13,0,13,0,13,0,13,1,13,0,13,0,13,0,13,0,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,12
SC,18,45,5,18,45,5,0,66,9202,68,6815,68,183,66,26,68,30,66,1,66,1,66,765,68,51,66,45,68,181,66,163,68,2,66,2,66,1160,68,0.740599869593567,68,6815,9202,0.027163425857206,66,183,6737,0.020238885202389,66,183,9042,0.045576407506702,66,51,1119,0.65948275862069,68,765,1160,2021/07/08,,0,68,1,68,2,68,6,68,6,68,6,68,3,68,1,68,1,63,0,66,3,66,0,66,5,66,2,66,4,66,5,66,4,66,7,61,1,66
SD,0,60,3,1,59,3,1,60,2566,63,1435,63,22,60,3,63,4,60,0,60,2,60,136,63,9,60,7,63,20,60,8,63,2,60,0,60,233,63,0.559236165237724,63,1435,2566,0.015636105188344,60,22,1407,0.008803521408563,60,22,2499,0.040540540540541,60,9,222,0.583690987124464,63,136,233,2021/07/08,,0,63,1,63,0,63,0,63,1,63,0,63,1,63,0,63,0,63,0,60,2,60,0,60,0,60,1,60,0,60,1,60,0,60,0,60,0,60
TN,8,84,50,17,75,50,0,93,20349,142,12652,130,301,93,36,93,16,93,1,93,0,93,1565,139,93,93,87,93,296,93,251,93,5,93,5,93,2391,142,0.653546154243504,130,12652,19359,0.028130841121495,93,301,10700,0.018634309416208,93,301,16153,0.043909348441926,93,93,2118,0.664261460101868,139,1565,2356,2021/07/08,,0,93,2,93,4,93,7,93,3,93,7,93,4,93,4,93,5,93,0,93,2,93,1,93,3,93,1,93,3,93,2,93,3,93,1,93,2,93
TX,73,343,67,86,330,67,40,478,59523,483,43834,483,2460,478,367,483,351,478,4,478,66,478,5288,483,781,478,721,483,2405,478,2086,483,55,478,30,478,6582,483,0.736421215328528,483,43834,59523,0.05683787343176,478,2460,43281,0.041845274545826,478,2460,58788,0.121499688861232,478,781,6428,0.8034032209055,483,5288,6582,2021/07/08,,3,483,19,483,41,483,66,483,65,483,44,483,47,483,33,483,49,483,1,478,32,478,47,478,44,478,64,478,63,478,45,478,42,478,13,478,13,478
UT,0,44,9,1,43,9,0,52,5491,53,3108,53,238,52,47,53,0,52,0,52,0,52,383,53,96,52,99,53,234,52,232,53,4,52,0,52,637,53,0.566017118921872,53,3108,5491,0.077777777777778,52,238,3060,0.043992606284658,52,238,5410,0.155088852988691,52,96,619,0.601255886970173,53,383,637,2021/07/08,,1,53,8,53,4,53,8,53,10,53,5,53,9,53,2,53,0,53,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,1,52
VA,14,60,20,17,57,20,17,91,17057,94,11731,94,243,91,23,94,116,91,0,91,16,91,1225,94,54,91,51,94,235,91,162,94,8,91,3,91,1922,94,0.68775282875066,94,11731,17057,0.020979020979021,91,243,11583,0.01446859184281,91,243,16795,0.028985507246377,91,54,1863,0.63735691987513,94,1225,1922,2021/07/08,,0,94,5,94,1,94,3,94,3,94,7,94,1,94,2,94,1,94,0,91,7,91,7,91,12,91,18,91,22,91,26,91,23,91,1,91,3,91
VI,2,0,0,2,0,0,0,2,168,2,100,2,7,2,1,2,0,2,0,2,0,2,8,2,1,2,1,2,7,2,7,2,0,2,0,2,20,2,0.595238095238095,2,100,168,0.07,2,7,100,0.041666666666667,2,7,168,0.05,2,1,20,0.4,2,8,20,2021/07/08,,0,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2
VT,1,15,1,1,15,1,0,16,1256,17,831,17,5,16,1,17,4,16,0,16,1,16,67,17,1,16,1,17,5,16,5,17,0,16,0,16,105,17,0.661624203821656,17,831,1256,0.006150061500615,16,5,813,0.004108463434675,16,5,1217,0.010309278350515,16,1,97,0.638095238095238,17,67,105,2021/07/08,,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1,17,0,17,0,16,0,16,1,16,0,16,0,16,2,16,1,16,0,16,0,16,0,16
WA,6,85,2,8,83,2,15,91,13412,93,8861,93,356,91,41,93,61,91,0,91,0,91,859,93,85,91,82,93,353,91,281,93,3,91,3,91,1341,93,0.660677005666567,93,8861,13412,0.040653191732328,91,356,8757,0.026815305815005,91,356,13276,0.064540622627183,91,85,1317,0.640566741237882,93,859,1341,2021/07/08,,0,93,3,93,3,93,4,93,4,93,4,93,8,93,8,93,7,93,0,91,1,91,1,91,5,91,0,91,7,91,3,91,2,91,42,91,2,91
WI,7,107,24,9,105,24,0,135,12441,138,7702,138,129,135,25,138,20,135,2,135,12,135,808,138,32,135,31,138,114,135,97,138,15,135,4,135,1579,138,0.61908206735793,138,7702,12441,0.017154255319149,135,129,7520,0.010589394188146,135,129,12182,0.020956123117223,135,32,1527,0.511716276124129,138,808,1579,2021/07/08,,0,138,4,138,1,138,1,138,4,138,6,138,3,138,4,138,2,138,0,135,4,135,1,135,1,135,1,135,3,135,5,135,5,135,0,135,1,135
ID,3,35,10,3,35,10,0,47,3453,48,1924,48,106,47,8,48,1,47,0,47,0,47,201,48,35,47,37,48,103,47,96,48,3,47,1,47,314,48,0.557196640602375,48,1924,3453,0.056025369978858,47,106,1892,0.031057720480516,47,106,3413,0.115131578947368,47,35,304,0.640127388535032,48,201,314,2021/07/08,,0,48,0,48,1,48,2,48,0,48,2,48,1,48,2,48,0,48,0,47,0,47,0,47,0,47,0,47,1,47,0,47,0,47,0,47,1,47
IL,12,146,24,12,146,24,6,177,27815,182,18627,182,520,177,58,182,166,177,2,177,19,177,1962,182,87,177,63,182,494,177,339,182,26,177,9,177,3272,182,0.669674635987776,182,18627,27815,0.028250122236106,177,520,18407,0.018933187693428,177,520,27465,0.02711970074813,177,87,3208,0.599633251833741,182,1962,3272,2021/07/08,,1,182,5,181,8,181,9,181,10,181,5,181,10,181,10,181,0,173,3,177,12,176,14,176,18,176,28,176,33,176,39,176,17,176,2,168,5,177
