state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
IA,1,21,99,1,22,98,0,119,7861,121,4534,121,174,119,8,121,21,119,0,119,4,119,409,121,26,119,24,121,169,119,77,121,5,119,0,119,659,121,0.576771403129373,121,4534,7861,0.038900067069081,119,174,4473,0.022411128284389,119,174,7764,0.040625,119,26,640,0.620637329286798,121,409,659,2021/07/01,,0,121,0,121,1,121,3,121,0,121,0,121,1,121,3,121,0,121,1,119,4,119,4,119,0,119,3,119,5,119,2,119,2,119,0,119,1,119
MS,6,91,2,10,87,2,1,97,8102,99,4983,99,201,97,25,99,22,97,2,97,3,97,595,99,62,97,40,99,184,97,136,99,17,97,5,97,845,99,0.615033325104912,99,4983,8102,0.040655339805825,97,201,4944,0.025034250840702,97,201,8029,0.075151515151515,97,62,825,0.70414201183432,99,595,845,2021/07/01,,0,99,4,99,2,99,5,99,1,99,6,99,1,99,5,99,1,99,2,97,4,97,4,97,1,97,2,97,4,97,3,97,1,97,1,97,2,97
MT,4,60,1,5,59,1,0,64,2906,65,1807,65,41,64,5,65,9,64,0,64,0,64,129,65,11,64,11,65,40,64,39,65,1,64,0,64,225,65,0.621816930488644,65,1807,2906,0.022803114571746,64,41,1798,0.014250955856795,64,41,2877,0.050228310502283,64,11,219,0.573333333333333,65,129,225,2021/07/01,,0,65,0,65,0,65,0,65,0,65,2,65,2,65,1,65,0,65,0,64,0,64,0,64,2,64,1,64,1,64,2,64,3,64,0,64,0,64
NC,3,103,12,4,102,12,9,114,20731,118,14173,118,419,114,37,118,74,114,0,114,6,114,1595,118,117,114,109,118,406,114,357,118,13,114,6,114,2270,118,0.683662148473301,118,14173,20731,0.029856063844948,114,419,14034,0.020479984358962,114,419,20459,0.053037171350861,114,117,2206,0.702643171806167,118,1595,2270,2021/07/01,,1,118,4,118,4,118,4,118,7,118,9,118,5,118,3,118,0,118,0,114,1,114,7,114,6,114,14,114,21,114,14,114,11,114,0,114,27,114
ND,10,36,1,10,36,1,5,46,2052,47,1325,47,33,46,2,47,7,46,0,46,1,46,104,47,7,46,6,47,30,46,16,47,3,46,0,46,198,47,0.645711500974659,47,1325,2052,0.025210084033613,46,33,1309,0.016288252714709,46,33,2026,0.036082474226804,46,7,194,0.525252525252525,47,104,198,2021/07/01,,0,47,0,47,0,47,1,47,0,47,1,47,0,47,0,47,0,47,1,46,1,46,0,46,0,46,1,46,2,46,1,46,1,46,0,46,0,46
NE,11,88,2,15,84,2,1,100,4111,101,2556,100,56,100,5,101,9,100,0,100,0,100,324,101,16,100,15,101,54,100,51,101,2,100,1,100,568,101,0.621897810218978,100,2556,4110,0.022239872915012,99,56,2518,0.01387168689621,100,56,4037,0.028776978417266,100,16,556,0.570422535211268,101,324,568,2021/07/01,,0,101,2,101,1,101,0,101,0,101,0,101,1,101,1,101,0,101,0,100,0,100,1,100,0,100,0,100,3,100,1,100,4,100,0,100,2,100
NH,1,23,4,2,22,4,0,28,2898,28,1882,28,16,28,1,28,3,28,0,28,0,28,163,28,4,28,3,28,15,28,11,28,1,28,0,28,282,28,0.649413388543823,28,1882,2898,0.008501594048884,28,16,1882,0.00552104899931,28,16,2898,0.014184397163121,28,4,282,0.578014184397163,28,163,282,2021/07/01,,0,28,0,28,0,28,0,28,0,28,0,28,0,28,1,28,0,28,0,28,0,28,0,28,0,28,0,28,1,28,1,28,1,28,0,28,0,28
NJ,7,59,12,6,58,14,27,77,21593,78,13308,78,288,77,22,78,107,77,0,77,0,77,1170,78,47,77,40,78,287,77,217,78,1,77,0,77,3029,78,0.616310841476404,78,13308,21593,0.02169164720946,77,288,13277,0.013383521539105,77,288,21519,0.015599070693661,77,47,3013,0.386266094420601,78,1170,3029,2021/07/01,,0,78,1,78,2,78,5,78,5,78,2,78,2,78,3,78,2,78,0,77,6,77,9,77,3,77,11,77,7,77,10,77,9,77,52,77,6,77
NM,14,35,1,17,32,1,2,48,4137,50,2662,48,74,48,10,50,20,49,0,48,5,49,292,48,21,48,20,49,70,48,66,49,4,48,0,48,416,50,0.674265450861196,48,2662,3948,0.025660666411337,47,67,2611,0.018398806563899,48,74,4022,0.053299492385787,48,21,394,0.73,48,292,400,2021/07/01,,0,49,0,48,2,48,2,48,2,48,2,48,1,48,1,48,0,49,0,48,4,47,1,47,3,47,2,47,4,47,2,47,4,47,0,48,1,48
NV,1,12,47,1,12,47,21,58,8528,60,6325,60,469,58,87,60,64,58,2,58,1,58,792,60,101,58,101,60,467,58,434,60,2,58,13,58,863,60,0.741674484052533,60,6325,8528,0.075365579302587,58,469,6223,0.056120617446452,58,469,8357,0.125778331257783,58,101,803,0.917728852838934,60,792,863,2021/07/01,,1,60,4,60,15,60,12,60,20,60,13,60,14,60,8,60,0,60,0,58,5,58,5,58,13,58,5,58,17,58,6,58,13,58,0,58,2,58
NY,5,158,13,5,158,13,69,167,47359,176,32820,176,706,167,50,176,117,167,0,167,19,167,3054,176,126,167,95,176,677,167,372,176,29,167,3,167,5163,176,0.693004497561182,176,32820,47359,0.021687709274107,167,706,32553,0.015095791994526,167,706,46768,0.024975222993062,167,126,5045,0.591516560139454,176,3054,5163,2021/07/01,,1,176,12,176,9,176,3,176,3,176,9,176,7,176,5,176,1,175,1,167,14,167,15,167,9,167,17,167,23,167,20,167,16,167,2,166,10,167
OH,12,171,13,17,166,13,33,192,29185,196,18925,196,555,192,28,196,77,192,1,192,77,192,2414,196,106,192,69,196,464,192,223,196,91,192,7,192,4133,196,0.648449545999657,196,18925,29185,0.029582644848356,192,555,18761,0.019220779220779,192,555,28875,0.026069847515986,192,106,4066,0.58407936123881,196,2414,4133,2021/07/01,,0,196,5,196,3,196,1,196,8,196,5,196,3,196,3,196,0,196,0,192,1,192,4,192,1,192,9,192,5,192,13,192,4,192,1,192,3,191
OK,31,88,3,32,87,3,6,120,8046,122,5261,122,212,120,38,122,39,120,0,120,4,120,608,122,59,120,54,122,182,120,148,122,30,120,25,120,807,122,0.653865274670644,122,5261,8046,0.041229093737845,120,212,5142,0.026906967889326,120,212,7879,0.077124183006536,120,59,765,0.753407682775712,122,608,807,2021/07/01,,1,122,2,122,7,122,2,122,5,122,10,122,7,122,4,122,0,122,2,120,8,120,3,120,2,120,6,120,3,120,7,120,8,120,0,120,0,120
ID,3,35,10,3,35,10,0,47,3440,48,1950,48,76,47,7,48,5,47,0,47,0,47,208,48,20,47,20,48,73,47,65,48,3,47,3,47,305,48,0.566860465116279,48,1950,3440,0.039665970772443,47,76,1916,0.022352941176471,47,76,3400,0.067796610169492,47,20,295,0.681967213114754,48,208,305,2021/07/01,,0,48,0,47,1,47,0,47,0,47,0,47,4,47,2,47,0,48,0,47,1,46,0,46,2,46,0,46,2,46,0,46,0,46,0,47,0,47
IL,8,148,24,8,148,24,64,175,28316,180,18235,180,460,175,45,180,180,175,0,175,26,175,1833,180,91,175,63,180,440,175,290,180,20,175,6,175,3230,180,0.64398220087583,180,18235,28316,0.025524359116635,175,460,18022,0.016446780363974,175,460,27969,0.028733817492895,175,91,3167,0.56749226006192,180,1833,3230,2021/07/01,,1,180,2,179,6,179,3,179,4,179,10,179,9,179,10,179,0,171,3,175,28,174,23,174,10,174,15,174,43,174,27,174,30,174,1,166,3,175
IN,11,117,3,9,119,3,0,129,17084,131,10050,131,408,129,32,131,82,129,1,129,10,129,1341,131,86,129,69,131,390,129,222,131,18,129,1,129,2265,131,0.588269726059471,131,10050,17084,0.040984429934706,129,408,9955,0.024085005903188,129,408,16940,0.038791159224177,129,86,2217,0.59205298013245,131,1341,2265,2021/07/01,,0,131,2,131,2,131,4,131,8,131,8,131,4,131,2,131,2,131,1,129,4,129,8,129,9,129,8,129,25,129,15,129,12,129,0,129,3,129
