state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
IN,12,150,3,14,148,3,0,163,18605,165,12341,165,413,163,28,165,84,163,2,163,4,163,1474,165,96,163,73,165,399,163,218,165,14,163,2,163,2234,165,0.663316312819135,165,12341,18605,0.033774942754334,163,413,12228,0.022371485835004,163,413,18461,0.04391582799634,163,96,2186,0.659803043867502,165,1474,2234,2021/06/27,,0,165,2,165,1,165,6,165,3,165,5,165,6,165,3,165,2,165,1,163,4,163,3,163,9,163,9,163,19,163,28,163,9,163,2,163,7,163
KS,13,129,8,13,129,8,2,147,9034,150,5547,150,153,147,16,150,31,147,0,147,0,147,641,150,55,147,51,150,153,147,128,150,0,147,0,147,862,150,0.614013725924286,150,5547,9034,0.027797965116279,147,153,5504,0.017081612146924,147,153,8957,0.065320665083135,147,55,842,0.743619489559165,150,641,862,2021/06/27,,1,150,3,148,0,148,2,148,2,148,4,148,1,148,2,148,1,150,0,147,4,145,2,145,0,144,5,145,9,145,8,145,3,145,0,147,1,147
KY,1,23,93,4,111,2,1,115,14268,117,8713,117,212,115,73,117,25,115,0,115,4,115,1109,117,55,115,58,117,208,115,172,117,4,115,0,115,1837,117,0.610667227361929,117,8713,14268,0.024705745251136,115,212,8581,0.015022675736961,115,212,14112,0.03072625698324,115,55,1790,0.603701687534023,117,1109,1837,2021/06/27,,1,117,1,117,3,117,3,117,8,117,16,117,20,117,8,117,6,117,1,115,1,115,3,115,5,115,4,115,9,115,7,115,1,115,4,115,13,115
LA,39,179,6,40,178,6,2,218,14360,224,9562,224,234,224,39,219,10,219,5,219,0,219,1138,224,83,224,79,224,226,224,303,224,8,224,8,224,1848,224,0.665877437325905,224,9562,14360,0.024471867810082,224,234,9562,0.016295264623955,224,234,14360,0.04491341991342,224,83,1848,0.615800865800866,224,1138,1848,2021/06/27,,0,219,4,219,5,219,3,219,6,219,11,219,8,219,2,219,0,219,0,219,0,219,1,219,2,219,3,219,3,219,0,219,1,219,0,219,3,218
MA,11,88,1,10,89,1,1,99,19077,100,16174,100,120,99,9,100,78,99,0,99,4,99,993,100,28,99,27,100,113,99,69,100,7,99,3,99,1375,100,0.847827226503119,100,16174,19077,0.007469654528478,99,120,16065,0.006334125098971,99,120,18945,0.020756115641216,99,28,1349,0.722181818181818,100,993,1375,2021/06/27,,0,100,2,100,0,100,0,100,1,100,2,100,0,100,4,100,0,100,1,99,2,99,9,99,6,99,11,99,13,99,13,99,23,99,0,99,1,99
MD,3,56,1,3,56,1,7,59,11392,59,9448,60,294,59,13,60,187,59,0,59,5,59,853,60,45,59,27,60,284,59,104,60,10,59,4,59,1236,59,0.820049157303371,59,9342,11392,0.031313238896581,59,294,9389,0.025422978120294,58,287,11289,0.035863219349458,58,43,1199,0.677993527508091,59,838,1236,2021/06/27,,0,60,1,60,2,60,0,60,5,60,1,60,1,60,3,60,0,60,1,59,13,59,17,59,23,59,29,59,31,59,37,59,36,59,0,59,1,59
ME,4,25,9,1,28,9,0,37,3303,38,2416,38,43,37,2,38,8,37,0,37,1,37,241,38,18,37,14,38,42,37,30,38,1,37,1,37,323,38,0.731456251892219,38,2416,3303,0.018044481745699,37,43,2383,0.013169984686064,37,43,3265,0.057507987220447,37,18,313,0.746130030959752,38,241,323,2021/06/27,,0,38,0,38,0,38,0,38,1,38,0,38,1,38,0,38,0,38,0,37,1,37,1,37,0,37,1,37,2,37,2,37,1,37,0,37,0,37
MI,4,155,4,5,154,4,5,159,22877,163,18054,163,318,159,22,163,27,159,1,159,5,159,1810,163,77,159,70,163,306,159,247,163,12,159,7,159,2475,163,0.789176902565896,163,18054,22877,0.017730694173404,159,318,17935,0.014026730183935,159,318,22671,0.031622176591376,159,77,2435,0.731313131313131,163,1810,2475,2021/06/27,,0,163,1,163,5,163,3,163,4,163,6,163,0,163,2,163,1,163,0,159,4,159,4,159,1,159,3,159,10,159,2,159,3,159,0,159,2,159
MN,14,111,15,15,110,15,3,139,10165,140,8057,140,158,139,17,140,26,139,1,139,2,139,687,140,28,139,22,140,148,139,103,140,10,139,6,139,901,140,0.79262174126906,140,8057,10165,0.019931878390312,139,158,7927,0.015825320512821,139,158,9984,0.032369942196532,139,28,865,0.762486126526082,140,687,901,2021/06/27,,0,140,1,140,1,140,2,140,5,140,3,140,4,140,1,140,0,140,0,139,5,139,2,139,4,139,0,139,6,139,6,139,3,139,0,139,0,139
MO,23,89,25,27,85,25,3,133,16933,137,13997,137,956,133,108,137,113,133,1,133,29,133,1510,137,296,133,272,137,927,133,757,137,29,133,9,133,1777,137,0.826610760054332,137,13997,16933,0.069360806790974,133,956,13783,0.057424315233061,133,956,16648,0.171893147502904,133,296,1722,0.849746764209342,137,1510,1777,2021/06/27,,0,137,6,137,10,137,13,137,16,137,21,137,26,137,16,137,0,137,2,133,17,133,14,133,9,133,16,133,20,133,18,133,17,133,0,133,7,133
WV,10,49,4,11,48,4,1,59,6183,63,4959,63,74,59,6,63,59,59,0,59,0,59,503,63,24,59,25,63,73,59,75,63,1,59,0,59,668,63,0.802037845705968,63,4959,6183,0.015204438052188,59,74,4867,0.012349799732977,59,74,5992,0.038461538461538,59,24,624,0.752994011976048,63,503,668,2021/06/27,,0,63,1,63,0,63,0,63,1,63,1,63,2,63,1,63,0,63,1,59,5,59,4,59,4,59,6,59,13,59,16,59,10,59,0,59,1,59
WY,2,27,2,3,26,2,1,29,1723,31,824,31,39,29,7,31,7,29,0,29,0,29,59,31,6,29,7,31,39,29,41,31,0,29,0,29,139,31,0.478235635519443,31,824,1723,0.048088779284834,29,39,811,0.023409363745498,29,39,1666,0.047244094488189,29,6,127,0.424460431654676,31,59,139,2021/06/27,,0,31,0,31,1,31,3,31,2,31,1,31,0,31,0,31,0,31,0,29,2,29,0,29,0,29,1,29,3,29,1,29,0,29,0,29,1,29
