state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
VT,2,14,1,1,15,1,0,16,1264,17,925,17,12,16,1,17,3,16,0,16,1,16,80,17,6,16,7,17,11,16,12,17,1,16,0,16,103,17,0.731803797468354,17,925,1264,0.013422818791946,16,12,894,0.009771986970684,16,12,1228,0.061855670103093,16,6,97,0.776699029126214,17,80,103,2021/08/01,,0,17,0,17,0,17,1,17,0,17,0,17,0,17,0,17,0,17,0,16,0,16,2,16,0,16,0,16,1,16,0,16,0,16,0,16,0,16
WA,13,86,2,12,87,2,10,99,13189,101,10016,101,911,99,113,101,152,99,0,99,5,99,948,101,240,99,208,101,896,99,662,101,15,99,5,99,1293,101,0.759420729395709,101,10016,13189,0.092020202020202,99,911,9900,0.069824480723538,99,911,13047,0.189873417721519,99,240,1264,0.733178654292343,101,948,1293,2021/08/01,,0,101,8,101,16,101,14,101,26,101,20,101,17,101,12,101,0,101,0,99,16,99,28,99,12,99,27,99,21,99,18,99,15,99,15,99,7,99
WI,7,117,24,14,110,24,1,145,13417,148,9245,148,459,145,95,148,46,145,4,145,10,145,941,148,126,145,127,148,443,145,414,148,16,145,4,145,1597,148,0.689051203696803,148,9245,13417,0.050684628975265,145,459,9056,0.034875769318441,145,459,13161,0.081553398058252,145,126,1545,0.589229805886036,148,941,1597,2021/08/01,,1,148,10,147,15,147,11,147,19,147,5,147,7,147,7,147,20,148,1,145,2,144,3,144,2,144,1,144,13,144,11,144,12,144,1,145,2,145
AK,1,22,1,1,22,1,1,24,1637,24,1111,24,106,24,18,24,0,24,1,24,0,24,99,24,27,24,26,24,104,24,101,24,2,24,2,24,126,24,0.678680513133781,24,1111,1637,0.095409540954095,24,106,1111,0.064752596212584,24,106,1637,0.214285714285714,24,27,126,0.785714285714286,24,99,126,2021/08/01,,0,24,6,24,0,24,1,24,2,24,6,24,2,24,1,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,3,24
AL,30,70,17,32,68,17,19,113,15332,116,12226,116,1998,113,321,115,86,113,13,113,17,113,1497,116,545,113,547,115,1942,113,1853,115,56,113,37,113,1623,116,0.797417166710149,116,12226,15332,0.168522267206478,112,1998,11856,0.134129967776584,112,1998,14896,0.34384858044164,112,545,1585,0.922365988909427,116,1497,1623,2021/08/01,,1,115,16,115,38,115,45,115,83,115,56,115,47,115,35,115,0,115,2,113,7,113,6,113,7,113,12,113,25,113,14,113,13,113,0,113,22,113
AR,19,87,2,19,87,2,8,106,9417,108,6958,108,1258,106,197,108,72,106,6,106,10,106,815,108,410,106,408,108,1231,106,1138,108,27,106,24,106,1063,108,0.738876499946904,108,6958,9417,0.181241895980406,106,1258,6941,0.134143740669652,106,1258,9378,0.390104662226451,106,410,1051,0.766698024459078,108,815,1063,2021/08/01,,1,108,14,108,21,108,30,108,36,108,41,108,29,108,13,108,12,108,1,106,1,106,6,106,5,106,16,106,19,106,12,106,12,106,0,106,24,106
AZ,29,87,3,29,87,3,10,116,17093,119,12346,119,1406,116,161,119,145,116,8,116,8,116,1219,119,343,116,292,119,1351,116,1064,119,55,116,31,116,2214,119,0.722283975896566,119,12346,17093,0.115853658536585,116,1406,12136,0.08367055462985,116,1406,16804,0.159609120521173,116,343,2149,0.550587172538392,119,1219,2214,2021/08/01,,0,119,13,119,15,119,26,119,37,119,26,119,26,119,15,119,3,119,1,116,15,116,17,116,10,116,30,116,29,116,25,116,17,116,1,116,18,116
CA,77,299,35,92,283,36,36,403,64438,411,50860,411,5577,403,760,411,452,403,16,403,13,403,5332,411,1154,403,1143,411,5480,403,5182,411,97,403,79,403,7064,411,0.789285825134238,411,50860,64438,0.1110513739546,403,5577,50220,0.087659734993163,403,5577,63621,0.167732558139535,403,1154,6880,0.754813137032843,411,5332,7064,2021/08/01,,2,411,56,411,107,411,129,410,134,411,146,411,115,411,70,411,1,411,5,403,18,402,50,403,50,403,89,403,102,403,74,403,63,403,1,403,44,403
CO,8,78,20,7,79,20,6,104,11690,106,8200,106,468,104,85,106,50,104,3,104,16,104,936,106,165,104,168,106,448,104,397,106,20,104,9,104,1352,106,0.701454234388366,106,8200,11690,0.057727889478229,104,468,8107,0.04040404040404,104,468,11583,0.125094768764215,104,165,1319,0.692307692307692,106,936,1352,2021/08/01,,1,106,11,106,7,105,13,105,22,105,16,106,7,105,8,105,0,106,0,104,7,103,12,103,5,103,7,103,4,104,8,103,7,103,0,104,6,104
CT,0,31,6,0,31,6,0,36,8079,37,6399,37,213,36,37,37,38,36,1,36,0,36,521,37,30,36,32,37,209,36,175,37,4,36,2,36,1052,37,0.792053471964352,37,6399,8079,0.033617424242424,36,213,6336,0.026654986860218,36,213,7991,0.029126213592233,36,30,1030,0.495247148288973,37,521,1052,2021/08/01,,0,37,4,37,7,37,5,37,7,37,4,37,2,37,7,37,1,37,0,36,4,36,4,36,1,36,2,36,3,36,12,36,12,36,0,36,0,36
DC,0,12,2,0,12,2,0,12,3484,14,2672,14,70,13,7,14,59,13,0,13,0,13,279,14,18,12,12,13,66,13,42,14,4,13,2,13,350,14,0.766934557979334,14,2672,3484,0.026954177897574,13,70,2597,0.020820939916716,13,70,3362,0.054878048780488,12,18,328,0.797142857142857,14,279,350,2021/08/01,,0,14,0,14,2,14,3,14,0,14,0,14,2,14,0,14,0,14,0,13,2,13,15,13,3,13,11,13,12,13,7,13,9,13,0,13,1,12
DE,1,13,1,2,12,1,0,14,3295,15,2519,15,95,14,12,15,47,14,0,14,0,14,144,15,9,14,8,15,85,14,63,15,10,14,10,14,187,15,0.764491654021244,15,2519,3295,0.038076152304609,14,95,2495,0.029087568891611,14,95,3266,0.049450549450549,14,9,182,0.770053475935829,15,144,187,2021/08/01,,0,15,1,15,2,15,1,15,3,15,3,15,1,15,1,15,0,15,1,14,2,14,2,14,2,14,4,14,12,14,14,14,10,14,0,14,0,14
FL,33,168,59,33,168,59,135,254,58905,260,49599,260,13427,254,2095,260,262,254,54,254,26,254,5873,260,2679,254,2680,260,13253,254,12707,260,174,254,157,254,6560,260,0.842016806722689,260,49599,58905,0.27492935828658,254,13427,48838,0.231619803346559,254,13427,57970,0.421756926952141,254,2679,6352,0.895274390243902,260,5873,6560,2021/08/01,,13,260,125,260,271,259,293,260,403,259,368,260,285,260,237,260,100,260,0,254,22,254,23,254,28,254,56,254,46,254,46,254,39,254,2,254,149,254
GA,30,123,14,34,119,14,8,164,22166,167,19269,167,3378,164,638,167,143,164,30,164,44,164,2191,167,732,164,702,167,3288,164,2944,167,90,164,43,164,2567,167,0.86930433998015,167,19269,22166,0.177183320220299,164,3378,19065,0.154401682055032,164,3378,21878,0.290822407628129,164,732,2517,0.853525516166732,167,2191,2567,2021/08/01,,2,167,52,167,46,167,61,167,98,167,114,167,58,167,43,167,57,167,1,164,8,164,9,164,11,164,23,164,27,164,22,164,15,164,27,164,27,164
HI,1,21,4,1,21,4,6,26,2646,26,1910,26,174,26,29,26,18,26,0,26,2,26,135,26,34,26,32,26,168,26,162,26,6,26,2,26,221,26,0.721844293272865,26,1910,2646,0.091099476439791,26,174,1910,0.065759637188209,26,174,2646,0.153846153846154,26,34,221,0.610859728506787,26,135,221,2021/08/01,,0,26,3,26,2,26,4,26,5,26,6,26,4,26,2,26,3,26,0,26,1,26,0,26,2,26,3,26,5,26,3,26,3,26,1,26,1,26
IA,0,30,95,1,27,97,0,123,8048,125,5230,125,332,123,59,125,51,123,1,123,2,123,458,125,71,123,59,125,323,123,232,125,9,123,5,123,654,125,0.649850894632207,125,5230,8048,0.064503594326792,123,332,5147,0.041755753993208,123,332,7951,0.111811023622047,123,71,635,0.700305810397554,125,458,654,2021/08/01,,1,125,7,125,1,125,7,125,15,125,11,125,11,125,6,125,0,125,1,123,2,123,5,123,3,123,7,123,10,123,16,123,7,123,0,123,1,123
MS,15,91,2,15,91,2,6,106,8751,108,6072,108,1263,106,168,108,29,106,4,106,14,106,728,108,353,106,347,108,1232,106,1181,108,31,106,19,106,853,108,0.693863558450463,108,6072,8751,0.210044902710793,106,1263,6013,0.145557220237409,106,1263,8677,0.424278846153846,106,353,832,0.853458382180539,108,728,853,2021/08/01,,3,108,14,108,18,108,29,108,34,108,40,108,18,108,10,108,2,108,1,106,3,106,3,106,5,106,6,106,6,106,4,106,1,106,0,106,18,106
MT,6,59,1,5,60,1,0,65,3165,66,2200,66,156,65,25,66,11,65,2,65,3,65,140,66,40,65,39,66,145,65,139,66,11,65,5,65,226,66,0.695102685624013,66,2200,3165,0.071461291800275,65,156,2183,0.049729040484539,65,156,3137,0.181818181818182,65,40,220,0.619469026548672,66,140,226,2021/08/01,,1,66,1,66,5,66,3,66,3,66,4,66,4,66,4,66,0,66,0,65,0,65,1,65,0,65,2,65,1,65,3,65,4,65,0,65,1,65
NC,8,112,12,7,113,12,27,128,22760,132,17238,132,1405,128,151,132,123,128,4,128,7,128,1765,132,371,128,373,132,1376,128,1322,132,29,128,10,128,2238,132,0.75738137082601,132,17238,22760,0.082535393291429,128,1405,17023,0.062463877650825,128,1405,22493,0.170653173873045,128,371,2174,0.788650580875782,132,1765,2238,2021/08/01,,0,132,13,131,16,131,15,131,33,131,31,131,20,131,23,131,0,132,1,128,9,127,11,127,10,127,24,127,22,127,16,127,30,127,0,128,16,128
ND,11,37,2,11,37,2,17,49,2395,49,1729,49,54,49,2,49,5,48,0,49,1,49,122,49,7,49,7,50,51,49,33,50,3,49,0,49,205,49,0.721920668058455,49,1729,2395,0.031597425394968,48,54,1709,0.022794428028704,48,54,2369,0.034825870646766,48,7,201,0.595121951219512,49,122,205,2021/08/01,,0,49,0,49,0,49,1,49,1,49,0,49,0,49,0,49,0,49,0,48,1,48,0,48,0,48,1,48,1,48,2,48,0,48,0,48,0,49
NE,9,91,0,13,87,0,0,100,4597,100,3176,100,185,100,27,100,14,100,0,100,2,100,400,100,51,100,49,100,182,100,162,100,3,100,0,100,574,100,0.690885360017403,100,3176,4597,0.058249370277078,100,185,3176,0.040243637154666,100,185,4597,0.088850174216028,100,51,574,0.696864111498258,100,400,574,2021/08/01,,0,100,0,100,3,100,5,100,2,100,5,100,7,100,5,100,0,100,0,100,1,100,2,100,0,100,2,100,2,100,2,100,5,100,0,100,1,100
NH,2,23,4,3,22,4,1,29,2956,29,2213,29,40,29,6,29,11,29,0,29,2,29,177,29,10,29,8,29,39,29,34,29,1,29,0,29,284,29,0.748646820027064,29,2213,2956,0.018075011296882,29,40,2213,0.013531799729364,29,40,2956,0.035211267605634,29,10,284,0.623239436619718,29,177,284,2021/08/01,,0,29,0,29,1,29,0,29,1,29,1,29,0,29,3,29,0,29,0,29,1,29,1,29,1,29,2,29,4,29,1,29,1,29,0,29,0,29
NJ,7,77,12,7,77,12,36,95,24518,96,17225,96,643,95,78,96,114,95,0,95,3,95,1212,96,90,95,87,96,630,95,547,96,13,95,4,95,3016,96,0.70254506892895,96,17225,24518,0.037407644423759,95,643,17189,0.026305023727704,95,643,24444,0.03,95,90,3000,0.401856763925729,96,1212,3016,2021/08/01,,0,96,2,96,8,96,6,96,16,96,18,96,9,96,14,96,5,95,0,95,4,95,5,95,8,95,9,95,12,95,12,95,9,95,55,94,1,95
NM,16,37,1,18,35,1,1,53,4337,54,3090,54,218,53,40,54,29,53,1,53,5,53,346,54,81,53,83,54,211,53,210,54,7,53,5,53,438,54,0.712474060410422,54,3090,4337,0.072353136408895,53,218,3013,0.051548829510523,53,218,4229,0.194711538461538,53,81,416,0.789954337899543,54,346,438,2021/08/01,,2,54,4,53,5,53,5,53,2,53,9,53,6,53,6,53,1,54,1,53,3,52,10,52,3,52,0,52,3,52,4,52,5,52,0,53,1,53
NV,0,18,45,0,18,45,33,61,8786,63,6918,63,1226,61,130,63,114,61,0,61,5,61,715,63,259,61,265,63,1218,61,1121,63,8,61,9,61,869,63,0.78738902799909,63,6918,8786,0.180400235432607,61,1226,6796,0.141816078658184,61,1226,8645,0.308333333333333,61,259,840,0.822784810126582,63,715,869,2021/08/01,,2,63,6,63,19,63,12,63,28,63,30,63,25,63,8,63,0,63,0,61,7,61,8,61,14,61,15,61,26,61,27,61,17,61,0,61,22,61
NY,5,182,9,5,182,9,58,187,45495,196,35410,196,1163,187,150,196,113,187,4,187,16,187,3043,196,217,187,170,196,1125,187,872,196,38,187,17,187,4531,196,0.778327288713045,196,35410,45495,0.033157519600855,187,1163,35075,0.025894507158284,187,1163,44913,0.049028468142793,187,217,4426,0.671595674244096,196,3043,4531,2021/08/01,,1,196,13,196,21,196,16,196,17,196,29,196,23,196,25,196,5,196,5,187,4,187,11,187,13,187,25,187,26,187,16,187,7,187,6,187,4,187
OH,11,205,13,17,199,13,20,226,32251,229,23929,229,1207,226,141,229,110,226,1,226,93,226,2821,229,272,226,245,229,1112,226,853,229,95,226,11,226,4127,229,0.741961489566215,229,23929,32251,0.050795387593637,226,1207,23762,0.037719928747773,226,1207,31999,0.066814050601818,226,272,4071,0.68354737097165,229,2821,4127,2021/08/01,,0,228,7,228,15,228,21,228,30,228,28,229,22,228,18,228,0,229,1,225,4,225,4,225,6,225,12,225,19,226,16,225,12,225,2,226,6,225
OK,35,102,12,40,97,12,5,147,10702,149,7884,149,1115,147,244,149,70,147,3,147,2,147,856,149,288,147,298,149,1067,147,1042,149,48,147,46,147,1018,149,0.736684731825827,149,7884,10702,0.143815297304269,147,1115,7753,0.105687203791469,147,1115,10550,0.29417773237998,147,288,979,0.840864440078585,149,856,1018,2021/08/01,,0,149,21,149,24,149,32,149,41,149,61,149,38,149,20,149,7,149,0,147,9,147,8,147,7,147,9,147,17,147,12,147,8,147,0,147,14,147
OR,3,59,2,4,58,2,16,62,7105,64,5398,64,539,62,73,64,52,62,4,62,4,62,554,64,116,62,109,64,523,62,429,64,16,62,8,62,775,64,0.759746657283603,64,5398,7105,0.101813373630525,62,539,5294,0.077811462393533,62,539,6927,0.154460719041278,62,116,751,0.714838709677419,64,554,775,2021/08/01,,0,64,6,64,8,64,9,64,14,64,20,64,9,64,7,64,0,64,0,62,2,62,4,62,4,62,9,62,7,62,15,62,11,62,0,62,4,62
ID,4,45,3,5,44,3,0,51,3759,52,2410,52,211,51,28,52,3,51,0,51,1,51,253,52,75,51,79,52,207,51,204,52,4,51,2,51,313,52,0.641127959563714,52,2410,3759,0.088842105263158,51,211,2375,0.056735681634848,51,211,3719,0.247524752475248,51,75,303,0.808306709265176,52,253,313,2021/08/01,,1,52,2,51,2,51,4,51,4,51,3,51,8,51,4,51,0,52,0,51,0,50,1,50,0,50,0,50,1,50,1,50,0,50,0,51,2,51
