state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
VT,1,15,1,1,15,1,0,16,1292,17,866,17,4,16,3,17,5,16,0,16,0,16,61,17,1,16,1,17,4,16,4,17,0,16,0,16,106,17,0.670278637770898,17,866,1292,0.004750593824228,16,4,842,0.003189792663477,16,4,1254,0.010204081632653,16,1,98,0.575471698113208,17,61,106,2021/05/29,,0,17,0,17,0,17,0,17,0,17,1,17,1,17,1,17,0,17,0,16,0,16,0,16,1,16,0,16,2,16,1,16,1,16,0,16
WA,7,91,2,9,89,2,18,98,12859,99,9358,99,701,98,52,100,183,98,11,98,0,98,898,99,179,98,154,100,685,98,457,100,16,98,3,98,1273,99,0.727739326541722,99,9358,12859,0.075587664438214,97,701,9274,0.055079751708965,97,701,12727,0.1432,97,179,1250,0.705420267085625,99,898,1273,2021/05/29,,1,100,3,100,3,100,9,100,12,100,13,100,5,100,6,100,0,100,1,98,21,98,21,98,17,98,19,98,34,98,27,98,25,98,18,98
WI,6,121,22,10,117,22,1,146,13408,149,8800,149,265,146,39,149,44,146,0,146,6,146,843,149,98,146,92,149,260,146,234,149,5,146,0,146,1610,149,0.656324582338902,149,8800,13408,0.030660650237186,146,265,8643,0.02015055889286,146,265,13151,0.062901155327343,146,98,1558,0.52360248447205,149,843,1610,2021/05/29,,0,149,2,149,5,149,4,149,6,149,3,149,7,149,3,149,9,149,0,146,2,146,4,146,10,146,1,146,7,146,16,146,4,146,0,146
AK,1,23,0,2,22,0,0,24,1672,24,1066,24,20,24,3,24,1,24,0,24,0,24,101,24,9,24,9,24,20,24,19,24,0,24,0,24,136,24,0.63755980861244,24,1066,1672,0.018761726078799,24,20,1066,0.011961722488038,24,20,1672,0.066176470588235,24,9,136,0.742647058823529,24,101,136,2021/05/29,,0,24,0,24,1,24,0,24,1,24,1,24,0,24,0,24,0,24,0,24,0,24,1,24,0,24,0,24,0,24,0,24,0,24,0,24
AL,30,75,12,29,76,12,3,114,15492,117,11451,117,368,114,50,116,73,114,0,114,3,114,1319,117,117,114,106,116,336,114,268,116,32,114,10,114,1640,117,0.739155693261038,117,11451,15492,0.03246867831304,114,368,11334,0.024068018312623,114,368,15290,0.073033707865169,114,117,1602,0.804268292682927,117,1319,1640,2021/05/29,,1,116,1,116,2,116,3,116,11,116,11,116,17,116,4,116,0,116,0,114,4,114,10,114,7,114,13,114,16,114,14,114,9,114,0,114
AR,15,90,2,17,88,2,1,105,9258,107,6292,107,245,105,38,107,43,105,0,105,13,105,629,107,87,105,70,107,235,105,182,107,10,105,0,105,1003,107,0.679628429466407,107,6292,9258,0.03900652762299,105,245,6281,0.026569786357228,105,245,9221,0.087790110998991,105,87,991,0.627118644067797,107,629,1003,2021/05/29,,0,107,3,107,3,107,6,107,2,107,10,107,6,107,0,107,8,107,0,105,2,105,2,105,4,105,7,105,14,105,10,105,4,105,0,105
AZ,24,89,3,26,87,3,4,113,16527,116,11483,116,540,113,45,116,105,113,3,113,4,113,1053,116,162,113,101,116,524,113,336,116,16,113,7,113,2223,116,0.694802444484782,116,11483,16527,0.047779154132012,113,540,11302,0.033249184163537,113,540,16241,0.075104311543811,113,162,2157,0.473684210526316,116,1053,2223,2021/05/29,,0,116,3,116,5,116,6,116,7,116,10,116,5,116,9,116,0,116,2,113,7,113,11,113,13,113,13,113,19,113,21,113,19,113,0,113
CA,53,314,41,73,294,41,14,400,62649,408,46895,408,1363,400,165,408,377,400,6,400,13,400,4681,408,298,400,266,408,1329,400,1079,408,34,400,23,400,6946,408,0.74853549138853,408,46895,62649,0.029417477823581,400,1363,46333,0.022041463177981,400,1363,61838,0.043978748524203,400,298,6776,0.673913043478261,408,4681,6946,2021/05/29,,3,408,28,408,17,408,27,408,21,408,26,408,24,408,19,408,0,408,6,400,27,400,41,400,41,400,53,400,81,400,68,400,59,400,1,400
CO,8,80,13,8,80,13,5,99,11442,101,7693,101,522,99,57,101,46,99,2,99,18,99,918,101,180,99,178,101,500,99,436,101,22,99,5,99,1300,101,0.672347491697256,101,7693,11442,0.068539915966387,99,522,7616,0.046052051168946,99,522,11335,0.142067876874507,99,180,1267,0.706153846153846,101,918,1300,2021/05/29,,1,101,4,101,4,101,12,101,8,101,6,101,8,101,13,101,1,101,1,99,9,99,5,99,6,99,6,99,10,99,2,99,7,99,0,99
CT,4,31,1,4,31,1,2,35,8002,36,6138,36,130,35,15,36,42,35,1,35,0,35,529,36,25,35,21,36,123,35,84,36,7,35,5,35,1052,36,0.76705823544114,36,6138,8002,0.02129750982962,35,130,6104,0.016426585797321,35,130,7914,0.024271844660194,35,25,1030,0.502851711026616,36,529,1052,2021/05/29,,0,36,2,36,2,36,2,36,1,36,4,36,1,36,2,36,1,36,0,35,1,35,2,35,1,35,7,35,8,35,12,35,11,35,0,35
DC,0,13,1,0,13,1,1,13,3491,14,2676,14,113,13,6,14,76,13,0,13,12,13,275,14,19,13,15,14,85,13,62,14,28,13,5,13,350,14,0.766542537954741,14,2676,3491,0.043378119001919,13,113,2605,0.03364096457279,13,113,3359,0.057575757575758,13,19,330,0.785714285714286,14,275,350,2021/05/29,,0,14,0,14,0,14,1,14,0,14,3,14,2,14,0,14,0,14,3,13,5,13,18,13,9,13,6,13,11,13,16,13,8,13,0,13
DE,1,13,1,1,13,1,1,14,3286,15,2448,15,68,14,12,15,52,14,0,14,0,14,132,15,8,14,5,15,62,14,55,15,6,14,3,14,182,15,0.744978697504565,15,2448,3286,0.027949034114262,14,68,2433,0.020897357098955,14,68,3254,0.045977011494253,14,8,174,0.725274725274725,15,132,182,2021/05/29,,0,15,0,15,1,15,3,15,2,15,2,15,3,15,1,15,0,15,1,14,1,14,1,14,5,14,7,14,13,14,13,14,11,14,0,14
FL,8,235,15,25,218,15,86,252,58389,258,45022,258,2344,252,262,258,166,252,10,252,11,252,4867,258,572,252,513,258,2305,252,2004,258,39,252,34,252,6442,258,0.77106989330182,258,45022,58389,0.052809444419412,252,2344,44386,0.040817037282115,252,2344,57427,0.091710758377425,252,572,6237,0.755510710959329,258,4867,6442,2021/05/29,,1,258,21,258,28,258,34,258,58,258,56,257,33,257,22,257,9,258,1,252,7,252,20,252,15,252,27,252,34,252,29,252,33,252,0,252
GA,27,129,10,32,124,10,8,163,22343,166,17301,166,839,163,178,166,97,163,5,163,33,163,2078,166,212,163,155,166,805,163,527,166,34,163,5,163,2743,166,0.774336481224545,166,17301,22343,0.048992700729927,163,839,17125,0.038036086680569,163,839,22058,0.078722614184924,163,212,2693,0.757564710171345,166,2078,2743,2021/05/29,,0,166,26,166,9,166,15,166,19,166,17,166,9,166,7,166,3,166,0,163,8,163,8,163,9,163,16,163,17,163,16,163,14,163,9,163
HI,1,25,0,1,25,0,0,26,2658,26,1897,26,65,26,7,26,20,26,0,26,1,26,129,26,15,26,11,26,64,26,40,26,1,26,0,26,219,26,0.713694507148232,26,1897,2658,0.034264628360569,26,65,1897,0.024454477050414,26,65,2658,0.068493150684932,26,15,219,0.589041095890411,26,129,219,2021/05/29,,0,26,0,26,2,26,1,26,0,26,1,26,0,26,1,26,2,26,0,26,1,26,1,26,2,26,2,26,5,26,2,26,4,26,3,26
IA,1,65,60,1,65,60,2,124,8055,126,5154,126,211,124,12,126,49,124,0,124,3,124,450,126,20,124,20,126,205,124,92,126,6,124,0,124,667,126,0.639851024208566,126,5154,8055,0.041470125786164,124,211,5088,0.026514199547625,124,211,7958,0.030864197530864,124,20,648,0.674662668665667,126,450,667,2021/05/29,,0,126,0,126,1,126,4,126,0,126,3,126,2,126,1,126,1,126,1,124,6,124,9,124,0,124,5,124,7,124,16,124,5,124,0,124
MS,7,96,2,12,91,2,3,103,8388,105,5268,105,203,103,33,105,22,103,2,103,7,103,612,105,84,103,52,105,195,103,153,105,8,103,3,103,855,105,0.628040057224606,105,5268,8388,0.038814531548757,103,203,5230,0.024413710162357,103,203,8315,0.10059880239521,103,84,835,0.71578947368421,105,612,855,2021/05/29,,0,105,5,105,3,105,1,105,5,105,6,105,7,105,6,105,0,105,0,102,2,103,2,103,4,103,1,103,4,103,5,103,4,102,0,103
MT,3,63,1,4,62,1,3,66,3180,67,2059,67,68,66,20,67,19,66,2,66,3,66,126,67,16,66,14,67,65,66,61,67,3,66,0,66,225,67,0.64748427672956,67,2059,3180,0.033219345383488,66,68,2047,0.021580450650587,66,68,3151,0.073059360730594,66,16,219,0.56,67,126,225,2021/05/29,,0,67,4,67,0,67,3,67,0,67,2,67,7,67,4,67,0,67,0,66,0,66,3,66,3,66,1,66,3,66,6,66,2,66,1,66
NC,2,119,4,4,117,4,17,121,23203,125,16968,125,593,121,62,125,103,121,1,121,4,121,1797,125,195,121,181,125,565,121,516,125,28,121,10,121,2424,125,0.73128474766194,125,16968,23203,0.035327058262838,121,593,16786,0.025859061573347,121,593,22932,0.082417582417582,121,195,2366,0.741336633663366,125,1797,2424,2021/05/29,,0,125,7,125,4,125,8,125,11,125,15,125,12,125,5,125,0,125,0,121,7,121,6,121,17,121,14,121,28,121,19,121,12,121,0,121
ND,12,37,1,11,38,1,15,49,2472,50,1737,50,63,49,5,50,7,49,1,49,1,49,129,50,11,49,9,50,61,49,45,50,2,49,1,49,206,50,0.702669902912621,50,1737,2472,0.036606624055782,49,63,1721,0.025756336876533,49,63,2446,0.054455445544554,49,11,202,0.62621359223301,50,129,206,2021/05/29,,0,50,0,50,0,50,1,50,2,50,1,50,2,50,0,50,0,50,0,49,1,49,2,49,1,49,0,49,0,49,3,49,0,49,0,49
NE,9,92,1,16,85,1,1,102,4352,102,2782,102,80,102,7,102,16,102,0,102,1,102,335,102,20,102,11,102,78,102,61,102,2,102,1,102,565,102,0.639246323529412,102,2782,4352,0.028756290438533,102,80,2782,0.018382352941176,102,80,4352,0.035398230088496,102,20,565,0.592920353982301,102,335,565,2021/05/29,,0,102,1,102,0,102,0,102,1,102,3,102,1,102,1,102,0,102,0,102,0,102,0,102,0,102,6,102,4,102,3,102,3,102,0,102
NH,3,25,1,5,23,1,0,29,2950,29,2127,29,32,29,3,29,14,29,0,29,1,29,176,29,5,29,4,29,31,29,23,29,1,29,0,29,282,29,0.721016949152542,29,2127,2950,0.015044663845792,29,32,2127,0.010847457627119,29,32,2950,0.017730496453901,29,5,282,0.624113475177305,29,176,282,2021/05/29,,0,29,0,29,0,29,1,29,0,29,1,29,0,29,1,29,0,29,0,29,0,29,1,29,0,29,1,29,4,29,4,29,4,29,0,29
NJ,7,84,4,7,83,5,43,94,24475,95,16600,95,552,94,50,95,150,94,4,94,2,94,1308,95,115,94,97,95,544,94,448,95,8,94,2,94,2970,95,0.678243105209397,95,16600,24475,0.033339373074832,94,552,16557,0.022622023687554,94,552,24401,0.038930264048747,94,115,2954,0.44040404040404,95,1308,2970,2021/05/29,,0,95,5,95,4,95,9,95,5,95,8,95,7,95,6,95,6,94,1,94,12,94,10,94,8,94,12,94,20,94,14,94,12,94,61,93
NM,15,39,1,17,37,1,2,53,4341,55,3108,54,110,53,17,55,31,54,0,53,3,54,327,54,36,53,35,54,107,53,103,54,3,53,0,53,439,55,0.7181146025878,54,3108,4328,0.036136662286465,53,110,3044,0.0260663507109,53,110,4220,0.086538461538462,53,36,416,0.746575342465753,54,327,438,2021/05/29,,0,54,2,53,1,53,6,53,3,53,3,53,1,53,1,53,0,54,0,53,7,52,2,52,5,52,4,52,5,52,3,52,5,52,0,53
NV,0,20,42,0,20,42,24,60,8626,62,5969,62,235,60,34,62,44,60,0,60,0,60,549,62,57,60,54,62,235,60,199,62,0,60,3,60,856,62,0.691977741711106,62,5969,8626,0.040040892826717,60,235,5869,0.027777777777778,60,235,8460,0.071161048689139,60,57,801,0.641355140186916,62,549,856,2021/05/29,,0,62,4,62,5,62,5,62,5,62,6,62,6,62,3,62,0,62,0,60,3,60,1,60,6,60,6,60,5,60,15,60,8,60,0,60
NY,5,191,9,6,190,9,116,196,52644,205,38413,205,1845,196,103,205,160,196,3,196,18,196,3299,205,310,196,272,205,1811,196,1027,205,34,196,15,196,5409,205,0.729674796747967,205,38413,52644,0.048370605353538,196,1845,38143,0.03544464296006,196,1845,52053,0.058623298033283,196,310,5288,0.609909410242189,205,3299,5409,2021/05/29,,2,205,14,205,11,205,11,205,15,205,18,205,16,205,13,205,3,204,0,196,14,196,26,196,14,196,19,196,38,196,22,196,22,196,5,196
OH,11,204,11,17,198,11,33,223,32051,226,22831,226,1071,223,94,226,138,223,4,223,78,223,2693,226,278,223,177,226,968,223,677,226,103,223,19,223,4154,226,0.712333468534523,226,22831,32051,0.047220140205458,223,1071,22681,0.03368454159459,223,1071,31795,0.067821419858502,223,278,4099,0.648290804044295,226,2693,4154,2021/05/29,,1,226,4,226,8,226,14,226,21,226,17,226,16,226,10,226,2,226,2,223,7,223,7,223,10,223,15,223,15,223,11,223,6,223,0,223
OK,32,105,3,33,104,3,4,138,9178,140,6382,140,193,138,31,140,73,138,0,138,9,138,606,140,48,138,31,140,167,138,111,140,26,138,21,138,865,140,0.69535846589671,140,6382,9178,0.030815902921922,138,193,6263,0.021415889924545,138,193,9012,0.058252427184466,138,48,824,0.700578034682081,140,606,865,2021/05/29,,1,140,4,140,3,140,2,140,6,140,4,140,2,140,8,140,1,140,0,138,10,138,9,138,8,138,11,138,18,138,9,138,8,138,0,138
OR,5,52,7,4,53,7,11,62,6952,64,5091,64,301,62,23,64,47,62,2,62,3,62,534,64,80,62,70,64,295,62,249,64,6,62,5,62,804,64,0.732307249712313,64,5091,6952,0.060175929628149,62,301,5002,0.044395280235988,62,301,6780,0.102564102564103,62,80,780,0.664179104477612,64,534,804,2021/05/29,,0,64,2,63,3,63,1,63,5,63,4,63,5,63,3,63,0,64,0,62,2,61,4,61,5,61,5,61,10,61,7,61,14,61,0,62
ID,4,40,8,6,38,8,1,51,3746,52,2269,52,114,51,8,52,2,51,0,51,0,51,191,52,32,51,31,52,111,51,103,52,3,51,3,51,301,52,0.605712760277629,52,2269,3746,0.050961108627626,51,114,2237,0.030752630159158,51,114,3707,0.10958904109589,51,32,292,0.634551495016611,52,191,301,2021/05/29,,0,52,0,52,1,52,1,52,1,52,3,52,1,52,1,52,0,52,0,51,0,51,0,51,0,51,0,51,0,51,2,51,0,51,0,51
IL,15,158,22,13,160,22,62,190,30494,195,20752,195,1144,190,110,195,297,190,2,190,32,190,2090,195,298,190,267,195,1100,190,884,195,44,190,23,190,3427,195,0.680527316849216,195,20752,30494,0.055726046081153,190,1144,20529,0.03796628169388,190,1144,30132,0.088558692421991,190,298,3365,0.609862853807995,195,2090,3427,2021/05/29,,0,195,2,195,16,195,16,195,19,195,23,195,22,195,11,195,1,195,2,190,24,190,32,190,21,190,55,190,60,190,49,190,48,190,6,190
