state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
IN,13,149,3,12,150,3,0,163,18986,165,12292,165,399,163,49,165,70,163,1,163,4,163,1434,165,89,163,67,165,387,163,233,165,12,163,2,163,2294,165,0.647424417992205,165,12292,18986,0.032723693922743,163,399,12193,0.021171601400828,163,399,18846,0.039626001780944,163,89,2246,0.62510897994769,165,1434,2294,2021/07/06,,0,165,1,165,1,165,7,165,15,165,11,165,6,165,7,165,1,165,0,163,4,163,4,163,4,163,9,163,17,163,18,163,14,163,0,163,3,163
KS,11,131,8,11,131,8,0,147,9026,150,5449,150,187,147,22,150,23,147,0,147,1,147,629,150,57,147,56,150,183,147,166,150,4,147,3,147,857,150,0.603700421005983,150,5449,9026,0.034610401628725,147,187,5403,0.020896189518382,147,187,8949,0.068100358422939,147,57,837,0.733955659276546,150,629,857,2021/07/06,,0,150,1,148,3,148,4,148,5,148,1,148,4,148,4,148,0,150,2,146,3,145,2,145,0,144,3,145,6,145,1,145,6,145,0,147,1,147
KY,1,31,86,5,109,4,0,116,14177,118,8918,118,234,116,75,118,39,116,0,116,2,116,1129,118,69,116,66,118,232,116,183,118,2,116,1,116,1840,118,0.629047048035551,118,8918,14177,0.026615104640582,116,234,8792,0.016689251836531,116,234,14021,0.038482989403235,116,69,1793,0.613586956521739,118,1129,1840,2021/07/06,,0,118,1,118,1,118,3,118,9,118,21,118,18,118,6,118,8,118,2,116,3,116,3,116,10,116,5,116,11,116,8,116,3,116,1,116,17,116
LA,38,180,6,38,180,6,0,218,14311,224,9401,224,381,224,78,219,9,219,2,219,1,219,1168,224,108,224,107,224,377,224,459,224,4,224,2,224,1864,224,0.656907274124799,224,9401,14311,0.040527603446442,224,381,9401,0.026622877506813,224,381,14311,0.05793991416309,224,108,1864,0.626609442060086,224,1168,1864,2021/07/06,,0,219,5,219,5,219,11,219,12,219,19,219,16,219,10,219,0,219,0,219,0,219,0,219,1,219,3,219,0,219,4,219,1,219,0,219,1,218
MA,11,89,1,10,90,1,2,100,19015,101,15882,101,113,100,17,101,63,100,0,100,2,100,959,101,31,100,29,101,108,100,62,101,5,100,2,100,1361,101,0.835235340520642,101,15882,19015,0.00716550412175,100,113,15770,0.005984852497219,100,113,18881,0.023220973782772,100,31,1335,0.704628949301984,101,959,1361,2021/07/06,,0,101,2,101,3,101,3,101,3,101,3,101,0,101,3,101,1,101,0,100,7,100,3,100,5,100,8,100,9,100,14,100,17,100,0,100,1,100
MD,4,55,1,4,55,1,8,59,11491,60,9521,60,253,59,16,60,168,59,0,59,4,59,888,60,44,59,29,60,246,59,108,60,7,59,3,59,1283,60,0.828561482899661,60,9521,11491,0.026741359264348,59,253,9461,0.022218319135857,59,253,11387,0.035313001605136,59,44,1246,0.692127825409197,60,888,1283,2021/07/06,,0,60,2,60,0,60,1,60,5,60,3,60,3,60,2,60,0,60,2,59,14,59,19,59,15,59,24,59,30,59,33,59,31,59,0,59,1,59
ME,2,28,9,1,29,9,1,38,3322,39,2391,39,46,38,5,39,11,38,0,38,1,38,241,39,21,38,19,39,44,38,35,39,2,38,2,38,328,39,0.719747140276942,39,2391,3322,0.019508057675997,38,46,2358,0.01400730816078,38,46,3284,0.066037735849057,38,21,318,0.734756097560976,39,241,328,2021/07/06,,0,39,1,39,1,39,0,39,0,39,2,39,1,39,0,39,0,39,0,38,1,38,1,38,0,38,1,38,1,38,3,38,4,38,0,38,0,38
MI,5,155,4,4,156,4,5,160,22856,164,17812,164,283,160,35,164,30,160,1,160,6,160,1794,164,58,160,51,164,267,160,201,164,16,160,7,160,2509,164,0.779313965698285,164,17812,22856,0.016003166704366,160,283,17684,0.012495032893284,160,283,22649,0.023491292021061,160,58,2469,0.715025906735751,164,1794,2509,2021/07/06,,1,164,3,164,5,164,2,164,4,164,4,164,5,164,6,164,5,164,2,160,5,160,1,160,5,160,3,160,8,160,3,160,3,160,0,160,1,160
MN,14,110,16,14,110,16,4,139,10016,140,7728,140,172,139,23,140,37,139,0,139,1,139,658,140,36,139,26,140,166,139,94,140,6,139,5,139,900,140,0.771565495207668,140,7728,10016,0.022634557178576,139,172,7599,0.017485005591136,139,172,9837,0.041666666666667,139,36,864,0.731111111111111,140,658,900,2021/07/06,,0,140,3,140,6,140,4,140,0,140,5,140,2,140,3,140,0,140,1,139,3,139,8,139,1,139,5,139,3,139,7,139,9,139,0,139,0,139
MO,27,86,24,31,82,24,12,133,17094,137,13798,136,1273,133,138,137,132,133,2,133,20,133,1520,136,410,133,394,137,1228,133,1048,137,45,133,25,133,1814,137,0.820235406015932,136,13798,16822,0.092288428960742,132,1253,13577,0.075733238146231,133,1273,16809,0.233086981239341,133,410,1759,0.85297418630752,136,1520,1782,2021/07/06,,1,137,8,137,10,137,16,137,28,137,32,136,26,137,16,136,1,137,1,133,12,133,7,133,11,133,24,133,28,133,19,133,30,133,0,133,8,133
WV,11,47,4,12,46,4,1,58,6183,62,4663,62,101,58,9,62,60,58,1,58,1,58,464,62,34,58,34,62,99,58,85,62,2,58,2,58,641,62,0.754164644994339,62,4663,6183,0.022023549934584,58,101,4586,0.016855807743658,58,101,5992,0.056951423785595,58,34,597,0.72386895475819,62,464,641,2021/07/06,,0,62,0,62,1,62,2,62,0,62,4,62,1,62,1,62,0,62,1,58,3,58,3,58,11,58,4,58,15,58,12,58,11,58,0,58,0,58
WY,2,27,2,3,26,2,1,29,1752,31,816,31,46,29,11,31,11,29,0,29,0,29,50,31,14,29,18,31,46,29,50,31,0,29,0,29,141,31,0.465753424657534,31,816,1752,0.05830164765526,29,46,789,0.027138643067847,29,46,1695,0.108527131782946,29,14,129,0.354609929078014,31,50,141,2021/07/06,,0,31,0,31,1,31,0,31,2,31,3,31,1,31,3,31,1,31,1,29,1,29,1,29,1,29,0,29,3,29,3,29,0,29,1,29,1,29
