state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,8,94,12204,96,9672,102,438,100,947,101,117,100,103,102,431,100,339,102,4,100,2,86,1073,91,0.6482300884955752,96,7911,12204,0.04565829250495153,100,438,9593,0.027159062681129418,94,328,12077,0.07706945765937202,89,81,1051,0.700838769804287,91,752,1073,2020-10-26
WI,20,144,13187,147,8937,146,1767,143,1073,146,358,143,356,146,1748,143,1588,146,17,143,6,121,1624,147,0.6790001519525908,146,8937,13162,0.20420663353750143,143,1767,8653,0.13810082063305978,143,1767,12795,0.23141564318034907,143,358,1547,0.661937075879087,146,1073,1621,2020-10-26
WV,13,58,6560,62,4711,62,337,58,512,62,87,58,75,62,335,58,292,62,2,58,1,54,652,62,0.718140243902439,62,4711,6560,0.07302275189599133,58,337,4615,0.0529874213836478,58,337,6360,0.1447587354409318,58,87,601,0.7852760736196319,62,512,652,2020-10-26
AK,0,27,1501,27,974,27,90,23,100,23,22,22,19,22,89,23,71,23,1,23,1,23,142,23,0.6489007328447701,27,974,1501,0.09240246406570841,23,90,974,0.05996002664890073,23,90,1501,0.15492957746478872,22,22,142,0.704225352112676,23,100,142,2020-10-26
AL,9,112,15378,114,11713,114,1170,112,1336,114,317,112,302,114,1148,112,995,114,21,111,14,105,1546,114,0.7616725191832487,114,11713,15378,0.09944799033983094,110,1153,11594,0.07598023064250412,110,1153,15175,0.21021220159151194,110,317,1508,0.8641655886157826,114,1336,1546,2020-10-26
AR,5,103,10011,104,6573,105,749,103,804,105,208,103,192,105,734,103,628,105,13,103,2,86,1086,105,0.656577764459095,104,6573,10011,0.11619609059882098,103,749,6446,0.07635844632480375,102,749,9809,0.20019249278152068,103,208,1039,0.7403314917127072,105,804,1086,2020-10-26
AZ,5,110,15676,112,11181,113,763,110,1130,112,205,109,202,112,754,110,639,113,9,109,5,98,1999,112,0.71312834906864,112,11179,15676,0.06950264164693022,110,763,10978,0.04954223751704435,109,763,15401,0.10605276771857217,109,205,1933,0.5652826413206603,112,1130,1999,2020-10-26
CA,14,400,74811,408,47009,408,3169,397,5281,404,783,396,682,404,3134,397,2450,405,35,392,19,390,7558,404,0.6283701594685274,408,47009,74811,0.06831360882967945,397,3169,46389,0.04299455953979948,397,3169,73707,0.10764366235908716,396,783,7274,0.6987298227044192,404,5281,7558,2020-10-26
CO,4,98,11195,100,7674,100,740,98,855,98,238,97,215,99,713,98,580,100,27,98,12,96,1223,99,0.6854845913354176,100,7674,11195,0.0975609756097561,98,740,7585,0.06685337428855362,98,740,11069,0.199163179916318,96,238,1195,0.6991005723630417,98,855,1223,2020-10-26
CT,9,30,8273,31,6141,31,556,30,535,31,84,30,67,31,543,30,328,31,11,30,0,6,1076,31,0.7422942100809864,31,6141,8273,0.09146241158085211,30,556,6079,0.06792913866829567,30,556,8185,0.07969639468690702,30,84,1054,0.4972118959107807,31,535,1076,2020-10-26
DC,3,12,3662,14,2957,14,179,13,289,14,36,12,25,13,161,13,123,14,18,13,3,13,389,14,0.8074822501365374,14,2957,3662,0.062391077030324156,13,179,2869,0.05069385443217219,13,179,3531,0.0972972972972973,12,36,370,0.7429305912596401,14,289,389,2020-10-26
DE,1,15,3219,16,2311,16,149,15,141,16,26,15,26,16,148,15,133,16,1,15,0,13,178,16,0.7179248213730972,16,2311,3219,0.0650371017023134,15,149,2291,0.04675243175400063,15,149,3187,0.1511627906976744,15,26,172,0.7921348314606742,16,141,178,2020-10-26
FL,59,268,60318,274,44600,273,3155,268,4902,274,703,264,640,270,3110,268,2530,274,45,268,31,257,6658,274,0.741233172677414,273,44600,60170,0.07190391540179589,267,3155,43878,0.05320045865371644,268,3155,59304,0.11081336696090795,264,703,6344,0.736257134274557,274,4902,6658,2020-10-26
GA,16,168,21610,172,17597,172,1807,167,2067,170,469,167,415,170,1742,167,1444,170,65,167,11,163,2426,169,0.8142989356779269,172,17597,21610,0.10398803015480232,167,1807,17377,0.08482373374642069,167,1807,21303,0.1978902953586498,165,469,2370,0.8520197856553998,169,2067,2426,2020-10-26
HI,0,25,2644,24,1847,25,83,25,150,25,13,25,10,25,82,25,66,25,1,25,0,25,239,25,0.6944024205748865,24,1836,2644,0.04493773687060097,25,83,1847,0.031391830559757944,24,83,2644,0.05439330543933055,25,13,239,0.6276150627615062,25,150,239,2020-10-26
IA,2,124,8285,126,5386,126,647,124,546,126,156,124,151,126,637,124,600,126,10,124,4,123,698,126,0.6500905250452625,126,5386,8285,0.12198340874811463,124,647,5304,0.0790180752320469,124,647,8188,0.22974963181148747,124,156,679,0.7822349570200573,126,546,698,2020-10-26
MT,24,66,2939,66,2199,67,390,66,190,67,112,66,92,67,386,66,365,67,4,66,1,65,211,66,0.7012589316093909,66,2061,2939,0.17824497257769653,66,390,2188,0.12826685006877578,65,373,2908,0.5121951219512195,65,105,205,0.8009478672985783,66,169,211,2020-10-26
NC,20,125,23908,129,18304,129,1590,125,1956,128,376,125,352,128,1571,125,1175,129,22,124,10,123,2452,128,0.7656014723105237,129,18304,23908,0.08785015746726338,125,1590,18099,0.06734149337173351,125,1590,23611,0.15712494776431257,124,376,2393,0.797716150081566,128,1956,2452,2020-10-26
ND,5,48,2373,50,1762,50,297,49,62,48,51,49,51,50,295,49,285,50,2,49,1,49,83,48,0.7425200168563001,50,1762,2373,0.17078780908568142,49,297,1739,0.12654452492543672,49,297,2347,0.34177215189873417,47,27,79,0.7469879518072289,48,62,83,2020-10-26
NE,1,97,5232,97,3678,97,572,97,453,97,165,97,148,97,569,97,519,97,3,97,1,97,640,97,0.7029816513761468,97,3678,5232,0.15551930396954866,97,572,3678,0.10932721712538226,97,572,5232,0.2578125,97,165,640,0.7078125,97,453,640,2020-10-26
NH,6,30,3258,30,2271,30,61,30,169,30,13,30,12,30,61,30,32,30,0,30,0,29,282,30,0.6970534069981584,30,2271,3258,0.02686041391457508,30,61,2271,0.0187231430325353,30,61,3258,0.04609929078014184,30,13,282,0.599290780141844,30,169,282,2020-10-26
NJ,55,91,22450,92,16702,92,1118,91,1326,92,172,91,162,92,1072,91,880,92,24,90,6,75,2134,92,0.7439643652561247,92,16702,22450,0.06720365472469343,91,1118,16636,0.05012553802008608,91,1118,22304,0.0818268315889629,91,172,2102,0.6213683223992502,92,1326,2134,2020-10-26
NM,2,51,3870,52,2495,51,442,51,329,52,126,51,123,52,434,51,377,52,8,51,2,50,411,51,0.6689008042895442,51,2495,3730,0.17627540439651596,50,425,2411,0.11749069643806485,51,442,3762,0.32390745501285345,50,126,389,0.8004866180048662,51,329,411,2020-10-26
NV,18,62,8522,62,6371,62,606,62,619,62,163,62,146,62,601,62,533,62,5,62,3,61,802,62,0.747594461394039,62,6371,8522,0.09511850572908491,62,606,6371,0.07111006805914105,62,606,8522,0.20324189526184538,62,163,802,0.7718204488778054,62,619,802,2020-10-26
NY,57,169,56438,178,41118,178,2293,169,4259,177,409,169,290,178,2180,169,1370,178,109,169,21,164,7081,176,0.7285516850349055,178,41118,56438,0.056167940427199685,169,2293,40824,0.04110645010935427,169,2293,55782,0.058899769585253454,167,409,6944,0.6014687191074707,176,4259,7081,2020-10-26
OH,42,216,33274,221,23487,221,1882,217,2862,220,455,216,418,219,1819,216,1534,219,63,216,6,214,3925,220,0.7058664422672357,221,23487,33274,0.08110670574038958,216,1882,23204,0.05728897141639524,216,1882,32851,0.11741935483870967,216,455,3875,0.729171974522293,220,2862,3925,2020-10-26
OK,12,153,11483,155,7762,155,920,153,846,155,294,153,301,155,903,153,857,155,6,153,5,131,1215,155,0.6759557606897152,155,7762,11483,0.12196738698130717,153,920,7543,0.082370847882532,153,920,11169,0.25654450261780104,153,294,1146,0.6962962962962963,155,846,1215,2020-10-26
OR,1,61,6760,63,4845,63,255,62,502,63,64,61,45,63,250,62,163,64,5,61,2,53,806,62,0.716715976331361,63,4845,6760,0.05369551484523057,61,255,4749,0.03868912152935822,61,255,6591,0.08226221079691516,60,64,778,0.6215880893300249,62,501,806,2020-10-26
PA,40,215,36704,220,27836,221,1802,216,3023,221,400,215,372,221,1769,216,1470,222,33,215,16,182,3810,220,0.7555307323452485,220,27731,36704,0.06520480532638587,215,1802,27636,0.049500591585724896,214,1799,36343,0.10802052389954091,214,400,3703,0.7934383202099737,220,3023,3810,2020-10-26
ID,2,50,4145,51,2326,51,259,50,220,51,67,50,74,51,254,50,265,51,3,50,2,41,317,51,0.5611580217129071,51,2326,4145,0.1152135231316726,50,259,2248,0.0637460004922471,50,259,4063,0.22259136212624583,50,67,301,0.694006309148265,51,220,317,2020-10-26
IL,65,192,31205,198,21559,200,3190,195,2355,197,695,193,582,198,3118,195,2384,200,69,194,31,172,3817,197,0.6800833199807723,198,21222,31205,0.149898970913021,195,3190,21281,0.1004089050431622,193,3094,30814,0.18433670751198722,192,692,3754,0.6143568247314645,196,2345,3817,2020-10-26
IN,6,159,18619,161,12554,161,1677,159,1557,161,450,159,408,161,1660,159,1344,161,17,159,2,158,2189,155,0.6742574789193835,161,12554,18619,0.13514384720767186,159,1677,12409,0.09090909090909091,159,1677,18447,0.21037868162692847,153,450,2139,0.7112836911831887,155,1557,2189,2020-10-26
KS,1,145,8850,147,5203,148,541,145,634,148,150,143,140,146,538,145,439,148,3,144,2,138,828,147,0.5877966101694915,147,5202,8850,0.10515063168124393,145,541,5145,0.06177076183939602,144,540,8742,0.18679950186799502,143,150,803,0.7657004830917874,147,634,828,2020-10-26
KY,16,116,13898,118,10006,118,1037,116,1159,117,230,116,261,118,1012,116,898,118,25,116,4,113,1583,118,0.7199597064325802,118,10006,13898,0.10499139414802065,116,1037,9877,0.07557207404168488,116,1037,13722,0.14944769330734242,116,230,1539,0.7321541377132028,117,1159,1583,2020-10-26
LA,13,209,14703,184,9887,184,651,221,1245,127,245,221,213,221,648,221,602,221,3,221,2,209,1810,127,0.6724477997687547,184,9887,14703,0.06533832305047031,184,646,9887,0.04393661157586887,184,646,14703,0.13535911602209943,126,245,1810,0.6878453038674033,127,1245,1810,2020-10-26
MA,23,102,21910,103,15701,103,521,102,1006,103,105,102,80,103,511,102,345,103,10,102,4,102,1953,103,0.7166134185303514,103,15701,21910,0.0334081436357807,102,521,15595,0.023929818115010104,102,521,21772,0.05451713395638629,102,105,1926,0.51510496671787,103,1006,1953,2020-10-26
MD,3,59,11933,60,9730,60,811,59,1011,60,177,59,137,60,804,59,518,60,7,59,0,58,1296,59,0.8153859046342077,60,9730,11933,0.08389365883935036,59,811,9667,0.06867061812023709,59,811,11810,0.14081145584725538,58,177,1257,0.7770061728395061,59,1007,1296,2020-10-26
ME,0,38,3248,39,2276,39,38,38,232,39,13,38,7,39,38,38,21,39,0,38,0,37,327,39,0.7007389162561576,39,2276,3248,0.016896398399288574,38,38,2249,0.01181592039800995,38,38,3216,0.040625,38,13,320,0.709480122324159,39,232,327,2020-10-26
MI,23,156,24718,159,19168,159,1703,156,2141,158,402,155,379,158,1681,156,1453,159,20,156,13,141,2660,158,0.7754672708147908,159,19168,24718,0.08924173348006079,156,1703,19083,0.06922482825901387,156,1703,24601,0.15209988649262202,155,402,2643,0.8048872180451128,158,2141,2660,2020-10-26
MN,31,139,12181,140,8802,140,756,139,800,140,177,139,189,140,752,139,785,140,3,43,0,25,1072,140,0.7226007716936212,140,8802,12181,0.08829712683952348,139,756,8562,0.06389992392866199,139,756,11831,0.17217898832684825,139,177,1028,0.746268656716418,140,800,1072,2020-10-26
MO,28,139,21034,143,14370,143,1650,139,1635,143,480,139,430,143,1617,139,1413,143,27,139,8,114,2316,143,0.6831796139583531,143,14370,21034,0.11650074136835416,139,1650,14163,0.07947976878612717,139,1650,20760,0.2132385606397157,139,480,2251,0.7059585492227979,143,1635,2316,2020-10-26
MS,7,105,8785,107,5789,107,656,104,674,106,183,103,184,105,652,104,607,106,4,104,2,92,764,106,0.6589641434262948,107,5789,8785,0.11508771929824561,104,656,5700,0.07600509790290812,104,656,8631,0.24596774193548387,103,183,744,0.8821989528795812,106,674,764,2020-10-26
WY,0,26,1610,28,802,28,115,26,51,28,20,26,18,28,114,26,105,28,1,26,0,26,121,28,0.49813664596273294,28,802,1610,0.14631043256997456,26,115,786,0.07310870947234584,26,115,1573,0.17543859649122806,26,20,114,0.4214876033057851,28,51,121,2020-10-26
