state,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
KY,12959,104,8610,105,604,105,1064,99,573,100,1539,101,0.6634771201481596,104,8598,12959,0.07015098722415795,105,604,8610,0.04660853460915194,104,604,12959,0.37623112278397897,100,573,1523,0.691358024691358,99,1064,1539,2020-08-23
LA,14200,177,9564,179,909,209,1233,94,306,199,1671,86,0.6533098591549296,177,9277,14200,0.09639197267292912,175,903,9368,0.06227975548363898,173,866,13905,0.16838279830405814,81,278,1651,0.6858168761220825,85,1146,1671,2020-08-23
MA,17762,79,12736,79,279,79,919,76,56,75,1855,76,0.7170363697781781,79,12736,17762,0.02190640703517588,79,279,12736,0.015707690575385656,79,279,17762,0.03018867924528302,75,56,1855,0.4954177897574124,76,919,1855,2020-08-23
MD,10574,51,8388,52,806,50,746,45,131,48,1100,43,0.7844713448080197,51,8295,10574,0.09657320872274143,50,806,8346,0.07622125071279225,49,802,10522,0.11818181818181818,43,130,1100,0.6663636363636364,43,733,1100,2020-08-23
ME,2949,31,2047,32,42,32,203,30,10,28,294,28,0.6910817226178365,31,2038,2949,0.02051783097215437,32,42,2047,0.013903017972193964,31,41,2949,0.03436426116838488,26,10,291,0.6564625850340136,28,193,294,2020-08-23
MI,23490,145,17709,146,710,147,1693,124,162,142,2231,122,0.7462750106428268,145,17530,23490,0.040092608278276584,146,710,17709,0.03022562792677735,145,710,23490,0.05916629314208875,122,132,2231,0.7588525324966383,122,1693,2231,2020-08-23
MN,11539,129,8110,129,499,129,720,127,116,128,990,116,0.7028338677528382,129,8110,11539,0.061528976572133166,129,499,8110,0.04324464858306613,129,499,11539,0.11515151515151516,116,114,990,0.7212121212121212,116,714,990,2020-08-23
MO,15246,124,10731,128,872,136,1064,116,240,116,1537,111,0.6661419388692116,124,10156,15246,0.06998415804678036,128,751,10731,0.04886527613800341,124,745,15246,0.15190735694822888,104,223,1468,0.6785946649316851,109,1043,1537,2020-08-23
MS,7785,93,5207,96,795,97,548,67,221,68,563,62,0.6614001284521516,93,5149,7785,0.15267908584597656,96,795,5207,0.10160565189466923,93,791,7785,0.3641207815275311,61,205,563,0.9342806394316163,62,526,563,2020-08-23
MT,2758,64,1961,62,97,46,114,27,25,50,191,43,0.7634640241275312,57,1772,2321,0.06190172303765156,46,97,1567,0.053309900410076154,41,91,1707,0.12834224598930483,39,24,187,0.6785714285714286,22,95,140,2020-08-23
NC,18245,107,14434,108,1407,118,1330,98,340,109,1720,94,0.778130994793094,107,14197,18245,0.08470457543567313,107,1220,14403,0.0669814428461623,106,1220,18214,0.15290697674418605,94,263,1720,0.7573099415204678,93,1295,1710,2020-08-23
ND,2505,46,1867,47,108,47,77,43,18,47,103,42,0.7437125748502994,46,1863,2505,0.0578468130690948,47,108,1867,0.04311377245508982,46,108,2505,0.08737864077669903,42,9,103,0.5436893203883495,42,56,103,2020-08-23
NE,4505,82,2889,83,213,84,339,60,60,56,607,59,0.6397336293007769,82,2882,4505,0.06897746967071057,82,199,2885,0.04434046345811052,81,199,4488,0.09933774834437085,52,60,604,0.5905923344947736,56,339,574,2020-08-23
NH,3272,30,2205,30,38,30,153,27,10,28,275,26,0.6738997555012225,30,2205,3272,0.017233560090702947,30,38,2205,0.011613691931540342,30,38,3272,0.03636363636363636,26,10,275,0.5418181818181819,26,149,275,2020-08-23
NJ,7190,31,6068,33,380,34,280,27,17,28,681,27,0.766481223922114,31,5511,7190,0.061799604482531315,33,375,6068,0.04506258692628651,31,324,7190,0.024963289280469897,27,17,681,0.4111600587371512,27,280,681,2020-08-23
NM,3250,46,1946,45,106,45,235,41,30,42,347,42,0.6032238065716057,45,1946,3226,0.05692803437164339,44,106,1862,0.03385499840306611,45,106,3131,0.08746355685131195,41,30,343,0.6884272997032641,40,232,337,2020-08-23
NV,8498,61,6098,61,861,61,647,58,210,57,853,58,0.7175806072016945,61,6098,8498,0.14119383404394883,61,861,6098,0.1013179571663921,61,861,8498,0.246189917936694,57,210,853,0.7584994138335287,58,647,853,2020-08-23
NY,42344,142,35280,146,1843,158,2853,119,252,128,4819,113,0.7181292371876926,141,30295,42186,0.04727891156462585,146,1668,35280,0.03655771774041187,142,1548,42344,0.04529692241005635,107,209,4614,0.5811010335372284,108,2755,4741,2020-08-23
OH,30856,209,21734,209,1407,209,2642,194,361,190,4128,194,0.7043686803214934,209,21734,30856,0.06499145457064992,208,1407,21649,0.04575907376089502,208,1407,30748,0.08770651117589894,190,361,4116,0.6400193798449613,194,2642,4128,2020-08-23
OK,11420,121,6882,121,595,124,1054,118,243,120,1449,117,0.6026269702276708,121,6882,11420,0.07526881720430108,121,518,6882,0.04535901926444834,121,518,11420,0.16356107660455488,117,237,1449,0.7273982056590752,117,1054,1449,2020-08-23
OR,4214,51,3919,59,196,60,381,44,56,49,492,33,0.7128618889416232,51,3004,4214,0.050012758356723655,59,196,3919,0.041765543426673,51,176,4214,0.07520325203252033,32,37,492,0.6239837398373984,33,307,492,2020-08-23
PA,27738,179,23267,201,1139,205,2564,164,252,177,3283,156,0.7530463623909438,179,20888,27738,0.047492156272832764,201,1105,23267,0.03677265844689596,179,1020,27738,0.06896551724137931,149,226,3277,0.7665308680664369,148,2446,3191,2020-08-23
WY,1426,26,629,26,16,26,47,26,7,26,108,26,0.44109396914446003,26,629,1426,0.025437201907790145,26,16,629,0.011220196353436185,26,16,1426,0.06481481481481481,26,7,108,0.4351851851851852,26,47,108,2020-08-23
