state,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
ID,4016,46,1869,42,205,47,178,39,37,41,285,37,0.47424511545293074,42,1869,3941,0.10914927768860354,42,204,1869,0.05104581673306773,46,205,4016,0.11228070175438597,36,32,285,0.6107142857142858,34,171,280,2020-08-05
IL,28292,177,14223,142,1778,187,1603,126,366,144,3016,117,0.6342622798024047,137,13610,21458,0.09709625254868874,142,1381,14223,0.05962816343842783,177,1687,28292,0.1079734219269103,114,325,3010,0.5535433070866141,104,1406,2540,2020-08-05
IN,16720,133,9550,129,945,134,1429,126,321,126,2325,126,0.5801944106925881,129,9550,16460,0.09413612565445026,129,899,9550,0.05490430622009569,133,918,16720,0.13806451612903226,126,321,2325,0.6146236559139785,126,1429,2325,2020-08-05
KS,7558,124,3674,101,346,133,468,71,77,80,655,65,0.5672868217054263,100,3659,6450,0.06641262928688078,101,244,3674,0.03863455940725059,124,292,7558,0.10403726708074534,60,67,644,0.7516233766233766,62,463,616,2020-08-05
KY,10368,91,7086,94,695,106,949,88,500,88,1158,83,0.6695237167624428,89,6874,10267,0.08693197854925204,94,616,7086,0.059895833333333336,91,621,10368,0.4252252252252252,81,472,1110,0.7664298401420959,80,863,1126,2020-08-05
LA,13910,178,9224,173,598,54,1352,91,450,200,1665,81,0.6745648676320023,173,9224,13674,0.15036333147009504,48,538,3578,0.10287610619469026,52,558,5424,0.2400489895897122,76,392,1633,0.7423423423423423,80,1236,1665,2020-08-05
MA,16421,80,11645,78,345,80,927,75,65,74,1830,75,0.7128428011753183,78,11645,16336,0.029626449119793903,78,345,11645,0.02100968272334206,80,345,16421,0.03551912568306011,74,65,1830,0.5065573770491804,75,927,1830,2020-08-05
MD,10553,52,7236,47,993,51,742,45,194,49,1087,43,0.7702804340818739,46,7169,9307,0.12494788047255038,45,899,7195,0.09370536139415293,50,984,10501,0.16007359705611776,43,174,1087,0.671573137074517,43,730,1087,2020-08-05
ME,2882,30,1680,30,34,31,188,29,7,27,304,27,0.6240685543964233,29,1675,2684,0.015476190476190477,30,26,1680,0.01179736294240111,30,34,2882,0.016611295681063124,25,5,301,0.5986842105263158,27,182,304,2020-08-05
MI,23243,148,13520,127,704,150,1507,125,157,143,2066,123,0.710256000851562,126,13345,18789,0.041124260355029585,127,556,13520,0.03028868906767629,148,704,23243,0.06243949661181026,123,129,2066,0.7294288480154889,123,1507,2066,2020-08-05
MN,11364,126,6787,120,538,129,625,118,108,119,870,108,0.6534720215737263,119,6785,10383,0.07440695447178429,120,505,6787,0.04734248504047871,126,538,11364,0.1206896551724138,108,105,870,0.7146171693735499,107,616,862,2020-08-05
MO,18778,121,9632,104,850,135,1011,97,256,110,1824,98,0.5890065882960858,101,9119,15482,0.056893687707641194,104,548,9632,0.038875279582490145,121,730,18778,0.1111111111111111,89,195,1755,0.6206030150753769,88,988,1592,2020-08-05
WV,6498,61,4440,61,187,61,450,61,68,61,620,61,0.6832871652816251,61,4440,6498,0.04211711711711712,61,187,4440,0.028778085564789165,61,187,6498,0.10967741935483871,61,68,620,0.7258064516129032,61,450,620,2020-08-05
WY,1805,30,675,30,45,30,49,30,10,30,123,30,0.3739612188365651,30,675,1805,0.06666666666666667,30,45,675,0.024930747922437674,30,45,1805,0.08130081300813008,30,10,123,0.3983739837398374,30,49,123,2020-08-05
