state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
GA,32,123,14,36,118,15,27,166,22783,169,17858,169,2634,166,304,169,205,166,11,166,29,166,2305,169,709,166,656,169,2583,166,2160,169,51,166,23,166,2841,169,0.7838300487205373,169,17858,22783,0.14929433769767048,166,2634,17643,0.11721774731876641,166,2634,22471,0.2545780969479354,166,709,2785,0.811334037310806,169,2305,2841,2021-02-21
HI,1,25,0,2,24,0,0,26,2655,26,1830,26,52,26,5,26,12,26,0,26,1,26,135,26,9,26,7,26,50,26,38,26,2,26,1,26,228,26,0.6892655367231638,26,1830,2655,0.02841530054644809,26,52,1830,0.019585687382297552,26,52,2655,0.039473684210526314,26,9,228,0.5921052631578947,26,135,228,2021-02-21
IA,2,47,77,2,47,77,2,124,8087,126,5138,126,210,124,26,126,13,124,0,124,1,124,461,126,49,124,46,126,207,124,195,126,3,124,2,124,675,126,0.6353406702114505,126,5138,8087,0.04148557882259976,124,210,5062,0.026299311208515967,124,210,7985,0.07469512195121951,124,49,656,0.682962962962963,126,461,675,2021-02-21
PR,6,61,1,7,60,1,1,67,9044,68,5508,68,205,67,215,68,825,67,0,67,11,67,493,68,37,67,33,68,178,67,117,68,27,67,3,67,693,68,0.6090225563909775,68,5508,9044,0.03806870937790158,67,205,5385,0.02314553460539686,67,205,8857,0.055891238670694864,67,37,662,0.7113997113997114,68,493,693,2021-02-21
RI,4,10,1,4,10,1,6,14,2619,15,2306,15,210,14,19,15,0,14,0,14,0,14,148,15,28,14,27,15,209,14,171,15,1,14,1,14,180,15,0.8804887361588393,15,2306,2619,0.09304386353566682,14,210,2257,0.08267716535433071,14,210,2540,0.1728395061728395,14,28,162,0.8222222222222222,15,148,180,2021-02-21
SC,23,62,2,23,62,2,7,85,11555,87,9143,87,910,85,112,87,73,85,3,85,1,85,985,87,212,85,207,87,903,85,815,87,7,85,4,85,1346,87,0.7912591951536132,87,9143,11555,0.10071942446043165,85,910,9035,0.07997890666197925,85,910,11378,0.16232771822358347,85,212,1306,0.7317979197622585,87,985,1346,2021-02-21
SD,1,61,3,1,61,3,19,62,2845,65,1685,65,96,62,15,65,12,62,0,62,3,62,129,65,21,62,19,65,94,62,74,65,2,62,1,62,244,65,0.5922671353251318,65,1685,2845,0.05800604229607251,62,96,1655,0.03460706560922855,62,96,2774,0.09012875536480687,62,21,233,0.5286885245901639,65,129,244,2021-02-21
TN,11,82,50,32,61,50,21,93,20423,143,12945,127,893,93,140,93,52,93,4,93,2,93,1708,139,236,93,226,93,874,93,799,93,19,93,16,93,2397,143,0.6865188799321171,127,12945,18856,0.07691633046833889,92,877,11402,0.05346665070051491,93,893,16702,0.1095636025998143,93,236,2154,0.7419635099913119,139,1708,2302,2021-02-21
TX,100,491,5,132,459,5,94,591,248579,596,231364,596,6914,591,667,596,610,591,13,591,54,591,7138,596,1924,591,1844,596,6776,591,6168,596,138,591,117,591,8480,596,0.9307463623234464,596,231364,248579,0.02996355315562066,591,6914,230747,0.02790175869054633,591,6914,247798,0.2318910449560082,591,1924,8297,0.841745283018868,596,7138,8480,2021-02-21
UT,0,56,1,0,56,1,0,56,6118,57,3542,57,257,56,43,57,2,56,2,56,0,56,399,57,99,56,99,57,249,56,226,57,8,56,0,56,625,57,0.5789473684210527,57,3542,6118,0.07351258581235698,56,257,3496,0.042669765897393325,56,257,6023,0.1630971993410214,56,99,607,0.6384,57,399,625,2021-02-21
VA,18,79,9,21,76,9,54,103,18345,106,13548,106,1492,103,166,106,248,103,4,103,13,103,1424,106,293,103,281,106,1470,103,1247,106,22,103,16,103,2024,106,0.7385118560915781,106,13548,18345,0.11144308335823125,103,1492,13388,0.08251755986947625,103,1492,18081,0.15002560163850487,103,293,1953,0.7035573122529645,106,1424,2024,2021-02-21
VI,2,0,0,2,0,0,0,2,162,2,95,2,1,2,0,2,0,2,0,2,0,2,9,2,0,2,0,2,1,2,1,2,0,2,0,2,20,2,0.5864197530864198,2,95,162,0.010526315789473684,2,1,95,0.006172839506172839,2,1,162,0.0,2,0,20,0.45,2,9,20,2021-02-21
VT,2,14,1,2,14,1,0,16,1302,17,863,17,30,16,5,17,9,16,0,16,0,16,71,17,11,16,11,17,29,16,28,17,1,16,0,16,106,17,0.662826420890937,17,863,1302,0.035842293906810034,16,30,837,0.023715415019762844,16,30,1265,0.1111111111111111,16,11,99,0.6698113207547169,17,71,106,2021-02-21
WA,6,97,2,8,95,2,22,103,13999,105,9961,105,521,103,39,105,76,103,0,103,15,103,948,105,134,103,124,105,507,103,441,105,14,103,0,103,1360,105,0.7115508250589327,105,9961,13999,0.052845116137539304,103,521,9859,0.037609182126615175,103,521,13853,0.10082768999247554,103,134,1329,0.6970588235294117,105,948,1360,2021-02-21
WI,12,117,21,16,113,21,2,147,13912,150,8790,150,427,147,76,150,69,147,3,147,8,147,914,150,126,147,114,150,417,147,379,150,10,147,5,147,1617,150,0.631828637147786,150,8790,13912,0.0494900324524803,147,427,8628,0.031286635404454866,147,427,13648,0.08051118210862619,147,126,1565,0.5652442795299938,150,914,1617,2021-02-21
WV,16,43,4,18,41,4,5,59,6231,63,4806,63,358,59,25,63,84,59,2,59,2,59,504,63,66,59,65,63,354,59,308,63,4,59,3,59,680,63,0.77130476649013,63,4806,6231,0.07589569641721433,59,358,4717,0.05934029504392508,59,358,6033,0.10426540284360189,59,66,633,0.7411764705882353,63,504,680,2021-02-21
MT,10,56,1,9,57,1,3,66,3201,67,2094,67,78,66,14,67,13,66,1,66,8,66,120,67,13,66,13,67,75,66,68,67,3,66,2,66,219,67,0.6541705716963448,67,2094,3201,0.03757225433526012,66,78,2076,0.02459016393442623,66,78,3172,0.06103286384976526,66,13,213,0.547945205479452,67,120,219,2021-02-21
NC,4,123,4,6,121,4,43,127,23432,131,17837,131,1556,127,168,131,167,127,0,127,11,127,1915,131,386,127,376,131,1519,127,1392,131,37,127,20,127,2511,131,0.7612239672243086,131,17837,23432,0.08827367107278607,127,1556,17627,0.06726612484869444,127,1556,23132,0.15748674010607916,127,386,2451,0.7626443647949024,131,1915,2511,2021-02-21
ND,12,37,1,12,37,1,18,49,2453,50,1751,50,82,49,4,50,4,49,1,49,1,49,117,50,13,49,12,50,79,49,57,50,3,49,2,49,198,50,0.713819812474521,50,1751,2453,0.047398843930635835,49,82,1730,0.03378656777915121,49,82,2427,0.06701030927835051,49,13,194,0.5909090909090909,50,117,198,2021-02-21
NE,9,92,0,17,84,0,0,101,4385,101,3033,101,176,101,22,101,19,101,0,101,2,101,367,101,48,101,47,101,172,101,164,101,4,101,2,101,560,101,0.6916761687571266,101,3033,4385,0.058028354764259805,101,176,3033,0.040136830102622575,101,176,4385,0.08571428571428572,101,48,560,0.6553571428571429,101,367,560,2021-02-21
NH,4,25,1,4,25,1,0,30,3131,30,2302,30,114,30,10,30,27,30,0,30,0,30,172,30,25,30,22,30,112,30,87,30,2,30,0,30,282,30,0.735228361545832,30,2302,3131,0.04952215464813206,30,114,2302,0.03641009262216544,30,114,3131,0.08865248226950355,30,25,282,0.6099290780141844,30,172,282,2021-02-21
NJ,10,76,9,11,74,10,89,94,24391,95,17569,95,2149,94,259,95,199,94,1,94,4,94,1430,95,384,94,372,95,2122,94,1922,95,27,94,8,94,2953,95,0.7203066704932147,95,17569,24391,0.12268782827129482,94,2149,17516,0.08837438828802895,94,2149,24317,0.13074565883554648,94,384,2937,0.4842533017270572,95,1430,2953,2021-02-21
NM,19,34,1,19,34,1,2,51,4362,54,3011,52,263,51,24,54,11,53,0,51,0,53,357,52,81,51,80,52,259,51,240,52,4,51,1,51,466,54,0.7118203309692671,52,3011,4230,0.08951667801225323,51,263,2938,0.06389698736637513,51,263,4116,0.18243243243243243,51,81,444,0.7693965517241379,52,357,464,2021-02-21
NV,0,18,44,1,17,44,38,60,8756,62,6444,62,565,60,59,62,67,60,0,60,6,60,656,62,111,60,116,62,558,60,500,62,7,60,7,60,898,62,0.735952489721334,62,6444,8756,0.08915890800063121,60,565,6337,0.06584314182496212,60,565,8581,0.13487241798298907,60,111,823,0.7305122494432071,62,656,898,2021-02-21
NY,7,189,9,6,190,9,269,196,53011,205,40097,205,6589,196,679,205,208,196,8,196,11,196,3816,205,1199,196,1137,205,6421,196,5826,205,168,196,51,196,5692,205,0.7563901831695309,205,40097,53011,0.16573598953617064,196,6589,39756,0.12584033613445378,196,6589,52360,0.21556993887090975,196,1199,5562,0.6704146170063247,205,3816,5692,2021-02-21
OH,15,204,11,31,188,11,41,226,32621,230,23605,230,1612,227,165,230,315,227,8,227,66,227,2803,230,382,227,340,230,1555,227,1298,230,57,227,21,227,4135,230,0.723613623126207,230,23605,32621,0.06885946176847502,227,1612,23410,0.04981920449979912,227,1612,32357,0.09365040451090954,227,382,4079,0.6778718258766626,230,2803,4135,2021-02-21
OK,32,110,11,37,105,11,4,151,10968,153,7825,153,731,151,116,153,72,151,2,151,8,151,856,153,203,151,207,153,679,151,634,153,52,151,44,151,1056,153,0.713439095550693,153,7825,10968,0.09495972979994804,151,731,7698,0.0679368029739777,151,731,10760,0.20219123505976094,151,203,1004,0.8106060606060606,153,856,1056,2021-02-21
OR,0,58,7,2,56,7,10,63,7021,65,5204,65,249,63,23,65,59,63,1,63,32,63,520,65,51,63,41,65,240,63,181,65,9,63,5,63,804,65,0.7412049565588947,65,5204,7021,0.04879482657260435,63,249,5103,0.03629737609329446,63,249,6860,0.06513409961685823,63,51,783,0.6467661691542289,65,520,804,2021-02-21
PA,20,201,6,26,195,6,36,221,32937,227,26418,227,2512,221,254,227,486,221,1,220,26,220,2851,227,441,221,421,227,2468,221,1973,227,44,220,19,220,3799,227,0.8020766918662902,227,26418,32937,0.09594377816820716,221,2512,26182,0.0771664669922895,221,2512,32553,0.11941510966693746,221,441,3693,0.750460647538826,227,2851,3799,2021-02-21
ID,4,47,1,4,47,1,4,51,3711,52,2233,52,148,51,12,52,4,51,0,51,1,51,208,52,33,51,32,52,145,51,129,52,3,51,2,51,310,52,0.60172460253301,52,2233,3711,0.06739526411657559,51,148,2196,0.04029403757146747,51,148,3673,0.10855263157894737,51,33,304,0.6709677419354839,52,208,310,2021-02-21
IL,13,168,23,12,169,23,69,199,32080,204,22511,204,1517,199,170,204,344,199,4,199,36,199,2219,204,327,199,273,204,1482,199,1181,204,35,199,15,199,3541,204,0.701714463840399,204,22511,32080,0.0681063122923588,199,1517,22274,0.04782622402976134,199,1517,31719,0.09404659188955997,199,327,3477,0.6266591358373341,204,2219,3541,2021-02-21
IN,14,148,2,13,149,2,2,162,19168,164,12491,164,790,162,91,164,115,162,6,162,4,162,1510,164,175,162,149,164,774,162,560,164,16,162,11,162,2222,164,0.6516590150250418,164,12491,19168,0.0637662442489305,162,790,12389,0.04152649285113541,162,790,19024,0.08049678012879485,162,175,2174,0.6795679567956796,164,1510,2222,2021-02-21
KS,14,131,3,16,129,3,2,145,8915,148,5291,148,369,145,45,148,58,145,0,145,2,145,614,148,70,145,64,148,364,145,306,148,5,145,2,145,886,148,0.5934941110487941,148,5291,8915,0.07046018713003628,145,369,5237,0.041789354473386185,145,369,8830,0.08092485549132948,145,70,865,0.6930022573363431,148,614,886,2021-02-21
KY,1,115,2,5,111,2,13,116,14394,118,8969,118,888,116,219,118,87,116,0,116,5,116,1189,118,212,116,212,118,875,116,793,118,13,116,3,116,1835,118,0.6231068500764207,118,8969,14394,0.1003616636528029,116,888,8848,0.062482409231635234,116,888,14212,0.11850195640022358,116,212,1789,0.6479564032697548,118,1189,1835,2021-02-21
LA,42,172,9,45,169,9,1,214,14025,223,9711,223,603,221,87,215,16,215,2,215,0,215,1310,223,185,221,177,221,599,221,669,221,4,221,2,221,1857,223,0.6924064171122994,223,9711,14025,0.06222268083789083,221,603,9691,0.04310529701908643,221,603,13989,0.09978425026968717,221,185,1854,0.7054388799138396,223,1310,1857,2021-02-21
MA,8,92,1,8,92,1,39,100,19517,101,15892,101,827,100,101,101,104,100,0,100,2,100,1096,101,216,100,204,101,808,100,663,101,19,100,8,100,1464,101,0.8142644873699851,101,15892,19517,0.05234177215189873,100,827,15800,0.04265965129474879,100,827,19386,0.15041782729805014,100,216,1436,0.7486338797814208,101,1096,1464,2021-02-21
MD,2,57,1,1,58,1,14,59,11996,60,9613,60,1223,59,124,60,323,59,0,59,12,59,1016,60,268,59,234,60,1204,59,906,60,19,59,10,59,1351,60,0.80135045015005,60,9613,11996,0.12806282722513088,59,1223,9550,0.10292879986534254,59,1223,11882,0.2041127189642041,59,268,1313,0.7520355292376018,60,1016,1351,2021-02-21
ME,2,29,8,2,29,8,1,38,3324,39,2306,39,90,38,9,39,26,38,0,38,1,38,236,39,26,38,21,39,89,38,69,39,1,38,0,38,344,39,0.6937424789410349,39,2306,3324,0.03961267605633803,38,90,2272,0.027388922702373707,38,90,3286,0.07784431137724551,38,26,334,0.686046511627907,39,236,344,2021-02-21
MI,2,159,3,3,158,3,6,161,23516,164,17761,164,831,161,110,164,66,161,3,161,5,160,1998,164,188,161,174,164,809,161,702,164,22,161,16,161,2686,164,0.7552730056131995,164,17761,23516,0.04700758004299129,161,831,17678,0.035535599743425274,161,831,23385,0.07072987208427389,161,188,2658,0.7438570364854803,164,1998,2686,2021-02-21
MN,19,105,16,20,104,16,6,139,10098,140,7685,140,341,139,42,140,30,139,3,139,0,139,662,140,67,139,60,140,330,139,256,140,11,139,10,139,931,140,0.7610417904535551,140,7685,10098,0.04505813953488372,139,341,7568,0.034381931841096995,139,341,9918,0.07486033519553073,139,67,895,0.7110633727175081,140,662,931,2021-02-21
MO,25,96,20,29,92,20,14,137,17631,141,14198,141,1201,137,67,141,187,137,5,137,13,137,1485,141,276,137,235,141,1137,137,823,141,64,137,29,137,1819,141,0.8052861437241223,141,14198,17631,0.0858777261351448,137,1201,13985,0.0692139234670355,137,1201,17352,0.1573546180159635,137,276,1754,0.8163826278174822,141,1485,1819,2021-02-21
MS,8,97,2,13,92,2,6,105,8500,107,5880,107,570,105,45,107,41,105,0,105,3,105,677,107,158,105,118,107,560,105,461,107,10,105,2,105,862,107,0.691764705882353,107,5880,8500,0.09795497508162915,105,570,5819,0.06774423579748039,105,570,8414,0.18899521531100477,105,158,836,0.7853828306264501,107,677,862,2021-02-21
WY,2,27,2,3,26,2,2,29,1736,31,782,31,27,29,5,31,15,29,0,29,0,29,43,31,8,29,7,31,26,29,21,31,1,29,1,29,138,31,0.4504608294930876,31,782,1736,0.03501945525291829,29,27,771,0.015957446808510637,29,27,1692,0.06299212598425197,29,8,127,0.3115942028985507,31,43,138,2021-02-21
