state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
NE,8,92,1,14,86,1,1,100,4909,101,2999,101,191,100,20,101,21,100,2,100,1,100,346,101,64,100,58,101,186,100,166,101,5,100,4,100,573,101,0.6109187207170503,101,2999,4909,0.06452702702702702,100,191,2960,0.03955270242286188,100,191,4829,0.11490125673249552,100,64,557,0.6038394415357766,101,346,573,2021-02-17
NH,4,25,1,5,24,1,1,30,3125,30,2103,30,117,30,11,30,17,30,0,30,1,30,152,30,22,30,18,30,117,30,98,30,0,30,0,30,282,30,0.67296,30,2103,3125,0.05563480741797432,30,117,2103,0.03744,30,117,3125,0.07801418439716312,30,22,282,0.5390070921985816,30,152,282,2021-02-17
NJ,10,81,5,11,80,5,85,95,24096,96,16265,96,2143,95,211,96,149,95,0,95,3,95,1393,96,368,95,355,96,2125,95,1954,96,18,95,8,95,2942,96,0.6750083001328021,96,16265,24096,0.13208826429980275,95,2143,16224,0.08920989093331114,95,2143,24022,0.12576896787423103,95,368,2926,0.473487423521414,96,1393,2942,2021-02-17
NM,17,36,1,18,35,1,2,51,4377,54,2682,51,301,51,35,54,11,53,0,51,2,53,361,52,97,51,93,52,290,51,266,52,11,51,5,51,465,54,0.6633687855552808,51,2682,4043,0.10183066361556065,50,267,2622,0.07337883959044368,51,301,4102,0.21797752808988763,51,97,445,0.7763440860215054,52,361,465,2021-02-17
NV,1,17,45,2,16,45,27,61,8737,63,6298,63,679,61,60,63,70,61,1,61,1,61,664,63,130,61,133,63,674,61,591,63,5,61,5,61,900,63,0.7208423944145588,63,6298,8737,0.10992391128379472,61,679,6177,0.07934096751577471,61,679,8558,0.15853658536585366,61,130,820,0.7377777777777778,63,664,900,2021-02-17
NY,5,188,13,7,186,13,290,197,53075,206,38763,206,6961,197,551,206,185,197,5,197,11,197,3763,206,1248,197,1200,206,6783,197,6212,206,178,197,46,197,5653,206,0.7303438530381535,206,38763,53075,0.18117224506792984,197,6961,38422,0.13278776086375949,197,6961,52422,0.22596414991852254,197,1248,5523,0.6656642490712896,206,3763,5653,2021-02-17
OH,12,210,11,29,193,11,34,229,32623,233,21670,233,1735,229,156,233,221,229,1,229,49,229,2642,233,426,229,383,233,1692,229,1458,233,43,229,19,229,4209,233,0.6642552800171658,233,21670,32623,0.08082925692988586,229,1735,21465,0.05371517027863777,229,1735,32300,0.10289855072463767,229,426,4140,0.6277025421715372,233,2642,4209,2021-02-17
OK,35,105,13,39,101,13,4,151,10889,153,7202,153,851,151,139,153,79,151,2,151,2,151,838,153,223,151,222,153,793,151,741,153,58,151,52,151,1093,153,0.661401414271283,153,7202,10889,0.11990982105114838,151,851,7097,0.07954757898672649,151,851,10698,0.21421709894332372,151,223,1041,0.7666971637694419,153,838,1093,2021-02-17
OR,3,60,2,3,60,2,11,63,6979,65,4978,65,278,63,25,65,51,63,0,63,31,63,515,65,62,63,47,65,270,63,205,65,8,63,3,63,808,65,0.713282705258633,65,4978,6979,0.056955541897152226,63,278,4881,0.04075051304602756,63,278,6822,0.07868020304568528,63,62,788,0.6373762376237624,65,515,808,2021-02-17
PA,25,197,6,29,193,6,33,222,32646,228,24287,228,2358,222,214,228,339,222,4,220,15,220,2666,228,457,222,434,228,2315,222,1987,228,43,221,27,221,3749,228,0.74395025424248,228,24287,32646,0.09797241150074788,222,2358,24068,0.07309134868726946,222,2358,32261,0.12548050521691378,222,457,3642,0.7111229661242998,228,2666,3749,2021-02-17
ID,4,40,8,4,40,8,2,51,3675,52,2140,52,148,51,18,52,2,51,0,51,0,51,189,52,44,51,42,52,143,51,133,52,5,51,4,51,306,52,0.582312925170068,52,2140,3675,0.07010895310279489,51,148,2111,0.040748898678414094,51,148,3632,0.14666666666666667,51,44,300,0.6176470588235294,52,189,306,2021-02-17
IL,9,168,25,9,168,25,72,197,31846,202,20955,202,1646,197,156,202,285,197,0,197,29,197,2085,202,378,197,320,202,1615,197,1264,202,31,197,10,197,3513,202,0.6580104251711361,202,20955,31846,0.07934059577749927,197,1646,20746,0.052278862950611404,197,1646,31485,0.10959698463322702,197,378,3449,0.5935098206660974,202,2085,3513,2021-02-17
IN,14,149,2,15,148,2,3,163,18831,165,11156,165,896,163,82,165,115,163,5,163,2,163,1338,165,192,163,162,165,878,163,622,165,18,163,12,163,2199,165,0.5924273803834104,165,11156,18831,0.0809980112095462,163,896,11062,0.04794520547945205,163,896,18688,0.08930232558139535,163,192,2150,0.6084583901773534,165,1338,2199,2021-02-17
KS,13,130,4,15,128,4,3,144,8751,147,4905,147,405,144,54,147,47,144,0,144,1,144,591,147,88,144,86,147,395,144,353,147,10,144,4,144,840,147,0.5605073705862187,147,4905,8751,0.08328192473781616,144,405,4863,0.046723580987540377,144,405,8668,0.1073170731707317,144,88,820,0.7035714285714286,147,591,840,2021-02-17
KY,0,117,2,4,113,2,39,117,14334,119,8502,119,988,117,232,119,91,117,0,117,3,117,1138,119,242,117,235,119,976,117,879,119,12,117,5,117,1828,119,0.5931352030138133,119,8502,14334,0.11782945736434108,117,988,8385,0.0697986577181208,117,988,14155,0.13580246913580246,117,242,1782,0.6225382932166302,119,1138,1828,2021-02-17
LA,41,175,7,44,172,7,1,215,13908,223,8944,223,655,222,61,216,8,216,4,216,1,216,1273,223,198,222,188,222,647,222,738,222,8,222,5,222,1822,223,0.6430831176301409,223,8944,13908,0.07323345259391771,222,655,8944,0.047095197008915735,222,655,13908,0.10867178924259056,222,198,1822,0.6986827661909989,223,1273,1822,2021-02-17
MA,10,91,1,10,91,1,59,101,19343,102,15011,102,895,101,99,102,92,101,2,101,3,101,1042,102,237,101,225,102,874,101,737,102,21,101,11,101,1458,102,0.7760430129762705,102,15011,19343,0.059954448017148984,101,895,14928,0.04658789235333923,101,895,19211,0.16561844863731656,101,237,1431,0.7146776406035665,102,1042,1458,2021-02-17
MD,4,55,1,4,55,1,13,59,11823,60,9226,60,1258,59,103,60,247,59,0,59,6,59,1012,60,317,59,276,60,1251,59,966,60,7,59,7,59,1332,60,0.7803433984606276,60,9226,11823,0.13699226832189917,59,1258,9183,0.10744789887256577,59,1258,11708,0.2451662799690642,59,317,1293,0.7597597597597597,60,1012,1332,2021-02-17
ME,2,28,8,2,28,8,1,37,3294,38,2200,38,90,37,2,38,16,37,0,37,1,37,236,38,28,37,25,38,89,37,77,38,1,37,0,37,341,38,0.6678809957498482,38,2200,3294,0.04157043879907621,37,90,2165,0.027666769136181987,37,90,3253,0.08459214501510574,37,28,331,0.6920821114369502,38,236,341,2021-02-17
MI,3,157,4,4,156,4,5,160,23150,164,16477,164,842,160,77,164,51,160,0,160,5,160,1866,164,222,160,208,164,822,160,721,164,20,160,11,160,2631,164,0.7117494600431965,164,16477,23150,0.05144812415984358,160,842,16366,0.036677266193317945,160,842,22957,0.08538461538461538,160,222,2600,0.7092360319270239,164,1866,2631,2021-02-17
MN,19,107,14,20,106,14,9,137,9661,139,6797,139,325,137,22,140,33,139,0,137,1,137,634,139,63,137,48,138,316,137,232,138,9,137,6,137,914,139,0.7035503571058896,139,6797,9661,0.050757457441824146,137,325,6403,0.03565551289083928,137,325,9115,0.07175398633257403,137,63,878,0.6936542669584245,139,634,914,2021-02-17
MO,24,95,22,29,90,22,19,137,16989,141,12727,141,1219,137,91,141,191,137,0,137,14,137,1408,141,304,137,250,141,1175,137,853,141,44,137,24,137,1802,141,0.7491317911589852,141,12727,16989,0.09729427727671801,137,1219,12529,0.07295906152741202,137,1219,16708,0.17501439263097293,137,304,1737,0.781354051054384,141,1408,1802,2021-02-17
MS,10,93,2,15,88,2,1,103,8311,105,5254,105,583,103,43,105,32,103,0,103,2,103,636,105,173,103,127,105,572,103,471,105,11,103,4,103,807,105,0.6321742269281675,105,5254,8311,0.11200768491834774,103,583,5205,0.07088145896656535,103,583,8225,0.22151088348271447,103,173,781,0.7881040892193308,105,636,807,2021-02-17
WY,2,26,2,4,24,2,4,28,1720,30,726,30,32,28,6,30,17,28,0,28,1,28,40,30,9,28,8,30,30,28,22,30,2,28,2,28,139,30,0.42209302325581394,30,726,1720,0.04481792717086835,28,32,714,0.01909307875894988,28,32,1676,0.07086614173228346,28,9,127,0.28776978417266186,30,40,139,2021-02-17
