state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
VT,0,16,1255,16,800,16,4,16,69,16,0,16,0,16,4,16,1,16,0,16,0,16,104,16,0.6374501992031872,16,800,1255,0.005,16,4,800,0.0031872509960159364,16,4,1255,0.0,16,0,104,0.6634615384615384,16,69,104,2020-09-27
WA,9,91,10127,80,9167,96,374,97,896,80,89,79,68,76,370,89,256,85,2,89,1,85,915,63,0.6213093709884467,80,6292,10127,0.040798516417584814,96,374,9167,0.025772686876666336,80,261,10127,0.06120218579234973,59,56,915,0.6775956284153005,62,620,915,2020-09-27
WI,1,137,12761,136,8437,137,992,137,987,133,226,134,194,134,988,135,713,133,4,135,1,133,1524,130,0.660214716714991,136,8425,12761,0.11757733791632097,137,992,8437,0.07758012694929864,136,990,12761,0.14763779527559054,129,225,1524,0.6456692913385826,130,984,1524,2020-09-27
MS,5,86,7744,95,5083,97,861,98,525,70,144,69,136,68,438,93,408,91,0,93,0,91,579,66,0.6541838842975206,95,5066,7744,0.16938815660043283,97,861,5083,0.11118285123966942,95,861,7744,0.23268206039076378,63,131,563,0.8842832469775475,66,512,579,2020-09-27
MT,350,65,2753,63,2073,66,236,66,141,63,42,63,38,63,234,65,209,64,2,65,0,64,180,60,0.6926988739556847,63,1907,2753,0.11384466956102267,66,236,2073,0.08063930257900472,63,222,2753,0.2,60,36,180,0.6666666666666666,60,120,180,2020-09-27
NC,108,121,22908,123,17604,123,1286,123,1834,114,350,116,300,115,1238,121,833,118,44,121,12,118,2331,115,0.7684651650078576,123,17604,22908,0.07316795630405099,122,1286,17576,0.05620629370629371,122,1286,22880,0.14881720430107526,114,346,2325,0.7888172043010753,114,1834,2325,2020-09-27
ND,0,47,2168,47,1561,47,204,47,65,45,27,47,23,47,202,47,174,47,2,47,1,47,88,45,0.7200184501845018,47,1561,2168,0.13068545803971812,47,204,1561,0.0940959409594096,47,204,2168,0.14772727272727273,45,13,88,0.7386363636363636,45,65,88,2020-09-27
NE,1,85,5072,87,3817,86,275,88,437,74,84,74,76,74,267,84,215,80,1,82,0,79,595,76,0.6488941548183255,85,3286,5064,0.07204610951008646,86,275,3817,0.04278391167192429,87,217,5072,0.14165261382799327,73,84,593,0.7344537815126051,73,437,595,2020-09-27
NH,3,30,3249,30,2329,30,35,30,165,30,8,30,6,30,35,30,16,30,0,30,0,30,282,30,0.7168359495229302,30,2329,3249,0.015027908973808502,30,35,2329,0.01077254539858418,30,35,3249,0.028368794326241134,30,8,282,0.5851063829787234,30,165,282,2020-09-27
NJ,45,78,19269,76,14705,78,688,78,1175,75,99,75,74,75,645,77,323,77,11,77,8,77,1946,74,0.735533758887332,76,14173,19269,0.04678680720843251,78,688,14705,0.03404431989205459,76,656,19269,0.050873586844809866,74,99,1946,0.6002055498458376,74,1168,1946,2020-09-27
NM,1,49,3559,50,2296,50,116,50,281,48,35,47,34,47,116,48,85,48,0,48,0,48,390,46,0.6451250351222253,50,2296,3559,0.050522648083623695,50,116,2296,0.03259342511941556,50,116,3559,0.09114583333333333,45,35,384,0.6974358974358974,46,272,390,2020-09-27
NV,23,58,8478,59,5827,60,502,60,587,57,128,56,115,56,497,58,364,57,5,58,2,57,836,57,0.6871903750884643,59,5826,8478,0.08615067787883988,60,502,5827,0.059212078320358574,59,502,8478,0.15311004784688995,56,128,836,0.7021531100478469,57,587,836,2020-09-27
NY,33,145,45959,156,37843,158,1816,166,2997,134,270,138,154,131,1669,152,750,143,96,152,22,143,4876,126,0.7274453733819388,155,33325,45811,0.04545094205004888,158,1720,37843,0.03490067233838856,156,1604,45959,0.04539530842745439,119,209,4604,0.6169484271346031,122,2883,4673,2020-09-27
OH,7,113,30879,210,22185,210,1282,209,2745,192,295,196,196,196,1168,200,714,199,42,200,12,199,3824,193,0.7184494316525795,210,22185,30879,0.05797494686383575,209,1282,22113,0.04166260440024699,209,1282,30771,0.075836820083682,192,290,3824,0.7178347280334728,192,2745,3824,2020-09-27
OK,7,143,9985,143,6572,143,669,145,797,139,226,143,219,143,655,145,560,145,14,145,7,145,1117,140,0.6581872809213821,143,6572,9985,0.09723067559342666,143,639,6572,0.06399599399098647,143,639,9985,0.19964189794091317,139,223,1117,0.7154398563734291,136,797,1114,2020-09-27
OR,0,50,6227,57,4589,58,195,59,476,49,58,49,40,49,189,52,122,52,3,52,0,52,687,46,0.7356672555002409,57,4581,6227,0.042492917847025496,58,195,4589,0.031315240083507306,57,195,6227,0.08296943231441048,45,57,687,0.6773722627737226,45,464,685,2020-09-27
AK,0,22,1508,22,1077,23,42,23,88,18,14,17,11,17,41,21,27,20,1,21,1,20,104,13,0.6750663129973474,22,1018,1508,0.03899721448467967,23,42,1077,0.027851458885941646,22,42,1508,0.0967741935483871,11,9,93,0.7884615384615384,13,82,104,2020-09-27
AL,7,110,15207,110,11450,110,994,110,1245,110,301,110,282,110,983,110,777,110,11,110,6,110,1468,110,0.7529427237456434,110,11450,15207,0.08659902029391182,109,990,11432,0.06529050979357647,109,990,15163,0.20616438356164385,109,301,1460,0.8480926430517711,110,1245,1468,2020-09-27
AR,4,97,9029,96,6621,100,543,100,757,90,195,86,183,82,530,95,437,93,12,95,4,93,959,83,0.7208993243991583,96,6509,9029,0.08201178069777978,100,543,6621,0.06002879610145088,96,542,9029,0.1968586387434555,77,188,955,0.769394261424017,81,724,941,2020-09-27
AZ,6,80,11980,80,9762,91,724,94,795,67,100,74,87,73,563,81,322,81,121,81,116,81,1327,57,0.6769616026711185,80,8110,11980,0.07416513009629175,91,724,9762,0.045909849749582635,80,550,11980,0.06480783722682742,56,86,1327,0.5033911077618689,57,668,1327,2020-09-27
CA,19,391,63659,393,45470,394,3355,393,4914,376,808,376,678,374,3230,386,2386,384,37,386,22,384,7124,377,0.7117768108201511,393,45311,63659,0.07394102349363071,393,3355,45374,0.05278643129110419,392,3355,63558,0.11349908695041439,373,808,7119,0.6902654867256637,374,4914,7119,2020-09-27
CO,8,84,10887,97,7554,98,319,98,800,81,93,79,77,78,301,86,196,84,11,86,3,84,1169,74,0.6926609718012309,97,7541,10887,0.0422292824993381,98,319,7554,0.02930100119408469,97,319,10887,0.07679033649698015,71,89,1159,0.6415739948674081,73,750,1169,2020-09-27
CT,4,30,8077,30,6270,30,205,31,549,30,35,30,19,30,201,30,106,30,4,30,0,30,1046,30,0.7762783211588461,30,6270,8077,0.03269537480063796,30,205,6270,0.025380710659898477,30,205,8077,0.033460803059273424,30,35,1046,0.5248565965583174,30,549,1046,2020-09-27
DC,10,12,3470,13,2795,13,164,13,263,13,30,12,28,12,150,13,98,13,14,13,5,13,361,13,0.8054755043227666,13,2795,3470,0.05867620751341682,13,164,2795,0.04726224783861672,13,164,3470,0.08310249307479224,12,30,361,0.7285318559556787,13,263,361,2020-09-27
DE,0,12,2740,12,2221,13,106,13,126,10,18,10,17,10,106,12,87,11,0,12,0,11,163,9,0.7777372262773723,12,2131,2740,0.047726249437190456,13,106,2221,0.03868613138686131,12,106,2740,0.11042944785276074,9,18,163,0.7730061349693251,9,126,163,2020-09-27
FL,76,255,79808,255,45055,255,2483,255,4662,255,690,255,580,255,2448,255,2225,255,35,255,24,255,5990,255,0.5645424017642342,255,45055,79808,0.05511042059704805,255,2483,45055,0.031112169206094626,255,2483,79808,0.11519198664440734,255,690,5990,0.778297161936561,255,4662,5990,2020-09-27
GA,22,153,18803,154,15043,155,2333,161,1748,130,521,135,425,135,1937,149,1416,149,89,149,26,149,1894,123,0.7965747926143966,152,14884,18685,0.1487735159210264,155,2238,15043,0.1173217039834069,154,2206,18803,0.2526539278131635,116,476,1884,0.8548046462513199,119,1619,1894,2020-09-27
HI,3,17,1794,16,1520,19,173,23,126,16,36,16,35,16,173,21,161,21,0,21,0,21,96,14,0.7731326644370122,16,1387,1794,0.09473684210526316,19,144,1520,0.07748049052396878,16,139,1794,0.1875,14,18,96,0.7604166666666666,14,73,96,2020-09-27
IA,1,122,8161,122,5292,122,447,122,489,122,111,121,103,121,443,122,397,122,4,122,1,122,688,122,0.6484499448596985,122,5292,8161,0.0844671201814059,122,447,5292,0.05477269942409019,122,447,8161,0.1613372093023256,121,111,688,0.7107558139534884,122,489,688,2020-09-27
ID,2,43,3799,47,2082,49,152,49,186,44,50,43,49,43,150,47,143,47,2,47,0,47,306,46,0.5072387470386944,47,1927,3799,0.07300672430355427,49,152,2082,0.040010529086601736,47,152,3799,0.16393442622950818,42,50,305,0.6118421052631579,44,186,304,2020-09-27
IL,22,177,29665,185,20077,191,1887,192,1965,151,360,154,265,152,1686,176,1006,170,88,176,33,170,3309,139,0.6585875610989381,185,19537,29665,0.09368929620959307,191,1881,20077,0.06131805157593123,185,1819,29665,0.10505600968816228,137,347,3303,0.5663311985361391,136,1857,3279,2020-09-27
IN,0,148,17534,148,11569,148,938,148,1382,139,185,140,184,140,924,142,593,141,14,142,1,141,2244,138,0.6598038097410744,148,11569,17534,0.08107874492177371,148,938,11569,0.05349606478841109,148,938,17534,0.08244206773618538,138,185,2244,0.6158645276292335,138,1382,2244,2020-09-27
KS,4,137,7936,134,4963,142,388,142,535,99,102,106,97,103,371,123,287,116,6,123,3,116,687,93,0.6096270161290323,134,4838,7936,0.07429963459196103,141,366,4926,0.045448790986200784,133,359,7899,0.12152269399707175,87,83,683,0.7868852459016393,91,528,671,2020-09-27
KY,2,112,13397,112,9282,113,560,112,1085,103,524,106,129,105,551,109,436,108,9,109,0,108,1547,109,0.6881391356273793,112,9219,13397,0.06042948095392252,112,560,9267,0.041850384874075185,111,560,13381,0.34048083170890187,106,524,1539,0.7013574660633484,103,1085,1547,2020-09-27
LA,12,189,13937,175,9817,178,597,210,1185,93,204,198,193,198,582,204,547,203,13,204,1,203,1639,83,0.6828585778862022,175,9517,13937,0.060668380462724936,175,590,9725,0.04108296436089134,172,566,13777,0.10376775787523163,78,168,1619,0.6552776082977425,82,1074,1639,2020-09-27
MA,7,101,19528,101,15865,101,368,101,1016,101,78,101,58,101,357,101,206,101,11,101,4,101,1841,101,0.8124231872183532,101,15865,19528,0.023195713835486922,101,368,15865,0.018844735764031135,101,368,19528,0.042368278109722976,101,78,1841,0.5518739815317762,101,1016,1841,2020-09-27
MD,2,55,11235,55,8939,55,697,53,940,52,135,51,88,51,674,53,351,53,15,53,7,53,1352,51,0.795638629283489,55,8939,11235,0.07831460674157303,53,697,8900,0.062326745953679694,53,697,11183,0.09985207100591716,50,135,1352,0.6908284023668639,51,934,1352,2020-09-27
ME,0,34,3060,35,2176,35,31,35,198,32,14,32,7,31,31,33,13,31,0,33,0,31,277,30,0.7111111111111111,35,2176,3060,0.014246323529411764,35,31,2176,0.010130718954248366,35,31,3060,0.04693140794223827,29,13,277,0.7148014440433214,30,198,277,2020-09-27
MI,3,126,23562,147,18449,149,724,149,1691,129,154,146,138,146,719,146,494,146,4,146,1,146,2240,127,0.770690094219506,147,18159,23562,0.039243319421106836,149,724,18449,0.030727442492148375,147,724,23562,0.055357142857142855,127,124,2240,0.7549107142857143,127,1691,2240,2020-09-27
MN,2,129,11259,129,8061,129,536,129,731,129,126,129,116,129,529,129,420,129,7,129,4,129,1015,129,0.7159605648814282,129,8061,11259,0.0664929909440516,129,536,8061,0.04760635935695888,129,536,11259,0.12413793103448276,129,126,1015,0.7201970443349753,129,731,1015,2020-09-27
MO,7,135,20717,134,14056,136,1175,136,1583,135,399,135,362,134,1140,136,945,135,35,136,19,135,2249,134,0.6668436549693488,134,13815,20717,0.08359419464997155,136,1175,14056,0.056427088864217795,134,1169,20717,0.17741218319253002,134,399,2249,0.7038683859493108,134,1583,2249,2020-09-27
WV,5,58,6345,58,4680,58,241,58,488,58,68,58,57,58,238,58,183,58,3,58,0,58,642,58,0.7375886524822695,58,4680,6345,0.05149572649572649,58,241,4680,0.03798266351457841,58,241,6345,0.1059190031152648,58,68,642,0.7601246105919003,58,488,642,2020-09-27
WY,2,28,1662,28,680,28,57,28,42,28,12,28,8,28,57,28,33,28,0,28,0,28,116,28,0.4091456077015644,28,680,1662,0.0838235294117647,28,57,680,0.03429602888086643,28,57,1662,0.10344827586206896,28,12,116,0.3620689655172414,28,42,116,2020-09-27
