state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
IN,11,151,3,14,148,3,0,163,19040,165,11887,165,370,163,24,165,78,163,1,163,5,163,1386,165,92,163,84,165,355,163,215,165,15,163,2,163,2269,165,0.624317226890756,165,11887,19040,0.031406501994737,163,370,11781,0.019580863674852,163,370,18896,0.041422782530392,163,92,2221,0.610841780520053,165,1386,2269,2021/06/22,,0,165,1,165,1,165,4,165,6,165,4,165,5,165,1,165,2,165,0,163,8,163,8,163,10,163,14,163,13,163,11,163,12,163,2,163
KS,14,127,8,13,128,8,0,146,8963,149,5305,149,145,146,18,149,15,146,1,146,2,146,581,149,53,146,52,149,144,146,129,149,1,146,0,146,847,149,0.591877719513556,149,5305,8963,0.027571781707549,146,145,5259,0.016317803286068,146,145,8886,0.064087061668682,146,53,827,0.68595041322314,149,581,847,2021/06/22,,0,149,1,148,2,148,1,148,3,148,8,148,3,148,0,148,0,149,0,146,0,145,2,145,1,144,5,145,3,145,4,145,0,145,0,146
KY,1,25,91,3,112,2,1,115,14300,117,8613,117,192,115,76,117,28,115,1,115,2,115,1103,117,44,115,49,117,186,115,162,117,6,115,1,115,1828,117,0.602307692307692,117,8613,14300,0.022604191193784,115,192,8494,0.013574660633484,115,192,14144,0.024691358024691,115,44,1782,0.603391684901532,117,1103,1828,2021/06/22,,0,117,2,117,1,117,2,117,13,117,14,117,17,117,6,117,7,117,0,115,8,115,2,115,1,115,8,115,2,115,8,115,7,115,0,115
LA,41,176,6,41,176,6,0,217,14306,223,9186,223,254,223,73,218,4,218,3,218,0,218,1105,223,85,223,85,223,251,223,333,223,3,223,3,223,1871,223,0.642108206346987,223,9186,14306,0.027650772915306,223,254,9186,0.017754788200755,223,254,14306,0.045430251202565,223,85,1871,0.590593265633351,223,1105,1871,2021/06/22,,0,218,22,218,9,218,7,218,9,218,16,218,8,218,2,218,0,218,0,218,0,218,0,218,0,218,1,218,1,218,1,218,1,218,0,218
MA,10,90,1,9,91,1,1,100,19058,101,15766,101,121,100,11,101,62,100,1,100,3,100,1007,101,26,100,24,101,115,100,69,101,6,100,5,100,1379,101,0.827264141043132,101,15766,19058,0.007732123458368,100,121,15649,0.006393321356864,100,121,18926,0.019216555801922,100,26,1353,0.730239303843365,101,1007,1379,2021/06/22,,0,101,3,101,2,101,2,101,1,101,1,101,1,101,1,101,0,101,0,100,1,100,5,100,3,100,12,100,13,100,14,100,14,100,0,100
MD,3,55,1,3,55,1,7,58,11648,59,9340,59,331,58,13,59,192,58,1,58,10,58,880,59,65,58,37,59,319,58,114,59,12,58,5,58,1291,59,0.801854395604396,59,9340,11648,0.035687331536388,58,331,9275,0.028672903672904,58,331,11544,0.051875498802873,58,65,1253,0.681642137877614,59,880,1291,2021/06/22,,0,59,2,59,0,59,2,59,2,59,1,59,3,59,3,59,0,59,0,58,20,58,36,58,14,58,27,58,37,58,27,58,31,58,0,58
ME,1,28,9,1,28,9,0,37,3300,38,2321,38,46,37,5,38,9,37,0,37,0,37,245,38,18,37,13,38,44,37,29,38,2,37,2,37,322,38,0.703333333333333,38,2321,3300,0.020078568310781,37,46,2291,0.014084507042254,37,46,3266,0.056962025316456,37,18,316,0.760869565217391,38,245,322,2021/06/22,,0,38,0,38,0,38,0,38,1,38,1,38,1,38,2,38,0,38,0,37,0,37,1,37,0,37,2,37,0,37,3,37,3,37,0,37
MI,4,156,4,6,154,4,8,160,22981,164,17667,164,321,160,31,164,20,160,1,160,5,160,1775,164,78,160,69,164,303,160,253,164,18,160,9,160,2434,164,0.768765501936382,164,17667,22981,0.0183020696733,160,321,17539,0.014095020637569,160,321,22774,0.032581453634085,160,78,2394,0.729252259654889,164,1775,2434,2021/06/22,,1,164,4,164,3,164,1,164,8,164,9,164,3,164,1,164,1,164,0,160,4,160,4,160,1,160,4,160,4,160,2,160,1,160,0,160
MN,14,111,15,14,111,15,3,139,9925,140,7653,140,147,139,16,140,20,139,0,139,0,139,652,140,36,139,28,140,142,139,97,140,5,139,2,139,900,140,0.771083123425693,140,7653,9925,0.019550472137252,139,147,7519,0.015086206896552,139,147,9744,0.041666666666667,139,36,864,0.724444444444444,140,652,900,2021/06/22,,0,140,2,140,1,140,3,140,1,140,6,140,0,140,3,140,0,140,0,139,3,139,2,139,4,139,4,139,4,139,1,139,2,139,0,139
MO,24,91,25,26,89,25,6,136,17064,140,13900,140,897,136,90,140,146,136,4,136,18,136,1464,140,286,136,255,140,863,136,658,140,34,136,17,136,1795,140,0.814580403187998,140,13900,17064,0.065507923756664,136,897,13693,0.053469241773963,136,897,16776,0.164367816091954,136,286,1740,0.815598885793872,140,1464,1795,2021/06/22,,1,140,8,140,9,140,11,140,16,140,19,140,19,140,7,140,0,140,1,136,16,136,15,136,10,136,24,136,31,136,25,136,24,136,0,136
WV,11,48,4,11,48,4,2,59,6085,63,4714,63,103,59,9,63,54,59,0,59,0,59,449,63,25,59,25,63,103,59,90,63,0,59,0,59,644,63,0.774691865242399,63,4714,6085,0.022179155900086,59,103,4644,0.017481330617787,59,103,5892,0.041666666666667,59,25,600,0.697204968944099,63,449,644,2021/06/22,,0,63,0,63,1,63,1,63,2,63,0,63,4,63,1,63,0,63,1,59,1,59,6,59,5,59,7,59,11,59,16,59,7,59,0,59
WY,2,27,2,3,26,2,1,29,1721,31,819,31,37,29,7,31,4,29,0,29,0,29,58,31,10,29,14,31,37,29,42,31,0,29,0,29,139,31,0.47588611272516,31,819,1721,0.04642409033877,29,37,797,0.022208883553421,29,37,1666,0.078740157480315,29,10,127,0.41726618705036,31,58,139,2021/06/22,,0,31,0,31,0,31,2,31,0,31,1,31,0,31,3,31,1,31,0,29,1,29,0,29,0,29,1,29,1,29,1,29,0,29,0,29
