state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
VT,1,15,1,1,15,1,0,16,1301,17,820,17,10,16,2,17,8,16,0,16,0,16,51,17,2,16,2,17,10,16,10,17,0,16,0,16,107,17,0.630284396617986,17,820,1301,0.012594458438287,16,10,794,0.007923930269414,16,10,1262,0.02020202020202,16,2,99,0.476635514018692,17,51,107,2021/05/15,POINT (-72.662695 44.075252),0,17,0,17,0,17,2,17,0,17,0,17,0,17,0,17,0,17,0,16,0,16,2,16,1,16,0,16,0,16,2,16,3,16,0,16
WA,9,90,2,11,88,2,8,99,13107,101,9752,101,793,99,61,101,200,99,2,99,10,99,961,101,179,99,156,101,779,99,548,101,14,99,4,99,1306,101,0.744029907682918,101,9752,13107,0.082142117257096,99,793,9654,0.061164674122638,99,793,12965,0.139953088350274,99,179,1279,0.73583460949464,101,961,1306,2021/05/15,POINT (-120.592492 47.411715),0,101,3,101,7,101,8,101,15,101,5,101,13,101,9,101,1,101,0,99,21,99,28,99,17,99,24,99,31,99,38,99,22,99,19,99
WI,11,117,21,12,116,21,1,146,13478,149,9094,149,368,146,77,149,52,146,3,146,11,146,943,149,103,146,91,149,359,146,320,149,9,146,3,146,1610,149,0.67472918830687,149,9094,13478,0.041246357318987,146,368,8922,0.02783871699826,146,368,13219,0.066110397946085,146,103,1558,0.585714285714286,149,943,1610,2021/05/15,POINT (-89.732969 44.639954),0,149,2,149,5,149,4,149,11,149,13,149,10,149,10,149,22,149,0,146,0,146,3,146,3,146,8,146,11,146,12,146,15,146,0,146
AK,1,23,0,2,22,0,0,24,1645,24,1081,24,23,24,2,24,0,24,0,24,0,24,92,24,4,24,4,24,23,24,20,24,0,24,0,24,132,24,0.657142857142857,24,1081,1645,0.021276595744681,24,23,1081,0.013981762917933,24,23,1645,0.03030303030303,24,4,132,0.696969696969697,24,92,132,2021/05/15,POINT (-151.631889 63.631126),0,24,0,24,0,24,0,24,0,24,0,24,2,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
AL,32,75,10,30,76,11,4,114,15485,116,11810,116,420,114,45,116,62,114,3,114,14,114,1358,116,134,114,117,116,404,114,331,116,16,114,4,114,1640,116,0.762673555053277,116,11810,15485,0.035869843709967,113,420,11709,0.027481515409278,113,420,15283,0.083645443196005,113,134,1602,0.828048780487805,116,1358,1640,2021/05/15,POINT (-86.844516 32.756889),0,116,3,116,5,116,8,116,8,116,13,116,6,116,2,116,0,116,1,114,7,114,4,114,6,114,4,114,21,114,10,114,9,114,0,114
AR,16,92,2,19,89,2,0,108,9490,110,6805,110,211,108,47,110,55,108,1,108,11,108,701,110,70,108,55,110,207,108,164,110,4,108,0,108,1018,110,0.717070600632244,110,6805,9490,0.031088846323854,108,211,6787,0.022320956310166,108,211,9453,0.069582504970179,108,70,1006,0.68860510805501,110,701,1018,2021/05/15,POINT (-92.439162 34.899825),0,110,4,110,6,110,3,110,8,110,10,110,7,110,1,110,8,110,2,108,7,108,3,108,5,108,7,108,13,108,9,108,9,108,0,108
AZ,24,90,3,26,88,3,6,114,16845,117,11681,117,632,114,64,117,117,114,0,114,7,114,1101,117,175,114,124,117,619,114,406,117,13,114,5,114,2283,117,0.693440189967349,117,11681,16845,0.055167597765363,114,632,11456,0.038166555951446,114,632,16559,0.07893549842129,114,175,2217,0.482260183968463,117,1101,2283,2021/05/15,POINT (-111.664616 34.293239),1,117,2,117,7,117,12,117,13,117,9,117,12,117,8,117,0,117,1,114,13,114,14,114,9,114,15,114,24,114,28,114,13,114,0,114
CA,65,285,54,72,278,54,26,396,62733,404,47254,404,1672,395,210,404,350,396,5,395,6,395,4869,403,372,395,344,403,1631,395,1371,403,41,395,37,395,7031,403,0.75325586214592,404,47254,62733,0.035833690527218,395,1672,46660,0.027004764596624,395,1672,61915,0.054219501530389,395,372,6861,0.692504622386574,403,4869,7031,2021/05/15,POINT (-119.662127 37.211164),1,403,25,403,34,403,25,403,49,403,31,403,22,403,23,403,0,403,0,395,30,395,45,395,32,395,42,395,60,395,76,395,64,395,1,395
CO,5,79,13,7,77,13,4,95,10417,97,7211,97,510,95,59,97,32,95,5,95,6,95,814,97,173,95,172,97,493,95,448,97,17,95,10,95,1148,97,0.692233848516847,97,7211,10417,0.07156890261016,95,510,7126,0.049466537342386,95,510,10310,0.155156950672646,95,173,1115,0.709059233449477,97,814,1148,2021/05/15,POINT (-105.547832 38.998552),0,97,6,97,9,97,9,97,7,97,16,97,7,97,4,97,1,97,0,95,3,95,4,95,1,95,6,95,3,95,9,95,6,95,0,95
CT,4,33,1,4,33,1,15,37,8099,38,6550,38,182,37,49,38,30,37,2,37,0,37,567,38,42,37,41,38,179,37,142,38,3,37,1,37,1052,38,0.808741819977775,38,6550,8099,0.028095091077493,37,182,6478,0.022721598002497,37,182,8010,0.040776699029126,37,42,1030,0.538973384030418,38,567,1052,2021/05/15,POINT (-72.738288 41.575155),0,38,2,38,8,38,6,38,6,38,9,38,9,38,9,38,0,38,0,37,0,37,3,37,3,37,3,37,6,37,8,37,7,37,0,37
DC,0,12,2,0,12,2,1,13,3489,14,2772,14,127,13,7,14,99,13,1,13,8,13,280,14,26,13,24,14,110,13,80,14,17,13,5,13,351,14,0.794496990541702,14,2772,3489,0.047264607368813,13,127,2687,0.037797619047619,13,127,3360,0.078313253012048,13,26,332,0.797720797720798,14,280,351,2021/05/15,POINT (-77.016275 38.904785),0,14,0,14,1,14,1,14,1,14,2,14,1,14,1,14,0,14,0,13,8,13,18,13,6,13,12,13,25,13,23,13,7,13,0,13
DE,1,13,1,1,13,1,0,14,3543,15,2598,15,86,14,6,15,39,14,1,14,0,14,158,15,16,14,12,15,83,14,68,15,3,14,2,14,294,15,0.733276883996613,15,2598,3543,0.033294618660472,14,86,2583,0.024494446026773,14,86,3511,0.055944055944056,14,16,286,0.537414965986395,15,158,294,2021/05/15,POINT (-75.452394 38.994926),0,15,0,15,0,15,0,15,2,15,3,15,1,15,0,15,0,15,0,14,1,14,1,14,4,14,5,14,7,14,12,14,9,14,0,14
FL,9,238,15,27,220,15,99,256,57659,262,45253,262,2985,256,353,262,284,256,10,256,27,256,4996,262,682,256,621,262,2934,256,2528,262,51,256,40,256,6471,262,0.784838446729912,262,45253,57659,0.066967290348634,256,2985,44574,0.052639004003033,256,2985,56707,0.108841366102777,256,682,6266,0.772059959820739,262,4996,6471,2021/05/15,POINT (-82.420978 28.260731),2,262,21,262,32,262,58,262,56,262,84,262,47,262,40,262,13,262,2,256,31,256,32,256,20,256,41,256,58,256,53,256,45,256,2,256
GA,26,131,8,31,125,9,8,162,22195,165,18036,165,1130,162,240,165,93,162,5,162,33,162,2140,165,314,162,245,165,1093,162,792,165,37,162,5,162,2730,165,0.812615453931066,165,18036,22195,0.063305322128852,162,1130,17850,0.051581686219017,162,1130,21907,0.117164179104478,162,314,2680,0.783882783882784,165,2140,2730,2021/05/15,POINT (-83.426574 32.638481),3,165,28,165,18,165,16,165,29,165,31,165,17,165,16,165,11,165,2,162,2,162,11,162,10,162,10,162,13,162,17,162,17,162,11,162
HI,2,23,0,3,22,0,1,25,2575,25,1832,25,48,25,2,25,9,25,0,25,1,25,134,25,9,25,8,25,46,25,43,25,2,25,1,25,218,25,0.711456310679612,25,1832,2575,0.026200873362445,25,48,1832,0.018640776699029,25,48,2575,0.041284403669725,25,9,218,0.614678899082569,25,134,218,2021/05/15,POINT (-157.854309 21.361013),0,25,0,25,0,25,1,25,0,25,0,25,0,25,1,25,0,25,0,25,0,25,3,25,0,25,1,25,0,25,0,25,5,25,0,25
IA,1,66,59,1,66,59,0,124,8101,126,5253,126,285,124,25,126,22,124,0,124,2,124,467,126,47,124,45,126,279,124,144,126,6,124,2,124,672,126,0.648438464387113,126,5253,8101,0.055104408352668,124,285,5172,0.035607196401799,124,285,8004,0.07197549770291,124,47,653,0.694940476190476,126,467,672,2021/05/15,POINT (-93.500061 42.074659),0,126,3,126,3,126,4,126,4,126,5,126,2,126,4,126,0,126,0,124,3,124,7,124,3,124,1,124,1,124,4,124,3,124,0,124
MS,9,92,2,13,88,2,2,101,8365,103,5471,103,206,101,26,103,14,101,0,101,8,101,641,103,89,101,55,103,198,101,150,103,8,101,2,101,849,103,0.65403466826061,103,5471,8365,0.037965352008846,101,206,5426,0.02484322238302,101,206,8292,0.107358262967431,101,89,829,0.755005889281508,103,641,849,2021/05/15,POINT (-89.65344 32.713378),0,103,2,103,1,103,5,103,4,103,10,103,2,103,2,103,0,103,0,100,1,101,1,101,3,101,1,101,3,101,4,101,0,100,1,101
MT,5,61,1,6,60,1,3,66,3209,67,2229,67,58,66,17,67,11,66,0,66,1,66,145,67,8,66,8,67,56,66,54,67,2,66,1,66,236,67,0.69460891243378,67,2229,3209,0.02622061482821,66,58,2212,0.018238993710692,66,58,3180,0.034782608695652,66,8,230,0.614406779661017,67,145,236,2021/05/15,POINT (-109.645127 47.033521),0,67,1,67,1,67,1,67,4,67,4,67,3,67,3,67,0,67,0,66,1,66,1,66,3,66,2,66,2,66,1,66,1,66,0,66
NC,4,122,4,6,120,4,18,126,22958,130,17723,130,836,126,85,130,122,126,5,126,9,126,1866,130,253,126,241,130,799,126,726,130,37,126,23,126,2430,130,0.771974910706508,130,17723,22958,0.047597358232749,126,836,17564,0.036855795088833,126,836,22683,0.10670603121046,126,253,2371,0.767901234567901,130,1866,2430,2021/05/15,POINT (-79.130883 35.52603),1,130,6,130,8,130,10,130,10,130,22,130,16,130,9,130,3,130,1,126,11,126,9,126,9,126,21,126,24,126,21,126,26,126,0,126
ND,11,38,1,10,39,1,21,49,2439,50,1717,50,94,49,17,50,12,49,1,49,2,49,127,50,16,49,12,50,89,49,58,50,5,49,1,49,200,50,0.703977039770398,50,1717,2439,0.055489964580874,49,94,1694,0.038955656858682,49,94,2413,0.081632653061224,49,16,196,0.635,50,127,200,2021/05/15,POINT (-100.46931 47.446305),0,50,1,50,1,50,1,50,4,50,4,50,2,50,2,50,0,50,0,49,1,49,2,49,2,49,1,49,2,49,4,49,1,49,0,49
NE,7,93,0,15,85,0,3,100,4199,100,2836,100,90,100,8,100,18,100,0,100,1,100,354,100,34,100,27,100,88,100,78,100,2,100,2,100,566,100,0.675398904501072,100,2836,4199,0.031734837799718,100,90,2836,0.021433674684449,100,90,4199,0.060070671378092,100,34,566,0.625441696113074,100,354,566,2021/05/15,POINT (-99.810595 41.527099),0,100,0,100,1,100,1,100,1,100,0,100,3,100,1,100,0,100,0,100,4,100,2,100,2,100,2,100,4,100,2,100,2,100,0,100
NH,2,26,1,3,25,1,0,29,2950,29,2202,29,59,29,12,29,11,29,0,29,2,29,190,29,15,29,13,29,59,29,52,29,0,29,0,29,282,29,0.746440677966102,29,2202,2950,0.026793823796549,29,59,2202,0.02,29,59,2950,0.053191489361702,29,15,282,0.673758865248227,29,190,282,2021/05/15,POINT (-71.57139 43.680429),0,29,1,29,1,29,2,29,1,29,2,29,5,29,0,29,0,29,0,29,0,29,2,29,2,29,3,29,2,29,2,29,0,29,0,29
NJ,9,80,3,9,79,4,57,91,22426,92,15795,92,837,91,93,92,184,91,0,91,6,91,1313,92,167,91,149,92,813,91,683,92,24,91,12,91,2957,92,0.704316418442879,92,15795,22426,0.053112507138778,91,837,15759,0.037446313528991,91,837,22352,0.05678340700442,91,167,2941,0.444031112614136,92,1313,2957,2021/05/15,POINT (-74.655514 40.110253),1,92,3,92,9,92,13,92,18,92,16,92,12,92,11,92,10,92,0,91,12,91,15,91,9,91,22,91,23,91,13,91,21,91,69,91
NM,14,40,1,18,36,1,2,52,4407,55,3118,52,161,52,20,55,14,54,0,52,5,54,348,52,54,52,54,53,155,52,152,53,6,52,4,52,442,55,0.718102257024413,52,3118,4342,0.051735428945645,51,158,3054,0.037757973733583,52,161,4264,0.131707317073171,52,54,410,0.816901408450704,52,348,426,2021/05/15,POINT (-106.108388 34.421369),1,53,2,52,4,52,2,52,5,52,2,52,1,52,3,52,0,53,0,52,2,51,3,51,1,51,2,51,3,51,1,51,2,51,0,52
NV,0,20,43,1,19,43,38,61,8723,63,6265,63,312,61,40,63,45,61,0,61,1,61,570,63,68,61,69,63,310,61,272,63,2,61,11,61,849,63,0.718216210019489,63,6265,8723,0.050706972208679,61,312,6153,0.036478428621536,61,312,8553,0.085967130214918,61,68,791,0.671378091872792,63,570,849,2021/05/15,POINT (-114.916992 39.283294),0,63,3,63,2,63,5,63,11,63,6,63,5,63,8,63,0,63,0,61,3,61,4,61,3,61,7,61,8,61,13,61,7,61,0,61
NY,6,189,9,5,190,9,129,195,52733,204,39096,204,2023,195,207,204,143,195,4,195,27,195,3533,204,435,195,401,204,1974,195,1598,204,49,195,19,195,5504,204,0.741395331196784,204,39096,52733,0.052166064981949,195,2023,38780,0.038783022123385,195,2023,52162,0.080809957272896,195,435,5383,0.641896802325581,204,3533,5504,2021/05/15,POINT (-75.59655 42.921241),2,204,17,204,20,204,22,204,44,204,36,204,34,204,29,204,3,203,1,195,9,195,15,195,13,195,26,195,42,195,18,195,15,195,4,194
OH,13,201,12,18,197,11,25,223,32191,226,23392,226,1348,223,145,226,189,223,5,223,91,223,2821,226,355,223,245,226,1245,223,847,226,103,223,20,223,4186,226,0.726662731819453,226,23392,32191,0.058080916885691,223,1348,23209,0.042213384273322,223,1348,31933,0.085935608811426,223,355,4131,0.673913043478261,226,2821,4186,2021/05/15,POINT (-82.70936 40.415534),1,226,9,226,15,226,24,226,43,226,25,226,13,226,15,226,0,226,0,223,9,223,4,223,10,223,14,223,14,223,11,223,11,223,1,223
OK,31,107,12,31,107,12,6,148,10782,150,7521,150,205,148,26,150,62,148,4,148,6,148,719,150,54,148,40,150,179,148,132,150,26,148,21,148,1022,150,0.697551474680022,150,7521,10782,0.027687736358725,148,205,7404,0.01930865592917,148,205,10617,0.054989816700611,148,54,982,0.703522504892368,150,719,1022,2021/05/15,POINT (-97.508297 35.583449),0,150,2,150,5,150,2,150,4,150,5,150,4,150,4,150,0,150,2,148,13,148,6,148,5,148,8,148,11,148,11,148,6,148,0,148
OR,3,53,7,4,52,7,10,61,6920,63,5321,63,377,61,56,63,52,61,1,61,7,61,579,63,79,61,71,63,366,61,316,63,11,61,3,61,804,63,0.76893063583815,63,5321,6920,0.07241644256627,61,377,5206,0.055943018251966,61,377,6739,0.101282051282051,61,79,780,0.720149253731343,63,579,804,2021/05/15,POINT (-120.605279 43.940449),1,63,0,62,2,62,9,62,4,62,2,62,7,62,1,62,30,63,0,61,1,60,3,60,3,60,7,60,6,60,13,60,10,60,9,61
