state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,9,97,11616,91,9597,100,379,97,953,93,77,95,71,97,373,97,304,99,6,80,4,80,1139,80,0.668474517906336,91,7765,11616,0.03996204133277098,97,379,9484,0.024066968957098013,88,276,11468,0.04672057502246182,78,52,1113,0.6637401229148375,80,756,1139,2020-10-18
WI,12,141,13222,144,8818,144,1458,140,1079,141,347,138,349,141,1456,140,1292,143,2,35,2,35,1636,141,0.6669187717440629,144,8818,13222,0.17094618360886388,140,1458,8529,0.11398639668516926,140,1458,12791,0.22286448298008993,137,347,1557,0.6615573267933783,140,1079,1631,2020-10-18
WV,2,57,6328,61,4548,61,281,57,493,61,72,57,63,61,280,57,215,61,1,57,0,57,652,61,0.7187104930467763,61,4548,6328,0.06314606741573034,57,281,4450,0.04586257548555574,57,281,6127,0.11980033277870217,57,72,601,0.7561349693251533,61,493,652,2020-10-18
AK,0,26,1436,26,899,26,51,22,97,21,12,21,12,21,51,22,51,22,0,18,0,18,138,21,0.6260445682451253,26,899,1436,0.05672969966629588,22,51,899,0.035515320334261836,22,51,1436,0.08695652173913043,20,12,138,0.7028985507246377,21,97,138,2020-10-18
AL,14,113,15302,111,11551,111,1023,113,1283,111,292,113,270,115,1004,113,874,115,19,111,14,112,1540,111,0.7548686446216181,111,11551,15302,0.08853347316902639,108,1013,11442,0.06695749884328112,108,1013,15129,0.19440745672436752,108,292,1502,0.8331168831168831,111,1283,1540,2020-10-18
AR,6,100,9674,101,6542,102,623,100,782,99,197,99,210,101,612,100,584,102,11,79,7,79,1050,99,0.6746950589208187,101,6527,9674,0.09711613406079501,100,623,6415,0.06577280405405406,99,623,9472,0.1966067864271457,96,197,1002,0.74,97,777,1050,2020-10-18
AZ,13,100,15426,108,11055,111,761,107,1066,107,178,103,167,106,753,107,516,110,8,69,1,69,1904,107,0.7104887851678984,108,10960,15426,0.07050213081341486,107,761,10794,0.04982840549102429,105,755,15152,0.09684439608269858,102,178,1838,0.5598739495798319,107,1066,1904,2020-10-18
CA,14,404,65051,414,46239,415,2908,407,4939,399,722,390,661,397,2870,393,2369,400,26,335,7,122,7280,397,0.7100121443175355,414,46187,65051,0.0637691329327661,407,2908,45602,0.0454588088166328,406,2908,63970,0.10321658327376698,388,722,6995,0.678434065934066,397,4939,7280,2020-10-18
CO,4,97,11223,99,7614,99,491,95,838,92,157,93,147,95,482,95,419,97,9,85,8,85,1257,93,0.6784282277465918,99,7614,11223,0.06541433519850787,95,491,7506,0.044418310113985886,95,491,11054,0.1277461350691619,90,157,1229,0.6666666666666666,92,838,1257,2020-10-18
CT,9,29,8171,30,6134,30,366,30,556,30,59,29,40,30,359,29,230,30,7,29,4,29,1068,30,0.7507037082364459,30,6134,8171,0.06032635569474205,29,366,6067,0.04528582034149963,29,366,8082,0.05640535372848948,29,59,1046,0.5205992509363296,30,556,1068,2020-10-18
DC,6,13,3629,14,2867,14,107,13,282,14,23,13,24,14,107,13,111,14,0,3,0,3,391,14,0.7900248002204464,14,2867,3629,0.03854466858789626,13,107,2776,0.03056269637246501,13,107,3501,0.062162162162162166,13,23,370,0.7212276214833759,14,282,391,2020-10-18
DE,1,15,3228,16,2308,16,141,15,143,14,23,13,23,14,140,15,137,16,1,14,1,13,178,14,0.7149938042131351,16,2308,3228,0.06154517677869926,15,141,2291,0.044200626959247646,15,141,3190,0.13372093023255813,13,23,172,0.8033707865168539,14,143,178,2020-10-18
FL,77,266,79804,272,45197,272,2333,266,4677,272,574,266,523,272,2309,266,2262,272,24,225,17,225,6212,272,0.566350057641221,272,45197,79804,0.05244700222556932,266,2333,44483,0.029610356644244194,266,2333,78790,0.09587439452146317,266,574,5987,0.7528976175144881,272,4677,6212,2020-10-18
GA,5,156,19672,160,15930,159,1727,155,2044,154,446,153,384,156,1669,153,1358,156,58,146,10,146,2405,154,0.8143339126878643,159,15930,19562,0.11025280898876405,153,1727,15664,0.08950505312257061,154,1727,19295,0.19067977768277042,150,446,2339,0.8498960498960499,154,2044,2405,2020-10-18
HI,0,21,2050,19,1505,21,84,22,127,19,13,21,13,21,83,22,79,22,0,18,0,15,202,19,0.7302439024390244,19,1497,2050,0.051827242524916946,21,78,1505,0.03804878048780488,19,78,2050,0.06435643564356436,19,13,202,0.6287128712871287,19,127,202,2020-10-18
IA,2,124,8292,126,5354,126,573,124,523,126,141,124,135,126,568,124,529,126,5,124,1,124,708,126,0.6456825856246985,126,5354,8292,0.10842005676442762,124,573,5285,0.06992068334350214,124,573,8195,0.204644412191582,124,141,689,0.7387005649717514,126,523,708,2020-10-18
ID,4,50,4161,51,2354,50,259,50,238,50,67,50,66,51,256,50,249,51,3,25,0,25,305,49,0.5668191668673248,50,2354,4153,0.1131993006993007,49,259,2288,0.0634648370497427,50,259,4081,0.22866894197952217,48,67,293,0.780327868852459,49,238,305,2020-10-18
IL,57,192,31285,198,21754,202,2124,194,2207,184,495,185,474,190,2078,194,1819,199,45,165,31,156,3680,181,0.6830110276490331,198,21368,31285,0.09912726933308443,194,2124,21427,0.06787697703874508,190,2090,30791,0.13185595567867037,173,476,3610,0.5952380952380952,177,2175,3654,2020-10-18
IN,3,151,18092,153,11761,153,1094,150,1488,152,327,150,335,152,1094,150,1104,152,0,27,0,27,2179,147,0.6500663276586337,153,11761,18092,0.09523809523809523,150,1094,11487,0.06179045467382095,150,1094,17705,0.15380997177798683,145,327,2126,0.6828820559889858,147,1488,2179,2020-10-18
KS,2,139,8497,139,5078,145,427,139,621,133,115,131,118,134,427,139,413,142,0,122,0,122,795,130,0.590533522190746,138,5003,8472,0.08503401360544217,138,425,4998,0.05087592992560595,133,424,8334,0.13594771241830064,124,104,765,0.759748427672956,130,604,795,2020-10-18
KY,17,114,13791,116,9646,116,844,113,1152,111,250,113,230,115,828,113,710,115,16,110,6,110,1583,115,0.6994416648538903,116,9646,13791,0.08972042096311257,113,844,9407,0.06272761055369751,113,844,13455,0.16244314489928524,113,250,1539,0.7277321541377132,111,1152,1583,2020-10-18
LA,14,202,15284,189,10529,189,634,209,1162,120,213,206,195,206,623,209,630,209,11,199,3,199,1706,118,0.6888903428421879,189,10529,15284,0.06050955414012739,182,627,10362,0.041719342604298354,182,627,15029,0.12261904761904761,113,206,1680,0.6811254396248535,118,1162,1706,2020-10-18
MA,12,102,20041,103,15812,103,459,102,1009,103,102,102,75,103,452,102,287,103,7,102,5,102,1957,103,0.7889825856993165,103,15812,20041,0.02920404657377362,102,459,15717,0.02305605786618445,102,459,19908,0.05282237182806836,102,102,1931,0.5155850792028616,103,1009,1957,2020-10-18
MD,2,58,12027,59,9847,59,521,57,983,59,136,57,132,58,514,57,437,58,7,53,2,53,1300,58,0.8187411657104847,59,9847,12027,0.05347977827961404,57,521,9742,0.04397737823921668,57,521,11847,0.1070578905630452,56,135,1261,0.7523076923076923,58,978,1300,2020-10-18
ME,0,36,3308,37,2220,38,15,37,212,38,2,36,0,37,15,37,7,38,0,35,0,35,310,37,0.6653567110036276,37,2201,3308,0.006861848124428179,37,15,2186,0.004280036686028737,36,14,3271,0.006711409395973154,35,2,298,0.6387096774193548,37,198,310,2020-10-18
MI,45,149,24277,156,18946,156,1133,153,2130,154,270,151,264,154,1123,153,1017,156,10,51,6,51,2660,154,0.7804094410347242,156,18946,24277,0.06008060239686075,153,1133,18858,0.04689375439758288,153,1133,24161,0.10207939508506617,151,270,2645,0.8007518796992481,154,2130,2660,2020-10-18
MN,7,130,11822,131,8281,131,743,130,751,131,172,130,158,131,720,130,600,131,23,130,14,130,1043,131,0.7004736931145322,131,8281,11822,0.09253954415244738,130,743,8029,0.0647212543554007,130,743,11480,0.17114427860696518,130,172,1005,0.7200383509108341,131,751,1043,2020-10-18
MO,14,136,21480,140,14001,140,1388,136,1680,140,493,136,463,140,1365,136,1277,140,23,119,15,119,2326,140,0.6518156424581005,140,14001,21480,0.10058699905790275,136,1388,13799,0.0655149627112244,136,1388,21186,0.21872227151730259,136,493,2254,0.7222699914015477,140,1680,2326,2020-10-18
MS,5,100,8394,103,5729,103,613,99,673,94,159,92,163,94,611,99,611,101,2,78,2,78,777,90,0.6825113176078151,103,5729,8394,0.10997488338715465,99,613,5574,0.07502141720719618,99,613,8171,0.21003963011889035,86,159,757,0.8661518661518661,90,673,777,2020-10-18
MT,421,65,2957,66,2151,67,355,66,142,67,67,66,68,67,355,66,357,67,0,12,0,12,196,66,0.6783902603990531,66,2006,2957,0.16627634660421545,66,355,2135,0.1151742993848257,65,337,2926,0.33157894736842103,65,63,190,0.6326530612244898,66,124,196,2020-10-18
NC,12,122,22881,128,17945,128,1541,121,1887,123,372,121,349,125,1510,121,1148,125,31,111,7,111,2395,123,0.7842751627988287,128,17945,22881,0.08736322920800499,121,1541,17639,0.06864754098360656,121,1541,22448,0.15710616438356165,119,367,2336,0.7878914405010439,123,1887,2395,2020-10-18
ND,9,48,2296,49,1782,49,293,48,63,47,42,48,44,49,292,48,273,49,1,47,1,47,85,47,0.7761324041811847,49,1782,2296,0.1665719158612848,48,293,1759,0.1290748898678414,48,293,2270,0.2716049382716049,46,22,81,0.7411764705882353,47,63,85,2020-10-18
NE,3,93,5098,95,3594,95,221,94,446,92,70,93,117,94,221,94,386,95,0,79,0,79,636,90,0.7049823460180463,95,3594,5098,0.06239412761151891,94,221,3542,0.04404145077720207,94,221,5018,0.1032258064516129,89,64,620,0.6918238993710691,90,440,636,2020-10-18
NH,3,30,3248,30,2260,30,15,30,164,30,6,30,6,30,15,30,15,30,0,13,0,13,282,30,0.6958128078817734,30,2260,3248,0.00663716814159292,30,15,2260,0.004618226600985222,30,15,3248,0.02127659574468085,30,6,282,0.5815602836879432,30,164,282,2020-10-18
NJ,4,34,8272,35,6205,35,281,35,395,35,34,35,34,36,272,35,262,36,9,27,9,27,887,35,0.7501208897485493,35,6205,8272,0.04526883477692433,34,277,6119,0.03409650418513048,34,277,8124,0.03742690058479532,34,32,855,0.44532130777903045,35,395,887,2020-10-18
NM,2,51,3347,52,2163,52,196,49,241,51,71,49,78,50,196,49,199,50,0,7,0,7,348,50,0.646250373468778,52,2163,3347,0.09409505520883342,49,196,2083,0.06081290722928948,49,196,3223,0.2225705329153605,48,71,319,0.6925287356321839,50,241,348,2020-10-18
NV,12,62,8528,61,6341,62,546,62,654,62,161,61,131,61,537,62,447,62,9,62,7,62,860,62,0.7346388367729831,61,6265,8528,0.0861062923829049,62,546,6341,0.06402439024390244,61,546,8528,0.1872093023255814,61,161,860,0.7604651162790698,62,654,860,2020-10-18
NY,51,153,55702,172,40995,173,1629,168,3903,165,294,165,265,174,1587,167,1287,176,42,163,19,163,6368,162,0.7336720405012387,172,40867,55702,0.03973265842691107,164,1617,40697,0.02935993168728766,163,1616,55041,0.045899534585138825,152,286,6231,0.6255663430420711,161,3866,6180,2020-10-18
OH,34,213,32240,219,23180,219,1546,213,2802,212,382,211,338,214,1545,212,1275,215,1,82,1,82,3888,213,0.7189826302729528,219,23180,32240,0.06797397115722828,212,1546,22744,0.048814372770042,212,1546,31671,0.09950507944777286,209,382,3839,0.720679012345679,211,2802,3888,2020-10-18
OK,9,148,11542,151,7874,151,854,148,916,150,309,149,321,151,841,148,843,150,13,62,11,62,1345,150,0.682204124068619,151,7874,11542,0.1124275934702475,148,854,7596,0.0762568086436289,148,854,11199,0.24159499609069585,148,309,1279,0.6810408921933085,149,916,1345,2020-10-18
OR,0,59,6320,58,4943,60,148,59,536,59,43,61,41,63,143,59,132,61,5,38,5,38,804,57,0.7550632911392405,58,4772,6320,0.030559570514144124,57,148,4843,0.022935779816513763,55,140,6104,0.05412371134020619,55,42,776,0.654228855721393,57,526,804,2020-10-18
PA,17,214,37921,218,29380,222,1285,215,3265,216,308,211,311,215,1272,215,1171,220,13,196,9,195,3974,211,0.7623744099575434,218,28910,37921,0.0441595931131654,215,1285,29099,0.03311470164773636,211,1242,37506,0.07805634530886534,202,302,3869,0.8032209360845496,210,3192,3974,2020-10-18
WY,1,29,1666,31,795,31,77,29,57,31,22,29,22,31,77,29,76,31,0,6,0,6,123,31,0.4771908763505402,31,795,1666,0.09922680412371133,29,77,776,0.04718137254901961,29,77,1632,0.1896551724137931,29,22,116,0.4634146341463415,31,57,123,2020-10-18
