state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
VA,14,81,9,22,73,9,21,101,18094,104,12534,104,511,101,42,104,165,101,3,101,15,101,1261,104,125,101,110,104,494,101,372,104,17,101,7,101,1929,104,0.692715817398032,104,12534,18094,0.041222975153275,101,511,12396,0.028649921507064,101,511,17836,0.066702241195304,101,125,1874,0.653706583722136,104,1261,1929,2021/05/26,,1,104,3,104,2,104,5,104,8,104,13,104,3,104,6,104,1,104,3,101,13,101,17,101,17,101,18,101,26,101,43,101,28,101,0,101
VI,2,0,0,2,0,0,0,2,168,2,76,2,5,2,0,2,0,2,0,2,0,2,7,2,0,2,0,2,5,2,5,2,0,2,0,2,20,2,0.452380952380952,2,76,168,0.065789473684211,2,5,76,0.029761904761905,2,5,168,0,2,0,20,0.35,2,7,20,2021/05/26,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2
VT,1,15,1,1,15,1,0,16,1302,17,813,17,5,16,1,17,7,16,0,16,0,16,65,17,1,16,1,17,5,16,5,17,0,16,0,16,107,17,0.624423963133641,17,813,1302,0.006305170239596,16,5,793,0.003955696202532,16,5,1264,0.01010101010101,16,1,99,0.607476635514019,17,65,107,2021/05/26,,0,17,0,17,0,17,0,17,0,17,0,17,1,17,0,17,0,17,0,16,1,16,0,16,0,16,2,16,1,16,1,16,2,16,0,16
WA,8,93,2,6,95,2,11,101,14476,103,9810,103,541,101,41,103,59,101,0,101,1,101,913,103,155,101,150,103,538,101,445,103,3,101,1,101,1376,103,0.677673390439348,103,9810,14476,0.055658436213992,101,541,9720,0.037716118237591,101,541,14344,0.114475627769572,101,155,1354,0.663517441860465,103,913,1376,2021/05/26,,0,103,4,103,4,103,6,103,5,103,6,103,6,103,4,103,6,103,0,101,1,101,0,101,0,101,3,101,2,101,3,101,3,101,47,101
WI,5,122,21,11,116,21,1,145,13357,148,7848,144,227,143,38,148,26,145,1,145,8,145,818,145,88,143,83,146,219,143,211,146,8,143,2,143,1614,148,0.601840490797546,144,7848,13040,0.029377356037957,141,226,7693,0.017686014803272,143,227,12835,0.056482670089859,143,88,1558,0.510611735330836,145,818,1602,2021/05/26,,0,148,1,148,5,148,1,148,2,148,6,148,7,148,6,148,10,148,0,145,2,145,2,145,1,145,4,145,6,145,7,145,4,145,0,145
MS,9,95,2,12,92,2,3,104,8574,106,5395,106,213,104,32,106,17,104,0,104,5,104,590,106,77,104,46,106,200,104,151,106,13,104,3,104,843,106,0.629227898297178,106,5395,8574,0.03971657654298,104,213,5363,0.02505587577932,104,213,8501,0.093560145808019,104,77,823,0.69988137603796,106,590,843,2021/05/26,,0,106,3,106,6,106,4,106,4,106,5,106,6,106,4,106,0,106,0,103,1,104,0,104,2,103,6,104,4,104,3,104,1,103,0,104
MT,6,59,1,6,59,1,4,65,3161,66,1957,66,64,65,13,66,10,65,0,65,1,65,124,66,12,65,12,66,61,65,56,66,3,65,0,65,225,66,0.619107877254034,66,1957,3161,0.032887975334018,65,64,1946,0.020434227330779,65,64,3132,0.054794520547945,65,12,219,0.551111111111111,66,124,225,2021/05/26,,1,66,1,66,0,66,1,66,4,66,2,66,2,66,2,66,0,66,0,65,3,65,1,65,1,65,1,65,0,65,3,65,1,65,0,65
NC,2,125,4,4,123,4,16,127,23959,131,17726,131,656,127,67,131,114,127,2,127,2,127,1865,131,217,127,203,131,629,127,585,131,27,127,12,127,2442,131,0.739847239033349,131,17726,23959,0.03741302612068,127,656,17534,0.027695685214895,127,656,23686,0.091099916036944,127,217,2382,0.763718263718264,131,1865,2442,2021/05/26,,1,131,6,131,4,131,7,131,22,131,15,131,6,131,6,131,0,131,1,127,8,127,12,127,15,127,20,127,25,127,21,127,12,127,0,127
ND,12,37,1,11,38,1,16,49,2407,50,1598,50,62,49,1,50,6,49,0,49,1,49,119,50,12,49,12,50,56,49,42,50,6,49,2,49,207,50,0.663896967179061,50,1598,2407,0.039190897597977,49,62,1582,0.026039479210416,49,62,2381,0.059113300492611,49,12,203,0.57487922705314,50,119,207,2021/05/26,,0,50,0,50,0,50,0,50,0,50,1,50,0,50,0,50,0,50,0,49,0,49,2,49,1,49,0,49,1,49,1,49,1,49,0,49
NE,9,90,1,15,84,1,1,99,4719,100,2809,100,83,99,6,100,14,99,0,99,1,99,347,100,21,99,13,100,81,99,66,100,2,99,2,99,566,100,0.595253231616868,100,2809,4719,0.029802513464991,99,83,2785,0.017860985582096,99,83,4647,0.037906137184116,99,21,554,0.613074204946996,100,347,566,2021/05/26,,0,100,0,100,1,100,2,100,1,100,1,100,0,100,1,100,0,100,0,99,1,99,1,99,0,99,6,99,3,99,3,99,0,99,0,99
NH,2,27,1,3,26,1,0,30,3140,30,2105,30,31,30,4,30,5,30,0,30,1,30,157,30,6,30,6,30,31,30,28,30,0,30,0,30,283,30,0.670382165605096,30,2105,3140,0.014726840855107,30,31,2105,0.009872611464968,30,31,3140,0.021201413427562,30,6,283,0.554770318021201,30,157,283,2021/05/26,,0,30,1,30,0,30,0,30,0,30,1,30,0,30,2,30,0,30,0,30,0,30,1,30,0,30,1,30,2,30,1,30,0,30,0,30
NJ,7,79,10,7,77,12,38,95,24513,96,15467,96,569,95,42,96,127,95,2,95,79,95,1199,96,133,95,100,96,559,95,460,96,10,95,3,95,3066,96,0.630971321339697,96,15467,24513,0.03687143597719,95,569,15432,0.023282458365727,95,569,24439,0.043606557377049,95,133,3050,0.391063274624918,96,1199,3066,2021/05/26,,0,96,2,96,5,96,7,96,4,96,6,96,7,96,7,96,4,96,1,95,7,95,13,95,14,95,12,95,11,95,13,95,10,95,46,95
NM,15,37,1,18,34,1,2,50,4276,53,2832,51,109,50,16,53,23,52,0,50,7,52,310,51,37,50,36,51,105,50,104,51,4,50,2,50,403,53,0.670454545454545,51,2832,4224,0.039321789321789,50,109,2772,0.026482021379981,50,109,4116,0.098666666666667,50,37,375,0.780856423173804,51,310,397,2021/05/26,,0,51,1,50,1,50,4,50,4,50,2,50,4,50,0,50,0,51,0,50,5,49,5,49,1,49,1,49,1,49,3,49,7,49,0,50
NV,1,14,48,1,14,48,23,61,8701,63,6146,63,245,61,21,63,53,61,0,61,3,61,595,63,55,61,54,63,243,61,202,63,2,61,2,61,871,63,0.706355591311344,63,6146,8701,0.040556199304751,61,245,6041,0.028718790294221,61,245,8531,0.067733990147783,61,55,812,0.683122847301952,63,595,871,2021/05/26,,0,63,0,63,3,63,5,63,5,63,5,63,3,63,0,63,0,63,0,61,4,61,3,61,4,61,8,61,16,61,11,61,7,61,0,61
NY,6,186,13,6,186,13,122,196,52508,205,37291,205,1495,196,101,205,143,196,4,196,18,196,3282,205,337,196,302,205,1455,196,1140,205,40,196,21,196,5448,205,0.710196541479394,205,37291,52508,0.040371580567633,196,1495,37031,0.028797072137147,196,1495,51915,0.063262624366435,196,337,5327,0.602422907488987,205,3282,5448,2021/05/26,,0,205,10,205,11,205,16,205,16,205,15,205,15,205,15,205,3,204,2,196,5,196,20,196,18,196,23,196,22,196,28,196,22,196,3,195
OH,11,204,13,16,199,13,26,224,31740,228,21457,228,1093,224,109,228,132,224,3,224,49,224,2521,228,276,224,191,228,992,224,703,228,101,224,26,224,4110,228,0.676023944549464,228,21457,31740,0.051413518980197,224,1093,21259,0.034784545859589,224,1093,31422,0.068266139005689,224,276,4043,0.61338199513382,228,2521,4110,2021/05/26,,2,228,8,228,9,228,11,228,20,228,18,228,20,228,18,228,0,228,1,224,7,224,11,224,8,224,10,224,14,224,15,224,12,224,1,224
OK,30,102,13,31,101,13,6,143,10416,145,6957,145,232,143,33,145,66,143,0,143,9,143,722,145,42,143,33,145,206,143,155,145,26,143,23,143,972,145,0.667914746543779,145,6957,10416,0.033923088170785,143,232,6839,0.022634146341463,143,232,10250,0.045112781954887,143,42,931,0.742798353909465,145,722,972,2021/05/26,,0,145,4,145,3,145,4,145,6,145,6,145,4,145,6,145,0,145,1,143,8,143,10,143,6,143,10,143,8,143,14,143,9,143,0,143
OR,4,54,7,4,54,7,17,63,7035,65,5123,65,328,63,20,65,35,63,0,63,4,63,520,65,73,63,58,65,318,63,263,65,10,63,4,63,907,65,0.728216062544421,65,5123,7035,0.065286624203822,63,328,5024,0.047792510563893,63,328,6863,0.082672706681767,63,73,883,0.573318632855568,65,520,907,2021/05/26,,0,65,0,65,2,65,2,65,3,65,4,65,8,65,1,65,0,65,0,63,2,63,4,63,2,63,5,63,7,63,7,63,8,63,0,63
ID,5,40,8,7,38,8,1,52,3755,53,2239,53,108,52,8,53,2,52,0,52,0,52,191,53,37,52,37,53,107,52,104,53,1,52,1,52,295,53,0.596271637816245,53,2239,3755,0.048979591836735,52,108,2205,0.029063509149623,52,108,3716,0.129370629370629,52,37,286,0.647457627118644,53,191,295,2021/05/26,,0,52,0,52,1,52,0,52,1,52,3,52,2,52,1,52,0,53,0,51,0,51,0,51,0,51,0,51,2,51,0,51,0,51,0,52
IL,8,166,25,8,166,25,7,194,31140,199,20792,199,1152,194,97,199,211,194,2,194,23,194,2074,199,299,194,276,199,1106,194,888,199,46,194,22,194,3421,199,0.667694283879255,199,20792,31140,0.055979396472132,194,1152,20579,0.037429332640198,194,1152,30778,0.089014587674903,194,299,3359,0.606255480853552,199,2074,3421,2021/05/26,,1,199,10,199,8,199,8,199,23,199,20,199,14,199,13,199,0,190,5,194,20,194,25,194,20,194,30,194,42,194,31,194,35,194,3,185
