state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
ID,3,38,8,3,38,8,4,48,3425,49,1815,49,123,48,12,49,2,48,1,48,1,48,190,49,41,48,41,49,116,48,110,49,7,48,6,48,311,49,0.52992700729927,49,1815,3425,0.068830442081701,48,123,1787,0.036336779911374,48,123,3385,0.136212624584718,48,41,301,0.610932475884244,49,190,311,2021/04/29,POINT (-114.659366 44.389073),0,49,0,49,1,49,0,49,1,49,7,49,1,49,2,49,0,49,0,48,0,48,1,48,0,48,0,48,0,48,0,48,0,48,1,48
IL,11,150,22,10,151,22,8,178,28680,183,19022,183,2010,178,227,183,276,178,7,178,20,178,2164,183,474,178,438,183,1967,178,1738,183,43,178,28,178,3448,183,0.663249651324965,183,19022,28680,0.106977486827399,178,2010,18789,0.070987109306022,178,2010,28315,0.140070921985816,178,474,3384,0.627610208816705,183,2164,3448,2021/04/29,POINT (-89.148632 40.124144),2,183,20,183,20,183,34,183,52,183,49,183,28,183,19,183,3,174,6,178,22,178,30,178,29,178,33,178,53,178,58,178,45,178,0,169
IN,9,124,2,10,123,2,2,133,17406,135,10651,135,947,133,96,135,92,133,3,133,3,133,1426,135,225,133,186,135,924,133,717,135,23,133,9,133,2229,135,0.611915431460416,135,10651,17406,0.089729012696608,133,947,10554,0.054860386977175,133,947,17262,0.103211009174312,133,225,2180,0.639748766262898,135,1426,2229,2021/04/29,POINT (-86.2818 39.919991),1,135,5,135,11,135,16,135,16,135,26,135,11,135,10,135,0,135,2,133,7,133,7,133,13,133,11,133,18,133,21,133,11,133,2,133
KS,13,122,4,14,121,4,0,136,8285,139,4549,139,241,136,25,139,19,136,1,136,3,136,565,139,75,136,66,139,234,136,216,139,7,136,2,136,827,139,0.549064574532287,139,4549,8285,0.053436807095344,136,241,4510,0.029393828515673,136,241,8199,0.092936802973978,136,75,807,0.683192261185006,139,565,827,2021/04/29,POINT (-98.38018 38.484729),0,139,1,138,1,138,5,138,5,138,6,138,3,138,4,138,0,139,0,136,0,135,2,135,3,134,5,135,5,135,1,135,3,135,0,136
KY,1,10,93,4,98,2,3,102,12994,104,7388,104,447,102,125,104,41,102,0,102,8,102,1073,104,103,99,99,104,437,102,394,104,10,102,3,102,1835,104,0.568570109281207,104,7388,12994,0.061485557083906,102,447,7270,0.034889166406494,102,447,12812,0.060233918128655,99,103,1710,0.584741144414169,104,1073,1835,2021/04/29,POINT (-85.290484 37.526683),0,104,6,104,10,104,10,104,18,104,18,104,19,104,13,104,25,104,0,102,5,102,7,102,12,102,8,102,10,102,9,102,2,102,0,102
LA,42,175,6,45,172,6,2,217,14237,223,8996,223,307,223,45,218,3,218,1,218,0,218,1068,223,82,223,81,223,302,223,358,223,5,223,2,223,1852,223,0.631874692702114,223,8996,14237,0.034126278345932,223,307,8996,0.021563531642902,223,307,14237,0.044276457883369,223,82,1852,0.576673866090713,223,1068,1852,2021/04/29,POINT (-91.840238 30.921314),0,218,4,218,5,218,6,218,6,218,11,218,9,218,4,218,0,218,0,218,0,218,1,218,1,218,0,218,0,218,1,218,0,218,0,218
MA,8,70,1,6,72,1,4,78,17028,79,13667,79,466,78,50,79,74,78,2,78,1,78,1027,79,138,78,133,79,454,78,379,79,12,78,8,78,1408,79,0.802619215409913,79,13667,17028,0.034370851157988,78,466,13558,0.027583757547058,78,466,16894,0.1,78,138,1380,0.729403409090909,79,1027,1408,2021/04/29,POINT (-71.481104 42.151077),0,79,7,79,7,79,6,79,6,79,12,79,7,79,5,79,0,79,2,78,7,78,3,78,6,78,5,78,21,78,14,78,16,78,0,78
MD,3,49,1,3,49,1,8,52,10620,53,8362,53,1178,52,96,53,227,52,1,52,11,52,932,53,272,52,242,53,1162,52,916,53,16,52,5,52,1296,53,0.787382297551789,53,8362,10620,0.141739862832391,52,1178,8311,0.112019779383796,52,1178,10516,0.216216216216216,52,272,1258,0.719135802469136,53,932,1296,2021/04/29,POINT (-76.687282 38.946466),1,53,6,53,15,53,10,53,22,53,20,53,13,53,9,53,0,53,0,52,18,52,30,52,22,52,33,52,48,52,35,52,39,52,2,52
ME,2,25,8,1,26,8,0,34,2932,35,2004,35,149,34,10,35,17,34,0,34,2,34,254,35,65,34,61,35,147,34,130,35,2,34,1,34,330,35,0.683492496589359,35,2004,2932,0.075711382113821,34,149,1968,0.051485832757429,34,149,2894,0.203125,34,65,320,0.76969696969697,35,254,330,2021/04/29,POINT (-69.06137 45.117911),0,35,1,35,2,35,0,35,0,35,3,35,2,35,2,35,0,35,0,34,0,34,3,34,0,34,2,34,2,34,8,34,2,34,0,34
MI,16,140,3,12,144,3,10,156,22344,159,17682,159,3064,156,319,159,69,156,6,156,4,155,2207,159,809,156,768,159,3011,156,2814,159,53,156,43,156,2640,159,0.791353383458647,159,17682,22344,0.174189880613985,156,3064,17590,0.13791861721282,156,3064,22216,0.309724349157734,156,809,2612,0.835984848484848,159,2207,2640,2021/04/29,POINT (-85.730977 44.874798),0,158,21,158,32,158,48,158,60,158,67,158,50,158,35,158,6,159,0,155,10,155,3,155,5,155,11,155,14,155,15,155,11,155,0,156
MN,13,94,24,13,94,24,23,130,9708,131,7190,131,680,130,66,131,30,130,1,130,2,130,696,131,162,130,151,131,660,130,566,131,20,130,16,130,968,131,0.740626287597857,131,7190,9708,0.096181046676096,130,680,7070,0.071376089010182,130,680,9527,0.17381974248927,130,162,932,0.71900826446281,131,696,968,2021/04/29,POINT (-94.198308 46.349153),2,131,2,131,10,131,6,131,12,131,19,131,10,131,5,131,0,131,0,130,3,130,5,130,3,130,7,130,4,130,4,130,4,130,0,130
MO,20,84,20,23,81,20,6,120,15210,124,11535,124,760,120,56,124,116,120,1,120,10,120,1319,124,201,120,144,124,716,120,535,124,44,120,19,120,1762,124,0.758382642998028,124,11535,15210,0.066772096292391,120,760,11382,0.050914450324915,120,760,14927,0.118444313494402,120,201,1697,0.748581157775255,124,1319,1762,2021/04/29,POINT (-92.477244 38.3675),0,124,5,124,2,124,7,124,11,124,15,124,9,124,6,124,1,124,0,120,9,120,15,120,13,120,20,120,19,120,22,120,18,120,0,120
WV,12,42,4,12,42,4,2,54,5836,58,4251,58,261,54,32,58,53,54,1,54,0,54,507,58,85,54,83,58,254,54,237,58,7,54,5,54,662,58,0.728409869773818,58,4251,5836,0.062710235463719,54,261,4162,0.046260191421482,54,261,5642,0.137540453074434,54,85,618,0.765861027190332,58,507,662,2021/04/29,POINT (-80.613729 38.642579),0,58,1,58,2,58,1,58,11,58,9,58,5,58,3,58,0,58,1,54,1,54,4,54,5,54,10,54,16,54,9,54,7,54,0,54
WY,3,25,2,4,24,2,0,28,1625,30,630,30,38,28,9,30,9,28,0,28,0,28,42,30,13,28,13,30,38,28,38,30,0,28,0,28,137,30,0.387692307692308,30,630,1625,0.061588330632091,28,38,617,0.023959646910467,28,38,1586,0.102362204724409,28,13,127,0.306569343065693,30,42,137,2021/04/29,POINT (-107.55145 42.999627),0,30,1,30,1,30,0,30,3,30,0,30,3,30,1,30,0,30,0,28,1,28,2,28,1,28,2,28,1,28,1,28,1,28,0,28
