state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,13,87,2,20,80,2,7,93,13704,102,8939,102,976,100,98,102,85,100,0,100,15,100,919,102,239,100,222,102,969,100,875,102,7,100,6,100,1315,102,0.6522913018096906,102,8939,13704,0.11028248587570622,100,976,8850,0.07187569040430075,100,976,13579,0.18441358024691357,100,239,1296,0.6988593155893537,102,919,1315,2020-11-25
WI,60,86,3,60,86,3,19,146,14027,149,8794,148,2084,145,392,149,110,146,3,146,2,146,1094,148,422,145,430,148,2074,145,1992,148,10,145,3,145,1647,149,0.6364623290149816,148,8794,13817,0.24485959346727765,145,2084,8511,0.1553948251435389,145,2084,13411,0.26947637292464877,145,422,1566,0.6642380085003036,148,1094,1647,2020-11-25
WV,17,42,4,20,39,4,10,59,6201,63,4393,63,700,59,87,63,48,59,1,59,1,59,516,63,172,59,172,63,693,59,620,63,7,59,4,59,654,63,0.7084341235284631,63,4393,6201,0.1623000231857176,59,700,4313,0.11668611435239207,59,700,5999,0.28618968386023297,59,172,601,0.7889908256880734,63,516,654,2020-11-25
AK,5,19,0,6,18,0,1,24,1593,24,962,24,162,24,17,24,4,24,1,24,0,24,90,24,40,24,34,24,159,24,147,24,3,24,2,24,134,24,0.6038920276208412,24,962,1593,0.1683991683991684,24,162,962,0.1016949152542373,24,162,1593,0.29850746268656714,24,40,134,0.6716417910447762,24,90,134,2020-11-25
AL,31,79,5,34,74,7,32,111,15526,115,10799,115,1851,111,214,113,104,111,1,111,9,111,1284,115,478,111,461,113,1830,111,1636,113,21,111,11,111,1538,115,0.6955429601958006,115,10799,15526,0.17694293088614854,111,1851,10461,0.12296552182289244,111,1851,15053,0.3195187165775401,111,478,1496,0.834850455136541,115,1284,1538,2020-11-25
AR,35,71,2,40,66,2,9,106,8815,107,5884,108,1065,106,120,108,217,106,0,106,17,106,811,108,319,106,313,108,1052,106,915,108,13,106,6,106,1026,108,0.6674985819625638,107,5884,8815,0.18486373893421282,106,1065,5761,0.12383720930232558,105,1065,8600,0.33229166666666665,106,319,960,0.7904483430799221,108,811,1026,2020-11-25
AZ,29,91,3,32,88,3,36,120,15896,123,11255,123,2558,120,299,123,234,120,1,120,4,120,1295,123,573,120,517,123,2533,120,2090,123,25,120,11,120,2018,123,0.7080397584297936,123,11255,15896,0.2304919805370337,120,2558,11098,0.16387981292843873,120,2558,15609,0.2946015424164524,120,573,1945,0.6417244796828543,123,1295,2018,2020-11-25
CA,75,323,12,100,298,12,45,402,61406,410,43212,410,7901,400,1037,410,437,402,12,400,19,398,5186,408,1732,400,1693,408,7812,400,7221,408,89,398,65,397,6902,408,0.7037097352050288,410,43212,61406,0.18531288113331457,400,7901,42636,0.13091963545981772,400,7901,60350,0.261236802413273,400,1732,6630,0.7513764126340191,408,5186,6902,2020-11-25
CO,12,77,13,17,72,13,48,100,11309,102,7408,102,1787,100,253,102,90,100,0,100,8,100,947,102,482,100,459,102,1773,100,1638,102,14,100,7,100,1408,102,0.6550534972146078,102,7408,11309,0.2439590443686007,100,1787,7325,0.159853296359245,100,1787,11179,0.3492753623188406,100,482,1380,0.6725852272727273,102,947,1408,2020-11-25
CT,8,25,1,10,23,1,16,33,8087,34,5563,34,1175,33,102,34,62,33,2,33,1,33,588,33,215,33,198,33,1161,33,1016,33,14,33,9,32,1057,33,0.6878941511067145,34,5563,8087,0.2128623188405797,33,1175,5520,0.14691172793198298,33,1175,7998,0.20772946859903382,32,215,1035,0.5562913907284768,33,588,1057,2020-11-25
DC,1,10,2,1,10,2,5,12,3369,13,2548,13,217,12,20,13,69,12,2,12,12,12,231,13,46,12,41,13,195,12,177,13,22,12,6,12,338,13,0.7563075096467795,13,2548,3369,0.08857142857142856,12,217,2450,0.06707882534775889,12,217,3235,0.14465408805031446,12,46,318,0.6834319526627219,13,231,338,2020-11-25
DE,2,13,1,3,12,1,1,15,3243,16,2243,16,255,15,29,16,28,15,10,15,4,15,147,16,29,15,30,16,249,15,231,16,6,15,4,15,180,16,0.6916435399321615,16,2243,3243,0.11465827338129496,15,255,2224,0.07938978829389788,15,255,3212,0.16666666666666666,15,29,174,0.8166666666666667,16,147,180,2020-11-25
FL,5,256,6,22,239,6,81,261,57493,267,40876,267,4644,261,601,267,352,261,9,261,13,261,4698,267,950,261,909,267,4598,261,4134,267,46,261,27,261,6233,267,0.7109735098185866,267,40876,57493,0.11543911108901539,261,4644,40229,0.08229519235880987,261,4644,56431,0.15788598969586173,261,950,6017,0.7537301459971122,267,4698,6233,2020-11-25
GA,30,123,18,37,116,18,16,168,22551,171,16510,171,2527,168,452,171,171,168,10,168,31,168,2209,171,630,168,573,171,2484,168,2156,171,43,168,12,168,2717,171,0.73211830960933,171,16510,22551,0.1545565749235474,168,2527,16350,0.11354751741181757,168,2527,22255,0.236664162283997,168,630,2662,0.813029076186971,171,2209,2717,2020-11-25
HI,2,22,0,3,21,0,0,24,2604,23,1707,24,65,24,3,24,13,24,0,24,1,24,134,24,21,24,19,24,64,24,55,24,1,24,0,24,217,24,0.652073732718894,23,1698,2604,0.038078500292911543,24,65,1707,0.02457757296466974,23,64,2604,0.0967741935483871,24,21,217,0.6175115207373272,24,134,217,2020-11-25
IA,6,78,42,11,73,42,11,124,8449,126,4733,126,1176,124,144,126,24,124,0,124,1,124,499,126,230,124,228,126,1170,124,1158,126,6,124,5,124,703,126,0.5601846372351758,126,4733,8449,0.2518740629685157,124,1176,4669,0.14092270820850808,124,1176,8345,0.3362573099415205,124,230,684,0.7098150782361309,126,499,703,2020-11-25
MT,22,44,1,21,45,1,12,66,3214,67,2059,67,442,66,53,67,40,66,1,66,5,66,163,67,87,66,88,67,439,66,425,67,3,66,3,66,244,67,0.6406347230864966,67,2059,3214,0.21634850709740577,66,442,2043,0.13877551020408163,66,442,3185,0.36554621848739494,66,87,238,0.6680327868852459,67,163,244,2020-11-25
NC,8,117,4,11,114,4,26,125,22972,129,16145,129,2228,125,248,129,232,125,4,125,9,125,1858,129,492,125,466,129,2194,125,1830,129,34,125,18,125,2475,129,0.7028121191015149,129,16145,22972,0.13948538158141865,125,2228,15973,0.0983100207386489,125,2228,22663,0.20381110190555096,125,492,2414,0.7507070707070707,129,1858,2475,2020-11-25
ND,22,27,1,22,27,1,82,49,2355,50,1748,50,458,49,31,50,16,49,1,49,5,49,124,50,52,49,53,50,451,49,407,50,7,49,2,49,134,50,0.7422505307855626,50,1748,2355,0.2651997683844818,49,458,1727,0.19665092314297983,49,458,2329,0.4,49,52,130,0.9253731343283582,50,124,134,2020-11-25
NE,19,79,1,31,67,1,7,98,4956,99,3112,99,927,98,106,99,52,98,1,98,1,98,399,99,219,98,215,99,917,98,872,99,10,98,10,98,571,99,0.6279257465698144,99,3112,4956,0.30234833659491195,98,927,3066,0.19011484823625924,98,927,4876,0.3945945945945946,98,219,555,0.6987740805604203,99,399,571,2020-11-25
NH,6,23,1,8,21,1,11,30,3117,30,2039,30,189,30,21,30,29,30,0,30,0,30,167,30,42,30,36,30,189,30,142,30,0,30,0,30,283,30,0.6541546358678216,30,2039,3117,0.09269249632172634,30,189,2039,0.06063522617901829,30,189,3117,0.14840989399293286,30,42,283,0.5901060070671378,30,167,283,2020-11-25
NJ,12,78,2,13,75,4,116,91,22439,92,16046,92,3023,91,365,92,191,91,2,91,1,91,1488,92,517,91,498,92,2998,91,2771,92,25,91,11,91,2295,92,0.7150942555372343,92,16046,22439,0.18960110386352233,91,3023,15944,0.13556661733710032,91,3023,22299,0.2284577993813522,91,517,2263,0.6483660130718955,92,1488,2295,2020-11-25
NM,17,34,1,19,32,1,3,49,4295,52,3086,50,828,49,114,52,12,51,2,49,1,51,413,50,232,49,230,50,810,49,806,50,18,49,7,49,431,52,0.7235638921453693,50,3086,4265,0.27435387673956263,49,828,3018,0.19951807228915663,49,828,4150,0.5700245700245701,49,232,407,0.9627039627039627,50,413,429,2020-11-25
NV,9,50,2,14,45,2,37,59,8604,61,6575,61,1548,59,153,61,124,59,2,59,4,59,691,61,285,59,293,61,1541,59,1407,61,7,59,7,59,877,61,0.7641794514179452,61,6575,8604,0.23929509970629154,59,1548,6469,0.18341232227488152,59,1548,8440,0.35098522167487683,59,285,812,0.7879133409350056,61,691,877,2020-11-25
NY,17,169,11,15,171,11,72,188,57919,197,39854,197,4815,188,711,197,272,188,4,188,25,188,3980,197,852,188,752,197,4699,188,3977,197,116,188,29,188,7161,197,0.6880988967350956,197,39854,57919,0.12155714321779304,188,4815,39611,0.08409892758584553,188,4815,57254,0.12128113879003559,188,852,7025,0.5557882977237816,197,3980,7161,2020-11-25
OH,33,182,8,50,166,7,69,217,33066,223,22063,223,5351,219,691,223,336,219,9,219,42,219,3023,223,1179,219,1128,223,5278,219,4924,223,73,219,35,219,4169,223,0.6672412750257062,223,22063,33066,0.24439369719113954,219,5351,21895,0.16349414891991812,219,5351,32729,0.28721071863581,219,1179,4105,0.7251139361957304,223,3023,4169,2020-11-25
OK,48,95,11,56,87,11,36,152,10556,154,7255,154,1655,152,327,154,84,152,2,152,4,152,932,154,435,152,462,154,1621,152,1599,154,34,152,32,152,1096,154,0.6872868510799546,154,7255,10556,0.23565427879823436,152,1655,7023,0.16236632983419994,152,1655,10193,0.42356377799415773,152,435,1027,0.8503649635036497,154,932,1096,2020-11-25
OR,4,57,2,4,57,2,7,61,6586,63,4568,63,660,61,62,63,71,61,0,61,36,61,502,63,126,61,108,63,647,61,534,63,13,61,7,61,777,63,0.6935924688733678,63,4568,6586,0.14735432016075017,61,660,4479,0.10224632068164213,61,660,6455,0.16600790513833993,61,126,759,0.646074646074646,63,502,777,2020-11-25
PA,27,193,6,28,192,6,54,220,37127,226,26952,226,5494,220,653,226,513,220,4,220,18,220,3143,226,1148,220,1120,226,5456,220,4836,226,70,220,36,220,3909,226,0.725940690063835,226,26952,37127,0.20522973477773626,220,5494,26770,0.1494071576199282,220,5494,36772,0.3017875920084122,220,1148,3804,0.8040419544640574,226,3143,3909,2020-11-25
ID,5,45,1,9,41,1,5,50,3750,51,2175,51,448,50,61,51,8,50,1,50,0,50,235,51,112,50,117,51,445,50,440,51,3,50,3,50,302,51,0.58,51,2175,3750,0.21323179438362685,50,448,2101,0.12213740458015267,50,448,3668,0.38620689655172413,50,112,290,0.7781456953642384,51,235,302,2020-11-25
IL,42,141,16,45,138,16,41,194,31429,199,20439,199,6004,194,505,199,461,194,6,194,23,194,2425,199,1174,194,1099,199,5955,194,5077,199,49,194,28,194,3711,199,0.650322950141589,199,20439,31429,0.296875,194,6004,20224,0.19369616414491725,194,6004,30997,0.3219084178777077,194,1174,3647,0.6534626785233091,199,2425,3711,2020-11-25
IN,28,131,2,37,122,2,7,159,18237,161,11652,161,3349,159,314,161,261,159,4,159,10,159,1616,161,780,159,713,161,3316,159,2772,161,33,159,15,159,2158,161,0.6389208751439381,161,11652,18237,0.29045967042497833,159,3349,11530,0.18541689735355996,159,3349,18062,0.37054631828978624,159,780,2105,0.7488415199258572,161,1616,2158,2020-11-25
KS,45,95,3,57,83,3,39,140,8175,143,4849,143,1178,140,156,143,64,140,0,140,0,140,593,143,266,140,256,143,1176,140,1006,143,2,140,0,140,809,143,0.5931498470948012,143,4849,8175,0.24521232306411325,140,1178,4804,0.145864289252105,140,1178,8076,0.3392857142857143,140,266,784,0.7330037082818294,143,593,809,2020-11-25
KY,4,117,3,10,112,2,22,122,14237,124,9545,124,1859,122,381,124,105,122,2,122,9,122,1200,124,405,122,433,124,1829,122,1633,124,30,122,11,122,1633,124,0.6704361873990307,124,9545,14237,0.19724137931034483,122,1859,9425,0.13224727893576155,122,1859,14057,0.25503778337531485,122,405,1588,0.7348438456827924,124,1200,1633,2020-11-25
LA,37,173,11,40,170,11,14,210,14006,221,8760,221,1124,221,168,211,30,211,4,211,0,211,1306,221,335,221,324,221,1116,221,1819,221,8,221,7,221,1879,221,0.6254462373268599,221,8760,14006,0.12831050228310503,221,1124,8760,0.0802513208624875,221,1124,14006,0.17828632251197446,221,335,1879,0.6950505588078766,221,1306,1879,2020-11-25
MA,6,96,1,6,96,1,29,102,21893,103,14669,103,1171,102,159,103,152,102,1,102,2,102,982,103,272,102,244,103,1142,102,959,103,29,102,20,102,1960,103,0.6700315169232175,103,14669,21893,0.08032651941281382,102,1171,14578,0.053794560823226756,102,1171,21768,0.14049586776859505,102,272,1936,0.5010204081632653,103,982,1960,2020-11-25
MD,10,48,1,9,49,1,49,58,12063,59,9225,59,1874,58,194,59,282,58,1,58,6,58,1021,59,386,58,350,59,1856,58,1492,59,18,58,12,58,1342,59,0.7647351405123104,59,9225,12063,0.204094968416467,58,1874,9182,0.1567282763234925,58,1874,11957,0.29465648854961835,58,386,1310,0.7608047690014903,59,1021,1342,2020-11-25
ME,8,22,8,7,23,8,1,37,3039,38,1886,38,152,37,13,38,27,37,0,37,0,37,219,38,67,37,59,38,151,37,122,38,1,37,1,37,308,38,0.6205988812109247,38,1886,3039,0.08163265306122448,37,152,1862,0.0504983388704319,37,152,3010,0.22483221476510068,37,67,298,0.711038961038961,38,219,308,2020-11-25
MI,11,148,4,16,143,4,37,159,24033,163,18217,163,4166,159,558,163,144,159,7,159,13,159,2223,163,882,159,851,163,4136,159,3850,163,30,159,26,159,2915,163,0.7579994174676487,163,18217,24033,0.23036938730369388,159,4166,18084,0.17479964754751814,159,4166,23833,0.30678260869565216,159,882,2875,0.7626072041166381,163,2223,2915,2020-11-25
MN,26,110,3,29,107,3,57,138,10387,139,7469,139,2039,138,192,139,70,138,3,138,4,138,815,139,415,138,403,139,2010,138,1910,139,29,138,24,138,1011,139,0.7190719168191008,139,7469,10387,0.28252736594152694,138,2039,7217,0.20339152119700749,138,2039,10025,0.43274244004171014,138,415,959,0.8061325420375866,139,815,1011,2020-11-25
MO,47,79,15,60,66,15,11,137,16742,141,12386,141,2689,137,285,141,201,137,3,137,17,137,1600,141,709,137,674,141,2636,137,2408,141,53,137,26,137,1908,141,0.7398160315374507,141,12386,16742,0.22017522312290183,137,2689,12213,0.16362419374467568,137,2689,16434,0.3846988605534455,137,709,1843,0.8385744234800838,141,1600,1908,2020-11-25
MS,21,84,2,26,79,2,7,105,8771,107,5218,107,1041,105,134,107,37,105,0,105,2,105,676,107,270,105,220,107,1020,105,895,107,21,105,10,105,903,107,0.5949150609964656,107,5218,8771,0.20162696106914585,105,1041,5163,0.11977908180876769,105,1041,8691,0.3057757644394111,105,270,883,0.7486157253599114,107,676,903,2020-11-25
WY,7,22,2,9,20,2,1,29,1677,31,805,31,247,29,38,31,26,29,0,29,0,29,63,31,49,29,50,31,247,29,238,31,0,29,0,29,130,31,0.48002385211687537,31,805,1677,0.3122629582806574,29,247,791,0.15246913580246912,29,247,1620,0.4117647058823529,29,49,119,0.4846153846153846,31,63,130,2020-11-25
