state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
NH,2,24,4,2,24,4,0,30,3143,30,2251,30,20,30,2,30,3,30,0,30,0,30,176,30,4,30,4,30,20,30,15,30,0,30,0,30,284,30,0.71619471842189,30,2251,3143,0.008884940026655,30,20,2251,0.006363347120585,30,20,3143,0.014084507042254,30,4,284,0.619718309859155,30,176,284,2021/07/12,,0,30,0,30,0,30,0,30,0,30,1,30,1,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,2,30,1,30,0,30,0,30,1,30
NJ,5,79,11,6,77,12,19,94,24358,95,17049,95,331,94,39,95,117,94,0,94,2,94,1321,95,54,94,42,95,325,94,255,95,6,94,4,94,3041,95,0.699934313162,95,17049,24358,0.019472879162254,94,331,16998,0.013630373908746,94,331,24284,0.017851239669421,94,54,3025,0.434396580072345,95,1321,3041,2021/07/12,,0,95,3,95,6,95,3,95,3,95,9,95,5,95,9,95,1,95,0,94,4,94,4,94,5,94,9,94,10,94,12,94,13,94,60,94,3,94
NM,17,36,1,17,36,1,1,53,4350,54,3006,54,104,53,13,54,23,53,0,53,7,53,306,54,33,53,33,54,96,53,94,54,8,53,1,53,429,54,0.691034482758621,54,3006,4350,0.035410282601294,53,104,2937,0.024510959226962,53,104,4243,0.081081081081081,53,33,407,0.713286713286713,54,306,429,2021/07/12,,0,54,1,53,1,53,2,53,3,53,2,53,3,53,1,53,0,54,0,53,1,52,3,52,4,52,2,52,6,52,5,52,2,52,0,53,0,53
NV,0,4,59,0,4,59,28,63,8843,63,7129,63,842,63,106,63,72,63,0,63,0,63,695,63,185,63,182,63,839,63,788,63,3,63,12,63,880,63,0.806174375212032,63,7129,8843,0.118109131715528,63,842,7129,0.095216555467602,63,842,8843,0.210227272727273,63,185,880,0.789772727272727,63,695,880,2021/07/12,,0,63,8,63,16,63,19,63,10,63,32,63,11,63,10,63,0,63,2,63,2,63,10,63,10,63,8,63,18,63,10,63,12,63,0,63,15,63
NY,3,195,9,4,194,9,70,198,52636,207,39856,207,774,198,79,207,132,198,4,198,21,198,3353,207,130,198,92,207,741,198,393,207,33,198,4,198,5360,207,0.757200395166806,207,39856,52636,0.019579570463687,198,774,39531,0.014873174481168,198,774,52040,0.024799694772987,198,130,5242,0.625559701492537,207,3353,5360,2021/07/12,,0,207,13,207,6,207,7,207,11,207,15,207,14,207,11,207,2,206,1,198,9,198,13,198,10,198,18,198,33,198,26,198,18,198,4,197,5,198
OH,12,208,13,19,201,13,27,229,32431,233,23738,233,684,230,44,233,126,230,6,230,96,230,2665,233,103,230,68,233,595,230,296,233,89,230,7,230,4134,233,0.731953994634763,233,23738,32431,0.02903349038584,230,684,23559,0.021256759276524,230,684,32178,0.025251287080167,230,103,4079,0.644654088050314,233,2665,4134,2021/07/12,,0,232,4,232,8,232,8,232,6,232,5,233,8,232,3,232,0,233,0,229,4,229,7,229,7,229,6,229,14,230,10,229,8,229,0,230,2,230
OK,32,105,12,32,105,12,2,147,10736,149,7812,149,460,147,86,149,41,147,4,147,2,147,769,149,123,147,124,149,424,147,382,149,36,147,30,147,983,149,0.727645305514158,149,7812,10736,0.059950475693992,147,460,7673,0.043515277646391,147,460,10571,0.130573248407643,147,123,942,0.782299084435402,149,769,983,2021/07/12,,0,149,6,149,14,149,6,149,18,149,14,149,20,149,7,149,1,149,0,147,8,147,4,147,3,147,4,147,4,147,13,147,5,147,0,147,6,147
OR,1,54,7,2,53,7,5,60,6915,62,5180,62,184,60,22,62,44,60,0,60,4,60,558,62,42,60,33,62,175,60,138,62,9,60,3,60,793,62,0.749096167751265,62,5180,6915,0.036220472440945,60,184,5080,0.027307806470763,60,184,6738,0.054616384915475,60,42,769,0.703656998738966,62,558,793,2021/07/12,,0,62,0,62,0,62,2,62,7,62,7,62,2,62,4,62,0,62,1,60,4,60,0,60,4,60,3,60,12,60,14,60,6,60,0,60,1,60
PA,24,195,6,29,190,6,11,219,31690,225,26070,225,494,219,39,225,285,219,2,216,32,216,2818,225,90,219,64,225,467,219,261,225,27,218,7,218,3824,225,0.82265698958662,225,26070,31690,0.019151740714895,219,494,25794,0.015776195190496,219,494,31313,0.024206562668101,219,90,3718,0.736924686192469,225,2818,3824,2021/07/12,,1,221,1,219,2,219,3,219,7,219,7,220,2,219,3,221,13,210,3,213,24,214,28,213,20,214,37,213,47,212,51,214,63,215,12,203,5,219
AK,1,22,1,1,22,1,0,24,1638,24,1099,24,62,24,10,24,0,24,0,24,1,24,88,24,16,24,16,24,60,24,60,24,2,24,1,24,134,24,0.670940170940171,24,1099,1638,0.056414922656961,24,62,1099,0.037851037851038,24,62,1638,0.119402985074627,24,16,134,0.656716417910448,24,88,134,2021/07/12,,0,24,0,24,1,24,1,24,0,24,3,24,3,24,1,24,1,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
AL,26,76,15,30,72,15,5,113,15439,117,11732,117,478,113,90,115,81,113,3,113,15,113,1387,117,145,113,131,115,456,113,394,115,22,113,9,113,1681,117,0.759893775503595,117,11732,15439,0.041281630538043,113,478,11579,0.031389545573943,113,478,15228,0.088253195374315,113,145,1643,0.825104104699584,117,1387,1681,2021/07/12,,1,115,4,115,14,115,23,115,15,115,12,115,13,115,7,115,1,115,0,113,1,113,8,113,7,113,15,113,22,113,16,113,12,113,0,113,1,113
