state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
ID,3,41,8,3,41,8,4,51,3750,52,2292,52,118,51,10,52,0,51,0,51,0,51,212,52,40,51,38,52,115,51,108,52,3,51,3,51,304,52,0.6112,52,2292,3750,0.052328159645233,51,118,2255,0.031805929919137,51,118,3710,0.136054421768708,51,40,294,0.697368421052632,52,212,304,2021/05/03,POINT (-114.659366 44.389073),0,52,1,52,1,52,2,52,2,52,2,52,1,52,1,52,0,52,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51
IL,12,165,23,12,165,23,14,195,31494,200,22816,200,2024,195,264,200,283,195,2,195,37,195,2321,200,464,195,434,200,1986,195,1787,200,38,195,20,195,3461,200,0.724455451832095,200,22816,31494,0.089736200399025,195,2024,22555,0.065019756497157,195,2024,31129,0.136591109802767,195,464,3397,0.670615429066744,200,2321,3461,2021/05/03,POINT (-89.148632 40.124144),1,200,28,200,21,200,33,200,55,200,62,200,39,200,23,200,2,191,7,195,28,195,23,195,27,195,40,195,55,195,60,195,40,195,3,186
IN,12,151,2,13,150,2,1,163,19132,165,12804,165,907,163,80,165,108,163,1,163,3,163,1555,165,234,163,192,165,890,163,694,165,17,163,11,163,2290,165,0.669245243570981,165,12804,19132,0.071439823566478,163,907,12696,0.047769526518144,163,907,18987,0.104417670682731,163,234,2241,0.679039301310044,165,1555,2290,2021/05/03,POINT (-86.2818 39.919991),1,165,4,165,6,165,8,165,18,165,17,165,17,165,9,165,0,165,1,163,8,163,9,163,6,163,17,163,27,163,14,163,24,163,2,163
KS,12,133,4,13,132,4,0,146,8842,149,5222,149,232,146,30,149,38,146,1,146,2,146,614,149,67,146,53,149,230,146,196,149,2,146,0,146,840,149,0.590590364171002,149,5222,8842,0.044856921887084,146,232,5172,0.026496116948378,146,232,8756,0.081707317073171,146,67,820,0.730952380952381,149,614,840,2021/05/03,POINT (-98.38018 38.484729),0,149,1,148,3,148,7,148,5,148,10,148,3,148,1,148,0,149,0,146,2,145,4,145,5,144,4,145,13,145,5,145,5,145,0,146
KY,1,24,93,6,110,2,2,116,14482,118,9002,118,437,116,124,118,63,116,0,116,5,116,1104,118,109,116,105,118,428,116,372,118,9,116,1,116,1834,118,0.621599226626157,118,9002,14482,0.049278304014434,116,437,8868,0.030559440559441,116,437,14300,0.060927892677473,116,109,1789,0.60196292257361,118,1104,1834,2021/05/03,POINT (-85.290484 37.526683),0,118,7,118,8,118,12,118,13,118,23,118,19,118,13,118,20,118,3,116,2,116,5,116,10,116,8,116,14,116,16,116,14,116,3,116
LA,43,174,6,44,173,6,0,217,14436,223,9368,223,328,223,51,218,7,218,3,218,1,218,1087,223,84,223,82,223,320,223,382,223,8,223,4,223,1862,223,0.648933222499307,223,9368,14436,0.035012809564475,223,328,9368,0.022720975339429,223,328,14436,0.045112781954887,223,84,1862,0.583780880773362,223,1087,1862,2021/05/03,POINT (-91.840238 30.921314),0,218,6,218,4,218,9,218,14,218,9,218,6,218,3,218,0,218,0,218,0,218,1,218,1,218,2,218,1,218,0,218,2,218,0,218
MA,10,91,1,9,92,1,3,101,19329,102,16172,102,409,101,64,102,61,101,1,101,0,101,1057,102,134,101,126,102,397,101,340,102,12,101,6,101,1413,102,0.836670288168038,102,16172,19329,0.025473343298455,101,409,16056,0.021307632195884,101,409,19195,0.096750902527076,101,134,1385,0.748053786270347,102,1057,1413,2021/05/03,POINT (-71.481104 42.151077),2,102,8,102,7,102,9,102,12,102,9,102,7,102,10,102,0,102,0,101,2,101,9,101,3,101,11,101,12,101,7,101,17,101,1,101
MD,2,57,1,2,57,1,7,59,12019,60,9816,60,1112,59,111,60,278,59,3,59,6,59,970,60,240,59,220,60,1100,59,855,60,12,59,7,59,1329,60,0.816706880772111,60,9816,12019,0.114004510969859,59,1112,9754,0.093327738145195,59,1112,11915,0.185902401239349,59,240,1291,0.72987208427389,60,970,1329,2021/05/03,POINT (-76.687282 38.946466),2,60,7,60,15,60,9,60,29,60,25,60,18,60,6,60,0,60,2,59,29,59,23,59,24,59,51,59,57,59,48,59,42,59,2,59
ME,2,28,9,1,29,9,2,38,3316,39,2329,39,154,38,15,39,21,38,1,38,2,38,266,39,62,38,60,39,151,38,133,39,3,38,1,38,333,39,0.702352231604343,39,2329,3316,0.067219554779572,38,154,2291,0.0470372632865,38,154,3274,0.191950464396285,38,62,323,0.798798798798799,39,266,333,2021/05/03,POINT (-69.06137 45.117911),0,39,0,39,1,39,4,39,2,39,4,39,2,39,1,39,1,39,0,38,0,38,1,38,5,38,1,38,6,38,4,38,4,38,0,38
MI,9,152,3,5,156,3,9,161,23445,164,19036,164,2652,161,282,164,66,161,4,161,4,160,2238,164,723,161,682,164,2602,161,2463,164,50,161,41,161,2666,164,0.811942844956281,164,19036,23445,0.139984164687253,161,2652,18945,0.113736758588155,161,2652,23317,0.27407126611069,161,723,2638,0.839459864966242,164,2238,2666,2021/05/03,POINT (-85.730977 44.874798),5,163,21,163,22,163,35,163,46,163,57,163,47,163,41,163,8,164,0,160,5,160,3,160,6,160,9,160,15,160,17,160,9,160,2,161
MN,13,103,24,13,103,24,18,139,10245,140,8059,140,621,139,65,140,31,139,2,139,3,139,746,140,150,139,134,140,605,139,523,140,16,139,10,139,970,140,0.786627623230844,140,8059,10245,0.078300340436263,139,621,7931,0.061692827339559,139,621,10066,0.160599571734475,139,150,934,0.769072164948454,140,746,970,2021/05/03,POINT (-94.198308 46.349153),0,140,6,140,10,140,7,140,7,140,15,140,11,140,9,140,0,140,0,139,4,139,3,139,2,139,7,139,6,139,3,139,6,139,0,139
MO,20,100,19,24,96,19,9,135,17170,139,13786,139,803,135,61,139,133,135,1,135,14,135,1411,139,209,135,152,139,759,135,551,139,44,135,17,135,1792,139,0.802912055911474,139,13786,17170,0.059109311740891,135,803,13585,0.047551370877006,135,803,16887,0.121019108280255,135,209,1727,0.787388392857143,139,1411,1792,2021/05/03,POINT (-92.477244 38.3675),0,139,6,139,3,139,6,139,12,139,15,139,8,139,10,139,1,139,3,135,18,135,13,135,19,135,16,135,27,135,20,135,17,135,0,135
WV,12,47,4,11,48,4,3,59,6204,63,4770,63,276,59,36,63,62,59,0,59,0,59,506,63,80,59,80,63,273,59,255,63,3,59,3,59,695,63,0.768858800773694,63,4770,6204,0.058898847631242,59,276,4686,0.045915820994843,59,276,6011,0.122887864823349,59,80,651,0.728057553956835,63,506,695,2021/05/03,POINT (-80.613729 38.642579),0,63,1,63,1,63,6,63,8,63,9,63,7,63,4,63,0,63,0,59,6,59,7,59,4,59,11,59,6,59,16,59,12,59,0,59
WY,3,26,2,4,25,2,1,29,1730,31,818,31,26,29,2,31,5,29,0,29,0,29,55,31,9,29,7,31,26,29,26,31,0,29,0,29,138,31,0.472832369942196,31,818,1730,0.032663316582915,29,26,796,0.015384615384615,29,26,1690,0.070866141732283,29,9,127,0.398550724637681,31,55,138,2021/05/03,POINT (-107.55145 42.999627),0,31,0,31,0,31,0,31,0,31,0,31,2,31,0,31,0,31,0,29,0,29,1,29,0,29,0,29,1,29,1,29,2,29,0,29
