state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,4,95,11584,95,9408,103,442,101,878,103,106,101,100,103,434,101,354,103,6,101,3,88,1023,95,0.6418335635359116,95,7435,11584,0.04741471787170135,101,442,9322,0.0270671439797433,93,310,11453,0.07192807192807193,93,72,1001,0.6735092864125122,95,689,1023,2020-10-28
WI,21,144,13230,147,8595,146,1748,143,1083,146,380,143,370,146,1725,143,1597,146,23,143,2,136,1637,147,0.6496598639455783,146,8595,13230,0.20951696032602182,143,1748,8343,0.1358936484490399,143,1748,12863,0.24312220089571338,143,380,1563,0.6615760537568723,146,1083,1637,2020-10-28
WV,12,59,6476,63,4573,63,328,59,491,63,83,59,76,63,326,59,292,63,2,59,1,55,658,63,0.7061457689932057,63,4573,6476,0.0733124720607957,59,328,4474,0.052254261589931496,59,328,6277,0.13673805601317957,59,83,607,0.7462006079027356,63,491,658,2020-10-28
AK,0,23,1493,23,944,23,98,23,94,23,13,22,11,22,97,23,79,23,1,23,1,23,130,23,0.6322839919624916,23,944,1493,0.1038135593220339,23,98,944,0.06563965170797052,23,98,1493,0.1,22,13,130,0.7230769230769231,23,94,130,2020-10-28
AL,4,110,15041,114,10694,114,1170,111,1259,114,313,111,293,113,1147,111,1005,113,22,110,9,104,1524,114,0.7109899607738848,114,10694,15041,0.1105737316263632,109,1166,10545,0.07886904761904762,109,1166,14784,0.21249151391717583,109,313,1473,0.8261154855643045,114,1259,1524,2020-10-28
AR,13,103,9838,104,6280,105,728,103,754,105,222,103,207,105,719,103,608,105,9,103,1,90,1073,105,0.6383411262451718,104,6280,9838,0.11804767309875142,103,728,6167,0.07555786196159833,102,728,9635,0.21658536585365853,103,222,1025,0.7027027027027027,105,754,1073,2020-10-28
AZ,7,112,15562,113,10841,115,905,112,1073,114,229,111,179,114,889,112,661,115,16,111,8,103,1959,114,0.6956689371546074,113,10826,15562,0.08488884720007504,112,905,10661,0.05861572680884469,110,896,15286,0.12097200211304807,111,229,1893,0.5477284328739153,114,1073,1959,2020-10-28
CA,14,400,65374,407,46094,408,3222,396,5087,403,803,394,709,402,3195,396,2505,403,27,391,17,390,7495,403,0.7036283537797902,407,45999,65374,0.0708490005937067,396,3222,45477,0.0501322545511125,395,3222,64270,0.11135764803772015,394,803,7211,0.6787191460973983,403,5087,7495,2020-10-28
CO,7,98,11247,100,7600,100,809,98,896,97,252,97,234,99,783,98,670,100,26,98,13,96,1250,98,0.6757357517560239,100,7600,11247,0.10783790989069582,98,809,7502,0.07274525672151785,98,809,11121,0.20621931260229132,95,252,1222,0.7168,97,896,1250,2020-10-28
CT,12,31,8347,32,6192,32,492,31,542,32,84,31,68,32,489,31,339,32,1,31,0,7,1067,32,0.7418234096082424,32,6192,8347,0.08014334582179508,31,492,6139,0.05957859045773795,31,492,8258,0.08038277511961722,31,84,1045,0.5079662605435802,32,542,1067,2020-10-28
DC,3,12,3650,14,2893,14,168,13,278,14,46,12,27,13,151,13,113,14,17,13,3,13,392,14,0.7926027397260273,14,2893,3650,0.0597864768683274,13,168,2810,0.04774083546462063,13,168,3519,0.12398921832884097,12,46,371,0.7091836734693877,14,278,392,2020-10-28
DE,1,15,3205,16,2258,16,149,15,141,16,26,15,26,16,146,15,130,16,3,15,2,13,178,16,0.7045241809672387,16,2258,3205,0.06663685152057246,15,149,2236,0.04695871415064608,15,149,3173,0.1511627906976744,15,26,172,0.7921348314606742,16,141,178,2020-10-28
FL,50,264,59265,272,42694,271,3141,266,4795,272,691,262,621,268,3105,266,2512,272,36,264,21,253,6595,272,0.7221949692981714,271,42694,59117,0.07471455756422454,265,3141,42040,0.0539273757404069,266,3141,58245,0.11059539052496799,262,691,6248,0.7270659590598939,272,4795,6595,2020-10-28
GA,14,167,21546,171,16748,171,1753,167,2047,170,460,167,410,170,1696,167,1422,170,57,167,13,161,2446,169,0.7773136545066369,171,16748,21546,0.10603036351539345,167,1753,16533,0.08254850254285176,167,1753,21236,0.19246861924686193,166,460,2390,0.8368765331152903,169,2047,2446,2020-10-28
HI,0,24,2611,23,1804,24,92,24,150,24,12,24,8,24,86,24,63,24,6,24,0,24,241,24,0.6874760628111835,23,1795,2611,0.050997782705099776,24,92,1804,0.035235541937954806,23,92,2611,0.04979253112033195,24,12,241,0.6224066390041494,24,150,241,2020-10-28
IA,1,124,8289,126,5112,126,717,124,537,126,168,124,162,126,701,124,674,126,16,124,3,123,694,126,0.6167209554831705,126,5112,8289,0.14254473161033798,124,717,5030,0.0875244140625,124,717,8192,0.24888888888888888,124,168,675,0.7737752161383286,126,537,694,2020-10-28
MT,31,66,2957,66,2179,67,410,66,159,67,84,66,81,67,410,66,385,67,0,66,0,65,198,66,0.6942847480554616,66,2053,2957,0.18928901200369344,66,410,2166,0.1339712918660287,65,392,2926,0.4010416666666667,65,77,192,0.7272727272727273,66,144,198,2020-10-28
NC,14,125,23621,129,17337,129,1449,125,1896,128,386,125,351,128,1421,125,1066,129,28,124,8,123,2452,128,0.7339655391389018,129,17337,23621,0.08455882352941177,125,1449,17136,0.06211686029065032,125,1449,23327,0.1613038027580443,124,386,2393,0.7732463295269169,128,1896,2452,2020-10-28
ND,7,49,2321,50,1729,50,279,49,69,48,44,49,46,50,277,49,275,50,2,49,2,49,86,48,0.7449375269280483,50,1729,2321,0.1637323943661972,49,279,1704,0.12156862745098039,49,279,2295,0.24390243902439024,47,20,82,0.8023255813953488,48,69,86,2020-10-28
NE,1,97,5234,97,3650,97,631,97,449,97,179,97,170,97,627,97,584,97,4,97,1,97,651,97,0.6973633931983186,97,3650,5234,0.1728767123287671,97,631,3650,0.12055789071455865,97,631,5234,0.2749615975422427,97,179,651,0.6897081413210445,97,449,651,2020-10-28
NH,7,30,3258,30,2161,30,68,30,156,30,16,30,12,30,68,30,39,30,0,30,0,29,282,30,0.6632903621853898,30,2161,3258,0.03146691346598797,30,68,2161,0.020871700429711478,30,68,3258,0.05673758865248227,30,16,282,0.5531914893617021,30,156,282,2020-10-28
NJ,43,92,22516,93,16627,93,1108,92,1308,93,194,92,176,93,1103,92,876,93,30,92,3,88,2138,93,0.7384526558891455,93,16627,22516,0.06691225315538378,92,1108,16559,0.04953062136790344,92,1108,22370,0.09211775878442545,92,194,2106,0.6117867165575304,93,1308,2138,2020-10-28
NM,3,50,3816,52,2373,51,445,51,317,51,132,51,129,52,433,51,391,52,12,51,2,50,442,51,0.6317891373801917,51,2373,3756,0.18899003034243606,50,436,2307,0.11997843084389323,51,445,3709,0.3142857142857143,50,132,420,0.728735632183908,50,317,435,2020-10-28
NV,14,62,8519,62,6257,62,630,62,609,62,150,62,137,62,621,62,531,62,9,62,6,61,847,62,0.734475877450405,62,6257,8519,0.1006872303020617,62,630,6257,0.07395234182415776,62,630,8519,0.1770956316410862,62,150,847,0.71900826446281,62,609,847,2020-10-28
NY,55,169,56214,178,39574,178,2330,169,4179,177,426,169,306,178,2203,169,1397,178,121,169,26,164,7063,176,0.7039883303091756,178,39574,56214,0.05928753180661578,169,2330,39300,0.04194494950404148,169,2330,55549,0.06150736355760901,167,426,6926,0.5916749256689792,176,4179,7063,2020-10-28
OH,39,213,32934,219,22360,219,2052,215,2782,218,481,215,428,218,1972,215,1628,218,80,215,19,213,3903,218,0.6789336248254084,219,22360,32934,0.09274995480021696,215,2052,22124,0.06303566491567597,215,2052,32553,0.12480539699014011,215,481,3854,0.7127850371509096,218,2782,3903,2020-10-28
OK,14,153,11344,155,7571,155,981,153,869,155,313,153,313,155,961,153,894,155,9,153,7,132,1215,155,0.667401269393512,155,7571,11344,0.13365122615803815,153,981,7340,0.08893925657298278,153,981,11030,0.2731239092495637,153,313,1146,0.7152263374485597,155,869,1215,2020-10-28
OR,2,60,6738,62,4709,62,265,60,512,62,68,61,46,63,259,60,154,62,6,60,1,52,811,62,0.6988720688631641,62,4709,6738,0.05733448723496322,60,265,4622,0.04034713763702801,60,265,6568,0.08684546615581099,60,68,783,0.6313193588162762,62,512,811,2020-10-28
PA,38,217,36402,222,26734,223,1800,216,2889,223,394,216,378,222,1776,216,1493,222,24,215,9,191,3776,222,0.7315532113620131,222,26630,36402,0.0678784222037861,216,1800,26518,0.04985849841851173,215,1797,36042,0.10738620877623331,215,394,3669,0.7650953389830508,222,2889,3776,2020-10-28
ID,1,50,4125,51,2226,51,274,50,230,50,68,50,77,51,270,50,278,51,3,50,1,41,318,51,0.5396363636363637,51,2226,4125,0.12685185185185185,50,274,2160,0.0678049987626825,50,274,4041,0.2251655629139073,50,68,302,0.7232704402515723,50,230,318,2020-10-28
IL,66,196,31401,199,20809,201,3360,196,2307,200,710,196,595,201,3297,196,2530,201,62,195,30,182,3809,200,0.6523040667494666,199,20483,31401,0.16358325219084713,196,3360,20540,0.10594231885928124,194,3284,30998,0.18873465029364656,195,707,3746,0.6030454187450774,199,2297,3809,2020-10-28
IN,5,159,18643,161,11867,161,1757,159,1517,161,446,159,396,161,1744,159,1400,161,13,159,1,158,2206,154,0.6365391836077885,161,11867,18643,0.14957010300502255,159,1757,11747,0.09511693373754872,159,1757,18472,0.20696055684454756,152,446,2155,0.6876699909338169,154,1517,2206,2020-10-28
KS,2,145,8821,147,5113,148,572,145,645,148,159,144,140,147,568,145,455,148,4,144,1,138,823,147,0.5789593016664777,147,5107,8821,0.11282051282051282,145,572,5070,0.06507517502582348,144,567,8713,0.19924812030075187,144,159,798,0.7837181044957473,147,645,823,2020-10-28
KY,26,118,13963,123,9845,123,1084,121,1152,121,243,120,255,122,1056,121,928,123,28,121,3,118,1583,123,0.7050777053641768,123,9845,13963,0.11137367718072537,121,1084,9733,0.07862479147022558,121,1084,13787,0.15840938722294653,120,243,1534,0.7300380228136882,121,1152,1578,2020-10-28
LA,11,209,14409,219,9552,219,598,219,1265,220,224,219,199,219,592,219,588,219,6,219,1,219,1873,220,0.6629190089527379,219,9552,14409,0.06260469011725293,219,598,9552,0.041501839128322573,219,598,14409,0.1195942338494394,219,224,1873,0.6753870795515217,220,1265,1873,2020-10-28
MA,16,102,21899,103,15343,103,583,102,985,103,111,102,86,103,575,102,366,103,8,102,3,102,1950,103,0.7006255993424357,103,15343,21899,0.03822198911689504,102,583,15253,0.026783663343593514,102,583,21767,0.057692307692307696,102,111,1924,0.5051282051282051,103,985,1950,2020-10-28
MD,2,59,11850,60,9450,60,841,59,1023,60,174,59,135,60,831,59,509,60,10,59,0,58,1308,59,0.7974683544303798,60,9450,11850,0.08944905339289513,59,841,9402,0.07171484608169182,59,841,11727,0.13711583924349882,58,174,1269,0.7775229357798165,59,1017,1308,2020-10-28
ME,0,38,3239,39,2211,39,44,38,230,39,12,38,8,39,43,38,29,39,1,38,1,37,336,39,0.6826180920037048,39,2211,3239,0.020192748967416244,38,44,2179,0.01373283395755306,38,44,3204,0.03680981595092025,38,12,326,0.6845238095238095,39,230,336,2020-10-28
MI,17,157,24726,161,18622,161,1817,157,2044,159,412,155,386,159,1788,157,1560,161,27,157,22,142,2597,159,0.7531343525034376,161,18622,24726,0.09819498486813662,157,1817,18504,0.07405445060319531,157,1817,24536,0.160498636540709,155,412,2567,0.7870619946091644,159,2044,2597,2020-10-28
MN,37,139,12001,140,8520,140,806,139,786,140,181,139,194,140,804,139,827,140,2,35,0,33,1065,140,0.7099408382634781,140,8520,12001,0.09743713733075435,139,806,8272,0.06919048845394454,139,806,11649,0.17762512266928362,139,181,1019,0.7380281690140845,140,786,1065,2020-10-28
MO,25,138,20771,142,13643,142,1685,138,1645,142,499,138,456,142,1641,138,1438,142,41,138,11,115,2311,142,0.6568292330653315,142,13643,20771,0.12525087341113506,138,1685,13453,0.08218710369720027,138,1685,20502,0.22217275155832591,138,499,2246,0.7118130679359584,142,1645,2311,2020-10-28
MS,6,104,8612,106,5443,106,632,104,654,106,175,103,151,105,627,104,541,106,5,104,1,102,765,106,0.6320250812819321,106,5443,8612,0.11708040014820303,104,632,5398,0.07407407407407407,104,632,8532,0.2348993288590604,103,175,745,0.8549019607843137,106,654,765,2020-10-28
WY,0,28,1651,30,786,30,125,28,52,30,20,28,19,30,124,28,117,30,1,28,0,28,121,30,0.4760751059963658,30,786,1651,0.16276041666666666,28,125,768,0.07744733581164807,28,125,1614,0.17543859649122806,28,20,114,0.4297520661157025,30,52,121,2020-10-28
