state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
MT,289,50,2082,45,1650,50,150,64,107,39,33,43,30,42,137,48,122,45,1,48,0,45,158,36,0.7137367915465899,45,1486,2082,0.08363636363636363,50,138,1650,0.0643611911623439,45,134,2082,0.1987179487179487,35,31,156,0.6025641025641025,35,94,156,2020-09-05
NC,10,112,21172,113,15394,115,1201,114,1680,105,337,106,293,105,1171,110,769,108,30,110,16,108,2313,104,0.7147175514830909,113,15132,21172,0.07815957308343095,114,1201,15366,0.05661180476730988,112,1197,21144,0.14267185473411154,104,330,2313,0.7263294422827496,104,1680,2313,2020-09-05
ND,3,47,2077,47,1423,47,114,47,56,44,24,47,23,47,113,47,101,47,1,47,0,47,90,44,0.6851227732306211,47,1423,2077,0.08011243851018975,47,114,1423,0.0548868560423688,47,114,2077,0.12222222222222222,44,11,90,0.6222222222222222,44,56,90,2020-09-05
NE,1,66,4153,68,2393,69,192,72,308,48,75,49,63,49,179,64,146,59,3,64,3,59,578,50,0.5757283891163014,68,2391,4153,0.07605516088591725,69,182,2393,0.04382374187334457,68,182,4153,0.12998266897746968,46,75,577,0.5651376146788991,46,308,545,2020-09-05
NH,1,30,3241,30,2057,30,47,30,137,29,8,29,4,29,46,29,9,29,1,29,0,29,279,29,0.634680654119099,30,2057,3241,0.022848808945065628,30,47,2057,0.014501697007096576,30,47,3241,0.02867383512544803,29,8,279,0.4910394265232975,29,137,279,2020-09-05
NJ,45,79,19177,83,13879,85,633,90,944,79,60,86,40,82,571,88,265,84,20,88,9,88,1922,79,0.6965635918026803,83,13358,19177,0.045104114129260034,85,626,13879,0.03045314699900923,83,584,19177,0.030697190426638918,79,59,1922,0.4911550468262227,79,944,1922,2020-09-05
NM,1,47,3409,47,2064,45,114,46,266,42,26,43,25,43,113,44,60,44,1,44,0,44,378,43,0.6146515783204288,45,2064,3358,0.05670886075949367,44,112,1975,0.034650455927051675,46,114,3290,0.07027027027027027,42,26,370,0.7038043478260869,41,259,368,2020-09-05
NV,21,60,8534,61,5722,61,602,61,571,58,168,57,153,57,597,59,495,58,5,59,2,58,837,58,0.6704944926177643,61,5722,8534,0.10520796924152394,61,602,5722,0.07054136395594095,61,602,8534,0.2007168458781362,57,168,837,0.6821983273596177,58,571,837,2020-09-05
NY,26,141,45966,154,34949,156,1588,164,2834,129,215,132,134,127,1510,149,586,142,57,149,13,142,5029,121,0.6719046683690172,153,30786,45819,0.043348879796274574,156,1515,34949,0.02976112779010573,154,1368,45966,0.03349483884558668,112,159,4747,0.5490938060147381,118,2757,5021,2020-09-05
OH,16,105,29985,206,19821,206,1172,205,2455,191,350,189,239,189,1159,194,690,193,13,194,6,193,3837,191,0.6610305152576288,206,19821,29985,0.05938386704499392,205,1172,19736,0.039227499414265156,205,1172,29877,0.0915032679738562,187,350,3825,0.639822778212145,191,2455,3837,2020-09-05
OK,5,123,9070,121,5157,121,493,124,686,119,189,121,182,121,479,122,413,122,14,122,14,122,1090,118,0.5685777287761852,121,5157,9070,0.08415745588520458,121,434,5157,0.04785005512679162,121,434,9070,0.16788990825688074,118,183,1090,0.6293577981651376,118,686,1090,2020-09-05
OR,0,50,5076,50,4206,58,188,60,407,48,43,49,31,49,177,52,96,52,5,52,2,52,589,39,0.6686367218282112,50,3394,5076,0.0446980504041845,58,188,4206,0.029353821907013397,50,149,5076,0.05602716468590832,38,33,589,0.5551782682512734,39,327,589,2020-09-05
PA,16,181,28286,183,22045,205,1049,207,2620,172,195,178,148,170,960,188,532,180,67,188,50,180,3344,158,0.7064625609842324,183,19983,28286,0.046178271716942616,205,1018,22045,0.03280774941667256,183,928,28286,0.05203349282296651,151,174,3344,0.7389354066985646,153,2471,3344,2020-09-05
ID,2,48,3898,47,1847,45,164,50,174,48,54,48,53,48,162,49,138,49,2,49,2,49,296,45,0.45584275713516426,43,1693,3714,0.08662696264212236,45,160,1847,0.04207285787583376,47,164,3898,0.17567567567567569,45,52,296,0.5675675675675675,45,168,296,2020-09-05
IL,14,170,29250,178,17599,183,1820,186,1719,143,359,149,266,148,1619,167,941,162,83,167,35,162,3302,129,0.589948717948718,178,17256,29250,0.10171032445025285,183,1790,17599,0.06023931623931624,178,1762,29250,0.10357359176256814,129,342,3302,0.4933008526187576,127,1620,3284,2020-09-05
IN,0,140,17193,140,10075,141,786,141,1313,132,174,133,167,133,777,136,482,135,9,136,1,135,2339,133,0.5832606293258884,140,10028,17193,0.07801488833746899,141,786,10075,0.045716279881347056,140,786,17193,0.07439076528430953,133,174,2339,0.5686444348202685,132,1313,2309,2020-09-05
KS,4,124,7643,125,4345,130,324,132,485,81,85,92,78,88,296,111,216,106,8,111,4,106,656,78,0.5544190925780226,124,4228,7626,0.07202602230483271,129,310,4304,0.038410944488292555,124,292,7602,0.10526315789473684,72,68,646,0.7572347266881029,73,471,622,2020-09-05
KY,6,109,13199,109,8338,110,596,110,1030,99,558,103,153,102,582,106,419,105,13,106,1,105,1543,105,0.6267899083263884,109,8273,13199,0.07147997121611897,110,596,8338,0.045154935979998485,109,596,13199,0.36638214051214707,102,558,1523,0.6675307841866494,99,1030,1543,2020-09-05
LA,25,188,13506,173,8842,177,823,210,1170,94,312,197,278,197,810,203,757,203,9,203,4,203,1630,85,0.6317192358951577,173,8532,13506,0.09184138559708295,174,806,8776,0.05723251643753736,170,766,13384,0.16956521739130434,81,273,1610,0.6607361963190184,84,1077,1630,2020-09-05
MA,4,80,17892,80,12146,80,299,80,886,76,46,75,29,75,289,78,150,77,10,78,2,77,1855,76,0.6788508830762352,80,12146,17892,0.024617157912069816,80,299,12146,0.016711379387435724,80,299,17892,0.024797843665768194,75,46,1855,0.4776280323450135,76,886,1855,2020-09-05
MD,1,37,10713,53,8242,53,802,51,735,50,135,50,100,50,681,51,363,51,4,51,0,51,1066,49,0.7693456548119108,53,8242,10713,0.09779295207901476,51,802,8201,0.07522746459056373,51,802,10661,0.12664165103189493,49,135,1066,0.6866791744840526,49,732,1066,2020-09-05
ME,0,31,2923,32,1779,33,21,33,187,30,11,29,6,28,20,31,7,30,1,31,0,30,287,28,0.6065685939103661,32,1773,2923,0.011804384485666104,33,21,1779,0.007184399589462881,32,21,2923,0.035211267605633804,27,10,284,0.6480836236933798,28,186,287,2020-09-05
MI,4,122,23016,145,16177,146,678,146,1517,123,178,143,157,143,665,145,441,145,9,145,7,145,2167,121,0.6948644421272159,145,15993,23016,0.041911355628361256,146,678,16177,0.029457768508863398,145,678,23016,0.06460544531610521,121,140,2167,0.7000461467466543,121,1517,2167,2020-09-05
MN,4,128,10937,128,7011,128,428,128,653,128,107,128,87,128,416,128,272,128,12,128,7,128,977,128,0.641035018743714,128,7011,10937,0.06104692625873627,128,428,7011,0.03913321751851513,128,428,10937,0.10951893551688843,128,107,977,0.6683725690890481,128,653,977,2020-09-05
MO,15,122,19069,125,11921,129,929,136,1465,123,308,122,281,121,901,131,740,124,28,131,14,124,2228,120,0.59546908595102,125,11355,19069,0.07323211140005033,129,873,11921,0.04562378729875714,125,870,19069,0.13375224416517056,114,298,2228,0.6494614003590664,118,1447,2228,2020-09-05
MS,3,90,7810,95,4990,99,643,100,524,68,186,70,183,68,575,94,515,92,6,94,1,92,565,65,0.6279129321382843,95,4904,7810,0.12885771543086172,99,643,4990,0.0823303457106274,95,643,7810,0.3096085409252669,63,174,562,0.9316081330868762,64,504,541,2020-09-05
WY,1,26,1463,26,526,26,21,26,44,26,6,26,4,26,21,26,14,26,0,26,0,26,110,26,0.3595352016404648,26,526,1463,0.039923954372623575,26,21,526,0.014354066985645933,26,21,1463,0.05454545454545454,26,6,110,0.4,26,44,110,2020-09-05
