state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
TX,146,448,0,174,420,0,262,594,70870,594,52168,594,13081,594,1806,594,687,594,39,594,83,594,6767,594,3218,594,3105,594,12898,594,12153,594,183,594,136,594,7535,594,0.7361083674333286,594,52168,70870,0.25074758472626896,594,13081,52168,0.1845773952307041,594,13081,70870,0.42707365627073657,594,3218,7535,0.8980756469807565,594,6767,7535,2020-12-26
UT,2,56,1,4,54,1,7,58,6245,59,3665,59,575,58,94,59,23,58,1,58,0,58,423,59,154,58,148,59,564,58,496,59,11,58,1,58,643,59,0.5868694955964772,59,3665,6245,0.15883977900552487,58,575,3620,0.09349593495934959,58,575,6150,0.2464,58,154,625,0.6578538102643857,59,423,643,2020-12-26
VA,25,76,8,32,69,8,63,106,18424,109,13546,109,2680,106,286,109,330,106,3,106,16,106,1478,109,547,106,524,109,2646,106,2295,109,34,106,21,106,1998,109,0.7352366478506296,109,13546,18424,0.19983595555886957,106,2680,13411,0.14748775521435253,106,2680,18171,0.2828335056876939,106,547,1934,0.7397397397397397,109,1478,1998,2020-12-26
VI,0,2,0,1,1,0,0,2,168,2,95,2,4,2,0,2,0,2,0,2,0,2,9,2,3,2,3,2,3,2,3,2,1,2,0,2,20,2,0.5654761904761905,2,95,168,0.042105263157894736,2,4,95,0.023809523809523808,2,4,168,0.15,2,3,20,0.45,2,9,20,2020-12-26
VT,1,15,1,1,15,1,0,16,1301,17,806,17,37,16,5,17,8,16,0,16,1,16,65,17,6,16,6,17,36,16,27,17,1,16,0,16,110,17,0.6195234435049961,17,806,1301,0.04677623261694058,16,37,791,0.029272151898734177,16,37,1264,0.05825242718446602,16,6,103,0.5909090909090909,17,65,110,2020-12-26
WA,9,91,2,11,89,2,45,100,13568,102,9451,102,1121,100,93,102,92,100,1,100,15,100,981,102,249,100,243,102,1108,100,1026,102,13,100,11,100,1360,102,0.6965654481132075,102,9451,13568,0.11959884775418755,100,1121,9373,0.08348227584152518,100,1121,13428,0.1860986547085202,100,249,1338,0.7213235294117647,102,981,1360,2020-12-26
MS,10,94,2,14,90,2,18,104,8623,106,5691,106,1416,104,183,106,48,104,1,104,5,104,747,106,390,104,317,106,1397,104,1219,106,19,104,14,104,903,106,0.6599791255943407,106,5691,8623,0.25195729537366546,104,1416,5620,0.1659828859453757,104,1416,8531,0.44776119402985076,104,390,871,0.8272425249169435,106,747,903,2020-12-26
MT,13,53,1,16,50,1,6,66,3158,67,2050,67,206,66,39,67,22,66,0,66,6,66,151,67,44,66,46,67,204,66,204,67,2,66,2,66,229,67,0.64914502849905,67,2050,3158,0.10162802170695609,66,206,2027,0.06598334401024984,66,206,3122,0.19730941704035873,66,44,223,0.6593886462882096,67,151,229,2020-12-26
NC,6,119,4,6,119,4,56,125,23775,129,18419,129,3755,125,367,129,264,125,5,125,11,125,2099,129,802,125,798,129,3711,125,3413,129,44,125,32,125,2489,129,0.7747213459516299,129,18419,23775,0.2060243608032481,125,3755,18226,0.16007332253389037,125,3755,23458,0.33031301482701814,125,802,2428,0.8433105664925673,129,2099,2489,2020-12-26
ND,18,31,1,18,31,1,51,49,2433,50,1685,50,211,49,23,50,9,48,0,49,2,49,120,50,38,49,38,50,209,49,172,50,2,49,1,49,215,50,0.6925606247431155,50,1685,2433,0.1268028846153846,49,211,1664,0.08766098878271708,49,211,2407,0.18009478672985782,49,38,211,0.5581395348837209,50,120,215,2020-12-26
NE,8,92,1,14,86,1,25,100,5387,101,3416,101,582,100,53,101,23,100,3,100,0,100,386,101,142,100,135,101,575,100,549,101,7,100,7,100,562,101,0.6341191757935771,101,3416,5387,0.17300832342449465,100,582,3364,0.10966647823629169,100,582,5307,0.2600732600732601,100,142,546,0.6868327402135231,101,386,562,2020-12-26
NH,5,24,1,7,22,1,5,30,3119,30,2215,30,357,30,48,30,19,30,0,30,0,30,177,30,65,30,56,30,357,30,310,30,0,30,0,30,284,30,0.7101635139467778,30,2215,3119,0.16117381489841986,30,357,2215,0.11445976274446938,30,357,3119,0.22887323943661972,30,65,284,0.6232394366197183,30,177,284,2020-12-26
NJ,10,80,2,11,79,2,177,91,20937,91,15773,92,3874,91,474,92,168,91,4,91,4,91,1579,92,652,91,638,92,3853,91,3615,92,21,91,10,91,2290,92,0.7488178822180829,91,15678,20937,0.2462809917355372,91,3874,15730,0.18439342376455928,90,3847,20863,0.28671943711521547,91,652,2274,0.6895196506550219,92,1579,2290,2020-12-26
NM,16,38,1,17,37,1,3,53,4401,55,3110,54,774,53,120,55,24,54,2,53,2,54,424,54,181,53,185,54,759,53,712,54,15,53,6,53,445,55,0.7089126966036016,54,3110,4387,0.2541871921182266,53,774,3045,0.1811373742101568,53,774,4273,0.42789598108747046,53,181,423,0.9571106094808126,54,424,443,2020-12-26
NV,14,47,2,16,45,2,51,61,8583,63,6892,63,1986,61,168,63,122,61,6,61,6,61,813,63,373,61,414,63,1972,61,1822,63,14,61,18,61,949,63,0.8029826401025283,63,6892,8583,0.29339636578519723,61,1986,6769,0.2361474435196195,61,1986,8410,0.4388235294117647,61,373,850,0.8566912539515279,63,813,949,2020-12-26
NY,6,180,13,4,182,13,318,190,54683,199,38327,199,8787,190,1069,199,233,190,18,190,21,190,3666,199,1368,190,1295,199,8688,190,8045,199,99,190,50,190,5564,199,0.700894245012161,199,38327,54683,0.23130379846797758,190,8787,37989,0.1626499333629498,190,8787,54024,0.25207296849087896,190,1368,5427,0.6588785046728972,199,3666,5564,2020-12-26
OH,29,197,3,50,176,3,281,226,32918,229,23535,229,4986,226,636,229,423,226,11,226,57,226,3226,229,1133,226,1083,229,4932,226,4580,229,54,226,30,226,4313,229,0.7149583814326508,229,23535,32918,0.2133048128342246,226,4986,23375,0.1526310956010653,226,4986,32667,0.26602488847147215,226,1133,4259,0.7479712497101785,229,3226,4313,2020-12-26
OK,44,99,12,48,95,12,24,153,10940,155,8101,155,2111,153,424,155,89,153,4,153,7,153,1001,155,494,153,513,155,2029,153,2000,155,82,153,75,153,1126,155,0.7404936014625229,155,8101,10940,0.2655679959743364,153,2111,7949,0.19740041144567047,153,2111,10694,0.46254681647940077,153,494,1068,0.88898756660746,155,1001,1126,2020-12-26
ID,7,44,1,10,41,1,6,51,3725,52,2207,52,361,51,38,52,2,51,1,51,0,51,215,52,84,51,87,52,352,51,353,52,9,51,9,51,307,52,0.5924832214765101,52,2207,3725,0.16674364896073904,51,361,2165,0.09807117631078512,51,361,3681,0.2781456953642384,51,84,302,0.7003257328990228,52,215,307,2020-12-26
IL,21,163,16,24,160,16,71,195,31397,200,21649,200,4188,195,420,200,433,195,7,195,31,195,2313,200,819,195,749,200,4113,195,3594,200,75,195,25,195,3521,200,0.6895244768608466,200,21649,31397,0.19548170276325616,195,4188,21424,0.1350444989036502,195,4188,31012,0.23684210526315788,195,819,3458,0.6569156489633626,200,2313,3521,2020-12-26
IN,24,139,2,27,136,2,8,163,18776,165,12485,165,2880,163,339,165,175,163,6,163,9,163,1733,165,683,163,646,165,2861,163,2501,165,19,163,7,163,2185,165,0.664944610140605,165,12485,18776,0.23267086766844403,163,2880,12378,0.15457277801631603,163,2880,18632,0.3197565543071161,163,683,2136,0.7931350114416476,165,1733,2185,2020-12-26
KS,10,133,4,14,129,4,10,144,8724,147,5316,147,1040,144,146,147,55,144,0,144,1,144,675,147,260,144,255,147,1036,144,939,147,4,144,1,144,855,147,0.609353507565337,147,5316,8724,0.19753086419753085,144,1040,5265,0.12042612320518759,144,1040,8636,0.31212484993997597,144,260,833,0.7894736842105263,147,675,855,2020-12-26
KY,0,120,2,4,116,2,14,120,14367,122,8845,122,1733,120,410,122,120,120,3,120,12,120,1229,122,423,120,418,122,1718,120,1540,122,15,120,2,120,1835,122,0.6156469687478249,122,8845,14367,0.19892102846648302,120,1733,8712,0.12213686658679258,120,1733,14189,0.23657718120805368,120,423,1788,0.6697547683923706,122,1229,1835,2020-12-26
LA,40,171,10,42,169,10,14,211,14102,221,9778,221,1598,221,249,212,29,212,2,212,0,212,1450,221,425,221,409,221,1588,221,2444,221,10,221,5,221,1870,221,0.6933768259821302,221,9778,14102,0.1634281039067294,221,1598,9778,0.11331725996312579,221,1598,14102,0.22727272727272727,221,425,1870,0.7754010695187166,221,1450,1870,2020-12-26
MA,10,90,1,12,88,1,68,100,19399,101,15595,101,2207,100,320,101,126,100,3,100,5,100,1131,101,437,100,415,101,2186,100,1965,101,21,100,12,100,1517,101,0.8039074179081396,101,15595,19399,0.14234118026443082,100,2207,15505,0.11453630183195807,100,2207,19269,0.2930918846411804,100,437,1491,0.7455504284772577,101,1131,1517,2020-12-26
MD,3,54,1,3,54,1,17,57,11497,58,9223,58,2143,57,234,58,329,57,2,57,13,57,1104,58,448,57,390,58,2131,57,1673,58,12,57,7,57,1399,58,0.8022092719839958,58,9223,11497,0.23377331733391513,57,2143,9167,0.18824666198172874,57,2143,11384,0.32916972814107276,57,448,1361,0.7891350964974982,58,1104,1399,2020-12-26
ME,2,29,8,1,30,8,3,38,3282,39,2255,39,223,38,8,39,23,38,0,38,0,38,242,39,56,38,57,39,219,38,186,39,4,38,3,38,327,39,0.6870810481413772,39,2255,3282,0.10004486316733961,38,223,2229,0.0687211093990755,38,223,3245,0.1761006289308176,38,56,318,0.7400611620795107,39,242,327,2020-12-26
MI,22,137,3,25,134,3,46,159,23233,162,17289,162,2777,159,311,162,120,159,10,159,23,158,2103,162,644,159,612,162,2757,159,2508,162,20,159,16,159,2734,162,0.744157018034692,162,17289,23233,0.16145348837209303,159,2777,17200,0.12019043497078555,159,2777,23105,0.23798965262379895,159,644,2706,0.7692026335040234,162,2103,2734,2020-12-26
MN,20,107,13,21,106,13,22,139,10235,140,7528,140,1038,139,115,140,57,139,1,139,1,139,724,140,206,139,202,140,1022,139,910,140,16,139,14,139,987,140,0.7355153883732292,140,7528,10235,0.14009987852611688,139,1038,7409,0.10323222277473894,139,1038,10055,0.21661409043112514,139,206,951,0.7335359675785208,140,724,987,2020-12-26
MO,25,96,17,33,88,17,31,134,17660,138,13619,138,2799,134,267,138,205,134,6,134,20,134,1661,138,699,134,671,138,2750,134,2429,138,49,134,26,134,1952,138,0.7711778029445073,138,13619,17660,0.20916156030488717,134,2799,13382,0.16120486091113287,134,2799,17363,0.37042925278219396,134,699,1887,0.850922131147541,138,1661,1952,2020-12-26
WI,34,107,7,43,98,7,12,145,13936,148,8806,148,1218,145,241,148,77,145,3,145,4,145,992,148,285,145,276,148,1199,145,1152,148,19,145,12,145,1648,148,0.6318886337543054,148,8806,13936,0.14058171745152354,145,1218,8664,0.08913282107574094,145,1218,13665,0.17857142857142858,145,285,1596,0.6019417475728155,148,992,1648,2020-12-26
WV,20,39,4,22,37,4,17,59,6234,63,4664,63,931,59,101,63,45,59,1,59,3,59,543,63,202,59,206,63,919,59,845,63,12,59,9,59,678,63,0.7481552775104267,63,4664,6234,0.20345279720279721,59,931,4576,0.154292343387471,59,931,6034,0.32216905901116427,59,202,627,0.8008849557522124,63,543,678,2020-12-26
WY,5,24,2,6,23,2,5,29,1721,31,825,31,125,29,19,31,15,29,0,29,2,29,55,31,25,29,25,31,125,29,118,31,0,29,0,29,138,31,0.47937245787332944,31,825,1721,0.15375153751537515,29,125,813,0.07462686567164178,29,125,1675,0.1968503937007874,29,25,127,0.39855072463768115,31,55,138,2020-12-26
