state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
IN,10,123,2,9,124,2,1,133,17298,135,10518,135,698,133,44,135,81,133,4,133,4,133,1447,135,179,133,146,135,684,133,470,135,14,133,7,133,2290,135,0.608047173083594,135,10518,17298,0.066967283891394,133,698,10423,0.040692590217455,133,698,17153,0.07987505577867,133,179,2241,0.631877729257642,135,1447,2290,2021/05/28,,0,135,3,135,5,135,3,135,6,135,9,135,6,135,12,135,0,135,0,133,3,133,8,133,5,133,15,133,14,133,15,133,17,133,4,133
KS,9,121,4,11,119,4,2,131,8301,134,4592,134,114,131,6,134,20,131,0,131,0,131,565,134,41,131,34,134,113,131,106,134,1,131,0,131,852,134,0.553186363088784,134,4592,8301,0.025016458196182,131,114,4557,0.01386523960107,131,114,8222,0.049338146811071,131,41,831,0.663145539906103,134,565,852,2021/05/28,,0,134,0,133,1,133,1,133,2,133,0,133,2,133,0,133,0,134,0,131,1,130,2,130,1,130,4,130,6,130,4,130,2,130,0,131
KY,0,11,93,4,98,2,1,102,12890,104,7116,104,317,102,79,104,32,102,1,102,7,102,1044,104,112,102,96,104,311,102,276,104,6,102,1,102,1837,104,0.552055857253685,104,7116,12890,0.045246931201827,102,317,7006,0.024895939684285,102,317,12733,0.062569832402235,102,112,1790,0.568317909635275,104,1044,1837,2021/05/28,,1,104,1,104,1,104,3,104,8,104,13,104,17,104,20,104,24,104,1,102,4,102,4,102,4,102,8,102,9,102,7,102,5,102,3,102
LA,39,178,6,41,176,6,2,217,14264,223,9104,223,294,223,51,218,13,218,2,218,0,218,1094,223,95,223,89,223,287,223,341,223,7,223,3,223,1840,223,0.638250140213124,223,9104,14264,0.032293497363796,223,294,9104,0.020611329220415,223,294,14264,0.051630434782609,223,95,1840,0.594565217391304,223,1094,1840,2021/05/28,,1,218,4,218,1,218,5,218,11,218,11,218,13,218,6,218,0,218,0,218,0,218,1,218,2,218,3,218,2,218,1,218,4,218,0,218
MA,7,71,1,6,72,1,4,78,16882,79,13292,79,201,78,21,79,61,78,0,78,4,78,967,79,81,78,75,79,195,78,141,79,6,78,1,78,1382,79,0.78734747067883,79,13292,16882,0.015230734257786,78,201,13197,0.012002149638741,78,201,16747,0.059822747415066,78,81,1354,0.699710564399421,79,967,1382,2021/05/28,,1,79,3,79,1,79,4,79,3,79,5,79,0,79,4,79,0,79,0,78,4,78,1,78,3,78,12,78,10,78,10,78,21,78,0,78
MD,3,48,1,3,48,1,7,51,10413,52,7658,52,511,51,41,52,223,51,2,51,7,51,837,52,110,51,88,52,502,51,347,52,9,51,7,51,1272,52,0.735426870258331,52,7658,10413,0.067060367454068,51,511,7620,0.049577956728437,51,511,10307,0.089213300892133,51,110,1233,0.658018867924528,52,837,1272,2021/05/28,,1,52,2,52,4,52,6,52,11,52,8,52,6,52,3,52,0,52,1,51,14,51,25,51,23,51,37,51,42,51,37,51,43,51,1,51
ME,3,24,8,2,25,8,3,34,3019,35,2068,35,122,34,11,35,19,34,0,34,1,34,228,35,39,34,38,35,122,34,95,35,0,34,0,34,328,35,0.684995031467373,35,2068,3019,0.059980334316618,34,122,2034,0.040925863804093,34,122,2981,0.122641509433962,34,39,318,0.695121951219512,35,228,328,2021/05/28,,0,35,1,35,0,35,2,35,2,35,3,35,3,35,0,35,0,35,0,34,0,34,0,34,4,34,4,34,7,34,2,34,2,34,0,34
MI,11,145,4,12,144,4,5,156,22142,160,16474,160,1011,156,75,160,37,156,1,156,3,156,1900,160,295,156,257,160,982,156,896,160,29,156,21,156,2578,160,0.744015897389576,160,16474,22142,0.061747999755695,156,1011,16373,0.046094925454794,156,1011,21933,0.117063492063492,156,295,2520,0.73700543056633,160,1900,2578,2021/05/28,,1,160,3,160,9,160,10,160,15,160,8,160,18,160,10,160,1,160,0,156,4,156,2,156,4,156,6,156,8,156,7,156,6,156,0,156
MN,15,102,14,14,103,14,12,130,9504,131,6945,131,322,130,23,131,16,130,0,130,0,130,621,131,79,130,77,131,314,130,257,131,8,130,7,130,918,131,0.73074494949495,131,6945,9504,0.047262586232203,130,322,6813,0.034534534534535,130,322,9324,0.089569160997732,130,79,882,0.676470588235294,131,621,918,2021/05/28,,0,131,4,131,5,131,2,131,4,131,5,131,1,131,2,131,0,131,0,130,2,130,2,130,2,130,1,130,5,130,2,130,2,130,0,130
MO,22,79,20,25,76,20,7,117,15073,121,11243,121,663,117,59,121,84,117,1,117,23,117,1364,121,190,117,146,121,625,117,458,121,38,117,15,117,1771,121,0.745903270749021,121,11243,15073,0.05987537252777,117,663,11073,0.04483668086833,117,663,14787,0.11137162954279,117,190,1706,0.770186335403727,121,1364,1771,2021/05/28,,0,121,5,121,8,121,3,121,15,121,16,121,10,121,2,121,0,121,3,117,10,117,9,117,8,117,11,117,16,117,14,117,13,117,0,117
WV,9,45,4,10,44,4,2,54,5777,58,4212,58,210,54,15,58,59,54,1,54,0,54,469,58,69,54,69,58,207,54,196,58,3,54,3,54,663,58,0.729098147827592,58,4212,5777,0.050736892969316,54,210,4139,0.037620924399857,54,210,5582,0.111290322580645,54,69,620,0.707390648567119,58,469,663,2021/05/28,,0,58,1,58,2,58,1,58,7,58,0,58,3,58,1,58,0,58,2,54,8,54,8,54,8,54,5,54,12,54,10,54,6,54,0,54
WY,2,25,2,3,24,2,1,27,1406,29,559,29,45,27,13,29,2,27,0,27,0,27,39,29,12,27,12,29,44,27,42,29,1,27,1,27,118,29,0.397581792318634,29,559,1406,0.082720588235294,27,45,544,0.03294289897511,27,45,1366,0.11214953271028,27,12,107,0.330508474576271,29,39,118,2021/05/28,,0,29,0,29,0,29,1,29,5,29,1,29,5,29,1,29,0,29,0,27,0,27,0,27,0,27,0,27,1,27,1,27,0,27,0,27
