state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
IN,11,153,3,9,155,3,0,165,19150,167,12644,167,452,165,36,167,86,165,0,165,4,165,1504,167,111,165,90,167,440,165,266,167,12,165,0,165,2270,167,0.660261096605744,167,12644,19150,0.036093587798451,165,452,12523,0.023781963590445,165,452,19006,0.04995499549955,165,111,2222,0.662555066079295,167,1504,2270,2021/06/14,,0,167,2,167,1,167,5,167,7,167,10,167,9,167,2,167,0,167,0,165,6,165,5,165,9,165,13,165,21,165,19,165,9,165,4,165
KS,11,130,8,13,128,8,0,146,9003,149,5409,149,140,146,20,149,15,146,0,146,4,146,606,149,46,146,44,149,134,146,116,149,6,146,2,146,847,149,0.600799733422193,149,5409,9003,0.026104792093977,146,140,5363,0.015684517140937,146,140,8926,0.055622732769045,146,46,827,0.715466351829988,149,606,847,2021/06/14,,0,149,1,147,4,147,4,147,3,147,3,147,0,147,5,147,0,149,0,146,2,144,1,144,1,143,2,144,6,144,3,144,0,144,0,146
KY,1,22,93,4,110,2,3,114,14195,116,8884,116,214,114,179,116,51,114,0,114,3,114,1155,116,62,114,57,116,210,114,178,116,4,114,1,114,1837,116,0.625854174004931,116,8884,14195,0.024409718261663,114,214,8767,0.015244336800114,114,214,14038,0.03463687150838,114,62,1790,0.62874251497006,116,1155,1837,2021/06/14,,0,116,2,116,4,116,7,116,9,116,17,116,21,116,7,116,12,116,1,114,3,114,9,114,3,114,10,114,10,114,10,114,3,114,2,114
LA,41,176,6,41,176,6,2,217,14323,223,9467,223,250,223,42,218,7,218,2,218,0,218,1122,223,86,223,85,223,246,223,307,223,4,223,1,223,1860,223,0.66096488165887,223,9467,14323,0.026407520861941,223,250,9467,0.017454443901417,223,250,14323,0.046236559139785,223,86,1860,0.603225806451613,223,1122,1860,2021/06/14,,0,218,1,218,7,218,3,218,6,218,12,218,11,218,2,218,0,218,0,218,1,218,0,218,0,218,1,218,4,218,0,218,1,218,0,218
MA,11,89,1,10,90,1,4,100,19155,101,16208,101,130,100,13,101,71,100,0,100,2,100,1012,101,34,100,31,101,125,100,77,101,5,100,2,100,1384,101,0.846149830331506,101,16208,19155,0.008078046355558,100,130,16093,0.006834551285421,100,130,19021,0.025073746312684,100,34,1356,0.73121387283237,101,1012,1384,2021/06/14,,1,101,0,101,2,101,0,101,2,101,2,101,5,101,1,101,0,101,0,100,1,100,6,100,5,100,3,100,15,100,19,100,22,100,2,100
MD,4,55,1,3,56,1,6,59,11462,60,9254,60,365,59,25,60,178,59,0,59,5,59,915,60,71,59,46,60,353,59,157,60,12,59,5,59,1314,60,0.807363461874018,60,9254,11462,0.039725729212016,59,365,9188,0.032130281690141,59,365,11360,0.055555555555556,59,71,1278,0.69634703196347,60,915,1314,2021/06/14,,0,60,2,60,3,60,1,60,5,60,8,60,2,60,4,60,0,60,1,59,17,59,21,59,26,59,23,59,33,59,22,59,34,59,1,59
ME,1,29,9,1,29,9,0,38,3313,39,2328,39,70,38,5,39,12,38,0,38,1,38,234,39,17,38,14,39,69,38,35,39,1,38,0,38,323,39,0.702686386960459,39,2328,3313,0.030554343081624,38,70,2291,0.021380574221136,38,70,3274,0.054313099041534,38,17,313,0.724458204334365,39,234,323,2021/06/14,,0,39,0,39,0,39,1,39,0,39,2,39,2,39,0,39,0,39,0,38,0,38,0,38,1,38,2,38,3,38,4,38,2,38,0,38
MI,4,156,4,6,154,4,8,160,23171,164,18172,164,444,160,36,164,30,160,2,160,6,160,1841,164,128,160,113,164,428,160,374,164,16,160,10,160,2496,164,0.784256182296837,164,18172,23171,0.024609245094779,160,444,18042,0.019333768778576,160,444,22965,0.052117263843648,160,128,2456,0.737580128205128,164,1841,2496,2021/06/14,,1,164,4,164,2,164,3,164,8,164,10,164,3,164,5,164,0,164,0,160,7,160,1,160,5,160,5,160,2,160,7,160,3,160,0,160
MN,14,111,15,14,111,15,2,139,10168,140,8058,140,196,139,15,140,17,139,2,139,1,139,651,140,52,139,44,140,185,139,130,140,11,139,10,139,901,140,0.792486231313926,140,8058,10168,0.024725621294311,139,196,7927,0.019625513167117,139,196,9987,0.060115606936416,139,52,865,0.722530521642619,140,651,901,2021/06/14,,1,140,2,140,4,140,1,140,2,140,2,140,2,140,1,140,0,140,0,139,5,139,1,139,3,139,0,139,6,139,1,139,1,139,0,139
MO,24,90,25,28,86,25,9,135,17090,139,14108,139,773,135,89,139,135,135,3,135,29,135,1447,139,241,135,195,139,747,135,572,139,26,135,17,135,1789,139,0.8255119953189,139,14108,17090,0.05565154787617,135,773,13890,0.045995477805546,135,773,16806,0.138985005767013,135,241,1734,0.808831749580771,139,1447,1789,2021/06/14,,0,139,11,139,6,139,14,139,13,139,17,139,12,139,16,139,0,139,3,135,6,135,12,135,13,135,21,135,29,135,28,135,23,135,0,135
WV,10,48,4,11,47,4,3,58,6007,62,4632,62,130,58,11,62,81,58,0,58,1,58,478,62,35,58,33,62,124,58,102,62,6,58,4,58,667,62,0.771100382886632,62,4632,6007,0.02858399296394,58,130,4548,0.022367515485203,58,130,5812,0.056179775280899,58,35,623,0.71664167916042,62,478,667,2021/06/14,,0,62,2,62,1,62,1,62,1,62,0,62,6,62,0,62,0,62,0,58,7,58,8,58,4,58,18,58,16,58,13,58,15,58,0,58
WY,2,26,2,3,25,2,1,28,1525,30,666,30,40,28,5,30,2,28,0,28,0,28,40,30,15,28,16,30,40,28,41,30,0,28,0,28,119,30,0.43672131147541,30,666,1525,0.061633281972265,28,40,649,0.027210884353741,28,40,1470,0.14018691588785,28,15,107,0.336134453781513,30,40,119,2021/06/14,,0,30,1,30,0,30,1,30,1,30,1,30,1,30,0,30,0,30,0,28,0,28,0,28,0,28,2,28,0,28,0,28,0,28,0,28
