runid,Date,Location,ShortName,LongName,Census2019,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Administered_Fed_LTC_Dose1_Residents,Administered_Fed_LTC_Dose1_Staff,Administered_Fed_LTC_Dose1_Unk,Series_Complete_FedLTC,Series_Complete_FedLTC_Residents,Series_Complete_FedLTC_Staff,Series_Complete_FedLTC_Unknown,Administered_Fed_LTC_Dose2_Residents,Administered_Fed_LTC_Dose2_Staff,Administered_Fed_LTC_Dose2_Unk
2026,2021-06-22,AR,ARA,Arkansas,3017804,29186,17603,11461,4232,2135,11236,11556,3746,1815,5995,,,
2026,2021-06-22,AS,ASA,American Samoa,55689,0,0,0,0,0,0,0,0,0,0,,,
2026,2021-06-22,AZ,AZA,Arizona,7278717,126381,77092,48683,34442,24253,18397,48766,26247,16877,5642,,,
2026,2021-06-22,BP2,BP2,Bureau of Prisons,0,0,0,0,0,0,0,0,0,0,0,,,
2026,2021-06-22,CA,CAA,California,39512223,841740,475421,358882,216197,204869,54355,359986,171366,161465,27155,,,
2026,2021-06-22,CO,COA,Colorado,5758736,129944,77878,51218,31772,25711,20395,51542,22711,17036,11795,,,
2026,2021-06-22,CT,CTA,Connecticut,3565287,133105,74298,57975,34412,28014,11872,58298,28950,23406,5942,,,
2026,2021-06-22,DC,DCA,District of Columbia,705749,8958,5356,3434,2340,2319,697,3495,1835,1499,161,,,
2026,2021-06-22,DD2,DD2,Dept of Defense,0,0,0,0,0,0,0,0,0,0,0,,,
2026,2021-06-22,DE,DEA,Delaware,973764,36301,23938,12032,6548,5113,12277,12152,5047,3407,3698,,,
2026,2021-06-22,FL,FLA,Florida,21477737,404296,229159,171852,117336,67490,44333,173240,89434,50488,33318,,,
2026,2021-06-22,FM,FMA,Federated States of Micronesia,103643,151,89,62,0,89,0,62,0,62,0,,,
2026,2021-06-22,GA,GAA,Georgia,10617423,122627,70182,51567,39269,22029,8884,51766,31331,16521,3914,,,
2026,2021-06-22,GU,GUA,Guam,165768,1,1,0,0,0,1,0,0,0,0,,,
2026,2021-06-22,HI,HIA,Hawaii,1415872,24812,13392,9637,5739,6768,885,9637,4496,4752,389,,,
2026,2021-06-22,IA,IAA,Iowa,3155070,138621,87427,50161,35531,28525,23371,50461,26055,16930,7476,,,
2026,2021-06-22,ID,IDA,Idaho,1787065,26927,15685,11044,4737,2893,8055,11056,3653,1951,5452,,,
2026,2021-06-22,IH2,IH2,Indian Health Svc,2082813,0,0,0,0,0,0,0,0,0,0,,,
2026,2021-06-22,IL,ILA,Illinois,12671821,425617,276253,147727,94270,66584,115399,147921,69579,46680,31662,,,
2026,2021-06-22,IN,INA,Indiana,6732219,142196,80499,61083,49877,21304,9318,61378,40981,15551,4846,,,
2026,2021-06-22,KS,KSA,Kansas,2913314,90018,50659,38851,24656,16797,9206,38934,20970,11126,6838,,,
2026,2021-06-22,KY,KYA,Kentucky,4467673,95289,54500,40101,24036,15949,14515,40418,19674,11894,8850,,,
2026,2021-06-22,LA,LAA,Louisiana,4648794,117528,74220,42472,23216,13817,37187,42505,18728,9478,14299,,,
2026,2021-06-22,MA,MAA,Massachusetts,6892503,320952,180560,138295,77201,71291,32068,138715,65518,60043,13154,,,
2026,2021-06-22,MD,MDA,Maryland,6045680,194608,115226,77477,52323,43247,19656,78151,41034,30478,6639,,,
2026,2021-06-22,ME,MEA,Maine,1344212,38139,22622,15429,9570,9651,3401,15465,7496,5638,2331,,,
2026,2021-06-22,MH,MHA,Marshall Islands,58413,0,0,0,0,0,0,0,0,0,0,,,
2026,2021-06-22,MI,MIA,Michigan,9986857,293170,179670,111501,81419,51189,47062,112715,58517,34471,19727,,,
2026,2021-06-22,MN,MNA,Minnesota,5639632,176527,107588,68190,43344,41560,22684,68347,29826,28556,9965,,,
2026,2021-06-22,MO,MOA,Missouri,6137428,158335,92853,64670,48228,29032,15593,65125,36817,20572,7736,,,
2026,2021-06-22,MP,MPA,Northern Mariana Islands,56882,1,1,0,0,0,1,0,0,0,0,,,
2026,2021-06-22,MS,MSA,Mississippi,2976149,53622,31369,22002,14303,7514,9552,22079,11625,5066,5388,,,
2026,2021-06-22,MT,MTA,Montana,1068778,21389,12528,8780,6073,4250,2205,8788,4453,2910,1425,,,
2026,2021-06-22,NC,NCA,North Carolina,10488084,227637,136058,89695,63594,42816,29648,90226,47835,29580,12811,,,
2026,2021-06-22,ND,NDA,North Dakota,762062,6620,3564,3017,1583,1170,811,3017,1409,1056,552,,,
2026,2021-06-22,NE,NEA,Nebraska,1934408,59614,36792,22622,16436,15036,5320,22749,10177,7952,4620,,,
2026,2021-06-22,NH,NHA,New Hampshire,1359711,47826,25867,21726,11305,10404,4158,21796,10712,8954,2130,,,
2026,2021-06-22,NJ,NJA,New Jersey,8882190,263692,153880,108085,73615,62759,17506,110401,55128,45965,9308,,,
2026,2021-06-22,NM,NMA,New Mexico,2096829,39707,23922,15314,6414,6648,10860,15443,5252,5320,4871,,,
2026,2021-06-22,NV,NVA,Nevada,3080156,73704,49824,23606,9112,7957,32755,23779,7378,6250,10151,,,
2026,2021-06-22,NY,NYA,New York State,19453561,430906,257357,168941,116885,86941,53531,171193,88193,62226,20774,,,
2026,2021-06-22,OH,OHA,Ohio,11689100,367838,216844,147512,94511,68633,53700,147845,73429,48206,26210,,,
2026,2021-06-22,OK,OKA,Oklahoma,3956971,65062,39126,25505,17980,10835,10311,25570,13007,5118,7445,,,
2026,2021-06-22,OR,ORA,Oregon,4217737,122049,73034,48678,34667,26991,11376,48920,25324,18087,5509,,,
2026,2021-06-22,PA,PAA,Pennsylvania,12801989,432024,239325,189563,119560,106736,13029,191543,99714,85677,6152,,,
2026,2021-06-22,PR,PRA,Puerto Rico,3193694,74364,53124,21198,7926,7446,37752,21201,3495,3479,14227,,,
2026,2021-06-22,RI,RIA,Rhode Island,1059361,51865,30252,21364,14412,9260,6580,21364,12096,7108,2160,,,
2026,2021-06-22,RP,RPA,Republic of Palau,17907,0,0,0,0,0,0,0,0,0,0,,,
2026,2021-06-22,SC,SCA,South Carolina,5148714,106901,62797,43262,31219,19314,12264,43728,24138,13921,5669,,,
2026,2021-06-22,SD,SDA,South Dakota,884659,12569,7346,5211,4583,1384,1379,5270,3121,729,1420,,,
2026,2021-06-22,TN,TNA,Tennessee,6829174,108411,66257,41609,33935,19040,13282,42123,22570,11653,7900,,,
2026,2021-06-22,TX,TXA,Texas,28995881,470190,268955,197541,121354,88929,58672,198113,95508,66406,36199,,,
2026,2021-06-22,US,USA,United States,331996199,7880605,4647223,3168621,2060007,1554739,1032477,3188302,1581269,1126242,480791,,,
2026,2021-06-22,UT,UTA,Utah,3205958,55350,33246,21828,12403,11347,9496,21848,8069,7601,6178,,,
2026,2021-06-22,VA,VAA,Virginia,8535519,216495,119558,87253,58819,44513,16226,88052,45703,32847,9502,,,
2026,2021-06-22,VA2,VA2,Veterans Health,0,0,0,0,0,0,0,0,0,0,0,,,
2026,2021-06-22,VI,VIA,Virgin Islands,104680,100,97,3,0,0,97,3,0,0,3,,,
2026,2021-06-22,VT,VTA,Vermont,623989,21742,12937,8604,5802,4291,2844,8621,4268,2903,1450,,,
2026,2021-06-22,WA,WAA,Washington,7614893,164874,99787,63950,42060,32393,25334,64160,28982,20528,14650,,,
2026,2021-06-22,WI,WIA,Wisconsin,5822434,182285,115828,65674,50716,36148,28964,65788,34721,23229,7838,,,
2026,2021-06-22,WV,WVA,West Virginia,1792147,25951,13365,12341,4,1,13360,12351,4,1,12346,,,
2026,2021-06-22,WY,WYA,Wyoming,578759,6777,3635,3115,637,347,2651,3115,752,341,2022,,,
2025,2021-06-21,AK,AKA,Alaska,731545,6634,4285,2304,1383,940,1962,2309,672,405,1232,,,
2025,2021-06-21,AL,ALA,Alabama,4903185,88977,54092,34514,28021,20067,6004,35216,19523,12028,3665,,,
2025,2021-06-21,AR,ARA,Arkansas,3017804,29186,17603,11461,4232,2135,11236,11556,3746,1815,5995,,,
2025,2021-06-21,AS,ASA,American Samoa,55689,0,0,0,0,0,0,0,0,0,0,,,
2025,2021-06-21,AZ,AZA,Arizona,7278717,126370,77081,48683,34442,24253,18386,48755,26247,16877,5631,,,
2025,2021-06-21,BP2,BP2,Bureau of Prisons,0,0,0,0,0,0,0,0,0,0,0,,,
2025,2021-06-21,CA,CAA,California,39512223,841720,475402,358881,216197,204869,54336,359966,171366,161464,27136,,,
2025,2021-06-21,CO,COA,Colorado,5758736,129944,77878,51218,31772,25711,20395,51542,22711,17036,11795,,,
2025,2021-06-21,CT,CTA,Connecticut,3565287,133088,74294,57965,34410,28012,11872,58288,28942,23404,5942,,,
2025,2021-06-21,DC,DCA,District of Columbia,705749,8958,5356,3434,2340,2319,697,3495,1835,1499,161,,,
2025,2021-06-21,DD2,DD2,Dept of Defense,0,0,0,0,0,0,0,0,0,0,0,,,
2025,2021-06-21,DE,DEA,Delaware,973764,36300,23937,12032,6548,5112,12277,12152,5047,3407,3698,,,
2025,2021-06-21,FL,FLA,Florida,21477737,404250,229115,171850,117336,67490,44289,173194,89434,50486,33274,,,
2025,2021-06-21,FM,FMA,Federated States of Micronesia,103643,151,89,62,0,89,0,62,0,62,0,,,
2025,2021-06-21,GA,GAA,Georgia,10617423,122627,70182,51567,39269,22029,8884,51766,31331,16521,3914,,,
2025,2021-06-21,GU,GUA,Guam,165768,1,1,0,0,0,1,0,0,0,0,,,
2025,2021-06-21,HI,HIA,Hawaii,1415872,24812,13392,9637,5739,6768,885,9637,4496,4752,389,,,
2025,2021-06-21,IA,IAA,Iowa,3155070,138618,87424,50161,35531,28525,23368,50458,26055,16930,7473,,,
2025,2021-06-21,ID,IDA,Idaho,1787065,26927,15685,11044,4737,2893,8055,11056,3653,1951,5452,,,
2025,2021-06-21,IH2,IH2,Indian Health Svc,2082813,0,0,0,0,0,0,0,0,0,0,,,
2025,2021-06-21,IL,ILA,Illinois,12671821,425616,276253,147726,94270,66584,115399,147920,69579,46679,31662,,,
2025,2021-06-21,IN,INA,Indiana,6732219,142196,80499,61083,49877,21304,9318,61378,40981,15551,4846,,,
2025,2021-06-21,KS,KSA,Kansas,2913314,90005,50647,38850,24656,16796,9195,38922,20970,11125,6827,,,
2025,2021-06-21,KY,KYA,Kentucky,4467673,95289,54500,40101,24036,15949,14515,40418,19674,11894,8850,,,
2025,2021-06-21,LA,LAA,Louisiana,4648794,117520,74215,42469,23211,13817,37187,42502,18727,9476,14299,,,
2025,2021-06-21,MA,MAA,Massachusetts,6892503,320932,180541,138294,77201,71291,32049,138695,65517,60043,13135,,,
2025,2021-06-21,MD,MDA,Maryland,6045680,194598,115217,77476,52323,43247,19647,78141,41034,30477,6630,,,
2025,2021-06-21,ME,MEA,Maine,1344212,38139,22622,15429,9570,9651,3401,15465,7496,5638,2331,,,
2025,2021-06-21,MH,MHA,Marshall Islands,58413,0,0,0,0,0,0,0,0,0,0,,,
2025,2021-06-21,MI,MIA,Michigan,9986857,293119,179620,111500,81419,51189,47012,112664,58517,34470,19677,,,
2025,2021-06-21,MN,MNA,Minnesota,5639632,176520,107586,68185,43342,41560,22684,68342,29822,28555,9965,,,
2025,2021-06-21,MO,MOA,Missouri,6137428,158331,92849,64670,48228,29032,15589,65121,36817,20572,7732,,,
2025,2021-06-21,MP,MPA,Northern Mariana Islands,56882,1,1,0,0,0,1,0,0,0,0,,,
2025,2021-06-21,MS,MSA,Mississippi,2976149,53622,31369,22002,14303,7514,9552,22079,11625,5066,5388,,,
2025,2021-06-21,MT,MTA,Montana,1068778,21389,12528,8780,6073,4250,2205,8788,4453,2910,1425,,,
2025,2021-06-21,NC,NCA,North Carolina,10488084,227609,136030,89695,63594,42816,29620,90198,47835,29580,12783,,,
2025,2021-06-21,ND,NDA,North Dakota,762062,6620,3564,3017,1583,1170,811,3017,1409,1056,552,,,
2025,2021-06-21,NE,NEA,Nebraska,1934408,59614,36792,22622,16436,15036,5320,22749,10177,7952,4620,,,
2025,2021-06-21,NH,NHA,New Hampshire,1359711,47826,25867,21726,11305,10404,4158,21796,10712,8954,2130,,,
2025,2021-06-21,NJ,NJA,New Jersey,8882190,263669,153869,108073,73609,62754,17506,110388,55127,45953,9308,,,
2025,2021-06-21,NM,NMA,New Mexico,2096829,39685,23900,15314,6414,6648,10838,15421,5252,5320,4849,,,
2025,2021-06-21,NV,NVA,Nevada,3080156,73694,49814,23606,9112,7957,32745,23769,7378,6250,10141,,,
2025,2021-06-21,NY,NYA,New York State,19453561,430882,257344,168930,116879,86937,53528,171179,88186,62222,20771,,,
2025,2021-06-21,OH,OHA,Ohio,11689100,367812,216834,147496,94507,68627,53700,147829,73425,48194,26210,,,
2025,2021-06-21,OK,OKA,Oklahoma,3956971,65061,39126,25504,17980,10835,10311,25569,13007,5117,7445,,,
2025,2021-06-21,OR,ORA,Oregon,4217737,122049,73034,48678,34667,26991,11376,48920,25324,18087,5509,,,
2025,2021-06-21,PA,PAA,Pennsylvania,12801989,432016,239317,189563,119560,106736,13021,191535,99714,85677,6144,,,
2025,2021-06-21,PR,PRA,Puerto Rico,3193694,74364,53124,21198,7926,7446,37752,21201,3495,3479,14227,,,
2025,2021-06-21,RI,RIA,Rhode Island,1059361,51865,30252,21364,14412,9260,6580,21364,12096,7108,2160,,,
2025,2021-06-21,RP,RPA,Republic of Palau,17907,0,0,0,0,0,0,0,0,0,0,,,
2025,2021-06-21,SC,SCA,South Carolina,5148714,106848,62744,43262,31219,19314,12211,43675,24138,13921,5616,,,
2025,2021-06-21,SD,SDA,South Dakota,884659,12569,7346,5211,4583,1384,1379,5270,3121,729,1420,,,
2025,2021-06-21,TN,TNA,Tennessee,6829174,108410,66257,41608,33935,19040,13282,42122,22570,11652,7900,,,
2025,2021-06-21,TX,TXA,Texas,28995881,470183,268948,197541,121354,88929,58665,198106,95508,66406,36192,,,
2025,2021-06-21,US,USA,United States,331996199,7880122,4646811,3168553,2059982,1554719,1032110,3187866,1581243,1126199,480424,,,
2025,2021-06-21,UT,UTA,Utah,3205958,55349,33246,21827,12403,11347,9496,21847,8069,7600,6178,,,
2025,2021-06-21,VA,VAA,Virginia,8535519,216439,119502,87253,58819,44513,16170,87996,45703,32847,9446,,,
2025,2021-06-21,VA2,VA2,Veterans Health,0,0,0,0,0,0,0,0,0,0,0,,,
2025,2021-06-21,VI,VIA,Virgin Islands,104680,100,97,3,0,0,97,3,0,0,3,,,
2025,2021-06-21,VT,VTA,Vermont,623989,21742,12937,8604,5802,4291,2844,8621,4268,2903,1450,,,
2025,2021-06-21,WA,WAA,Washington,7614893,164864,99777,63950,42060,32393,25324,64150,28982,20528,14640,,,
2025,2021-06-21,WI,WIA,Wisconsin,5822434,182284,115827,65674,50716,36147,28964,65788,34721,23229,7838,,,
2025,2021-06-21,WV,WVA,West Virginia,1792147,25951,13365,12341,4,1,13360,12351,4,1,12346,,,
2025,2021-06-21,WY,WYA,Wyoming,578759,6777,3635,3115,637,347,2651,3115,752,341,2022,,,
2024,2021-06-20,AK,AKA,Alaska,731545,6634,4285,2304,1383,940,1962,2309,672,405,1232,,,
2024,2021-06-20,AL,ALA,Alabama,4903185,88977,54092,34514,28021,20067,6004,35216,19523,12028,3665,,,
2024,2021-06-20,AR,ARA,Arkansas,3017804,29186,17603,11461,4232,2135,11236,11556,3746,1815,5995,,,
2024,2021-06-20,AS,ASA,American Samoa,55689,0,0,0,0,0,0,0,0,0,0,,,
2024,2021-06-20,AZ,AZA,Arizona,7278717,126369,77081,48682,34442,24253,18386,48754,26247,16876,5631,,,
2024,2021-06-20,BP2,BP2,Bureau of Prisons,0,0,0,0,0,0,0,0,0,0,0,,,
2024,2021-06-20,CA,CAA,California,39512223,841719,475402,358880,216197,204869,54336,359965,171366,161463,27136,,,
2024,2021-06-20,CO,COA,Colorado,5758736,129941,77875,51218,31771,25709,20395,51542,22711,17036,11795,,,
2024,2021-06-20,CT,CTA,Connecticut,3565287,133064,74271,57964,34388,28011,11872,58283,28938,23403,5942,,,
2024,2021-06-20,DC,DCA,District of Columbia,705749,8958,5356,3434,2340,2319,697,3495,1835,1499,161,,,
2024,2021-06-20,DD2,DD2,Dept of Defense,0,0,0,0,0,0,0,0,0,0,0,,,
2024,2021-06-20,DE,DEA,Delaware,973764,36300,23937,12032,6548,5112,12277,12152,5047,3407,3698,,,
2024,2021-06-20,FL,FLA,Florida,21477737,404135,229056,171794,117278,67489,44289,173138,89378,50486,33274,,,
2024,2021-06-20,FM,FMA,Federated States of Micronesia,103643,151,89,62,0,89,0,62,0,62,0,,,
2024,2021-06-20,GA,GAA,Georgia,10617423,122627,70182,51567,39269,22029,8884,51766,31331,16521,3914,,,
2024,2021-06-20,GU,GUA,Guam,165768,1,1,0,0,0,1,0,0,0,0,,,
2024,2021-06-20,HI,HIA,Hawaii,1415872,24812,13392,9637,5739,6768,885,9637,4496,4752,389,,,
2024,2021-06-20,IA,IAA,Iowa,3155070,138612,87419,50160,35527,28524,23368,50453,26051,16929,7473,,,
2024,2021-06-20,ID,IDA,Idaho,1787065,26927,15685,11044,4737,2893,8055,11056,3653,1951,5452,,,
2024,2021-06-20,IH2,IH2,Indian Health Svc,2082813,0,0,0,0,0,0,0,0,0,0,,,
2024,2021-06-20,IL,ILA,Illinois,12671821,425053,275957,147460,93974,66584,115399,147654,69313,46679,31662,,,
2024,2021-06-20,IN,INA,Indiana,6732219,141973,80370,60989,49748,21304,9318,61284,40887,15551,4846,,,
2024,2021-06-20,KS,KSA,Kansas,2913314,89939,50611,38820,24620,16796,9195,38892,20940,11125,6827,,,
2024,2021-06-20,KY,KYA,Kentucky,4467673,95288,54500,40100,24036,15949,14515,40417,19674,11893,8850,,,
2024,2021-06-20,LA,LAA,Louisiana,4648794,117520,74215,42469,23211,13817,37187,42502,18727,9476,14299,,,
2024,2021-06-20,MA,MAA,Massachusetts,6892503,320901,180514,138290,77174,71291,32049,138664,65490,60039,13135,,,
2024,2021-06-20,MD,MDA,Maryland,6045680,194581,115206,77470,52312,43247,19647,78134,41027,30477,6630,,,
2024,2021-06-20,ME,MEA,Maine,1344212,38139,22622,15429,9570,9651,3401,15465,7496,5638,2331,,,
2024,2021-06-20,MH,MHA,Marshall Islands,58413,0,0,0,0,0,0,0,0,0,0,,,
2024,2021-06-20,MI,MIA,Michigan,9986857,293003,179560,111444,81359,51189,47012,112607,58460,34470,19677,,,
2024,2021-06-20,MN,MNA,Minnesota,5639632,176501,107573,68179,43330,41559,22684,68335,29817,28553,9965,,,
2024,2021-06-20,MO,MOA,Missouri,6137428,158329,92848,64669,48228,29031,15589,65120,36817,20571,7732,,,
2024,2021-06-20,MP,MPA,Northern Mariana Islands,56882,1,1,0,0,0,1,0,0,0,0,,,
2024,2021-06-20,MS,MSA,Mississippi,2976149,53622,31369,22002,14303,7514,9552,22079,11625,5066,5388,,,
2024,2021-06-20,MT,MTA,Montana,1068778,21389,12528,8780,6073,4250,2205,8788,4453,2910,1425,,,
2024,2021-06-20,NC,NCA,North Carolina,10488084,227608,136029,89695,63594,42815,29620,90198,47835,29580,12783,,,
2024,2021-06-20,ND,NDA,North Dakota,762062,6618,3564,3015,1583,1170,811,3015,1407,1056,552,,,
2024,2021-06-20,NE,NEA,Nebraska,1934408,59614,36792,22622,16436,15036,5320,22749,10177,7952,4620,,,
2024,2021-06-20,NH,NHA,New Hampshire,1359711,47826,25867,21726,11305,10404,4158,21796,10712,8954,2130,,,
2024,2021-06-20,NJ,NJA,New Jersey,8882190,260357,152115,106516,71859,62750,17506,108815,53570,45937,9308,,,
2024,2021-06-20,NM,NMA,New Mexico,2096829,39685,23900,15314,6414,6648,10838,15421,5252,5320,4849,,,
2024,2021-06-20,NV,NVA,Nevada,3080156,73693,49813,23606,9112,7956,32745,23769,7378,6250,10141,,,
2024,2021-06-20,NY,NYA,New York State,19453561,430385,257074,168703,116611,86935,53528,170952,87959,62222,20771,,,
2024,2021-06-20,OH,OHA,Ohio,11689100,367400,216582,147336,94255,68627,53700,147669,73265,48194,26210,,,
2024,2021-06-20,OK,OKA,Oklahoma,3956971,65061,39126,25504,17980,10835,10311,25569,13007,5117,7445,,,
2024,2021-06-20,OR,ORA,Oregon,4217737,122049,73034,48678,34667,26991,11376,48920,25324,18087,5509,,,
2024,2021-06-20,PA,PAA,Pennsylvania,12801989,431996,239305,189555,119548,106736,13021,191524,99703,85677,6144,,,
2024,2021-06-20,PR,PRA,Puerto Rico,3193694,74364,53124,21198,7926,7446,37752,21201,3495,3479,14227,,,
2024,2021-06-20,RI,RIA,Rhode Island,1059361,51865,30252,21364,14412,9260,6580,21364,12096,7108,2160,,,
2024,2021-06-20,RP,RPA,Republic of Palau,17907,0,0,0,0,0,0,0,0,0,0,,,
2024,2021-06-20,SC,SCA,South Carolina,5148714,106848,62744,43262,31219,19314,12211,43675,24138,13921,5616,,,
2024,2021-06-20,SD,SDA,South Dakota,884659,12569,7346,5211,4583,1384,1379,5270,3121,729,1420,,,
2024,2021-06-20,TN,TNA,Tennessee,6829174,108404,66251,41608,33929,19040,13282,42122,22570,11652,7900,,,
2024,2021-06-20,TX,TXA,Texas,28995881,469560,268620,197246,121027,88928,58665,197811,95213,66406,36192,,,
2024,2021-06-20,US,USA,United States,331996199,7874057,4643523,3165778,2056710,1554703,1032110,3185034,1578441,1126169,480424,,,
2024,2021-06-20,UT,UTA,Utah,3205958,55349,33246,21827,12403,11347,9496,21847,8069,7600,6178,,,
2024,2021-06-20,VA,VAA,Virginia,8535519,216439,119502,87253,58819,44513,16170,87996,45703,32847,9446,,,
2024,2021-06-20,VA2,VA2,Veterans Health,0,0,0,0,0,0,0,0,0,0,0,,,
2024,2021-06-20,VI,VIA,Virgin Islands,104680,100,97,3,0,0,97,3,0,0,3,,,
2024,2021-06-20,VT,VTA,Vermont,623989,21742,12937,8604,5802,4291,2844,8621,4268,2903,1450,,,
2024,2021-06-20,WA,WAA,Washington,7614893,164863,99777,63949,42060,32393,25324,64149,28982,20527,14640,,,
2024,2021-06-20,WI,WIA,Wisconsin,5822434,182282,115826,65673,50715,36147,28964,65787,34721,23228,7838,,,
2024,2021-06-20,WV,WVA,West Virginia,1792147,25951,13365,12341,4,1,13360,12351,4,1,12346,,,
2024,2021-06-20,WY,WYA,Wyoming,578759,6777,3635,3115,637,347,2651,3115,752,341,2022,,,
2023,2021-06-19,AK,AKA,Alaska,731545,6633,4284,2304,1383,939,1962,2309,672,405,1232,,,
2023,2021-06-19,AL,ALA,Alabama,4903185,88957,54085,34501,28017,20064,6004,35203,19519,12019,3665,,,
2023,2021-06-19,AR,ARA,Arkansas,3017804,29186,17603,11461,4232,2135,11236,11556,3746,1815,5995,,,
2023,2021-06-19,AS,ASA,American Samoa,55689,0,0,0,0,0,0,0,0,0,0,,,
2023,2021-06-19,AZ,AZA,Arizona,7278717,126367,77080,48681,34442,24252,18386,48753,26246,16876,5631,,,
2023,2021-06-19,BP2,BP2,Bureau of Prisons,0,0,0,0,0,0,0,0,0,0,0,,,
2023,2021-06-19,CA,CAA,California,39512223,841649,475359,358857,216164,204859,54336,359941,171349,161456,27136,,,
2023,2021-06-19,CO,COA,Colorado,5758736,129940,77874,51218,31771,25708,20395,51542,22711,17036,11795,,,
2023,2021-06-19,CT,CTA,Connecticut,3565287,133064,74271,57964,34388,28011,11872,58283,28938,23403,5942,,,
2023,2021-06-19,DC,DCA,District of Columbia,705749,8958,5356,3434,2340,2319,697,3495,1835,1499,161,,,
2023,2021-06-19,DD2,DD2,Dept of Defense,0,0,0,0,0,0,0,0,0,0,0,,,
2023,2021-06-19,DE,DEA,Delaware,973764,36300,23937,12032,6548,5112,12277,12152,5047,3407,3698,,,
2023,2021-06-19,FL,FLA,Florida,21477737,404134,229055,171794,117278,67488,44289,173138,89378,50486,33274,,,
2023,2021-06-19,FM,FMA,Federated States of Micronesia,103643,151,89,62,0,89,0,62,0,62,0,,,
2023,2021-06-19,GA,GAA,Georgia,10617423,122620,70182,51560,39269,22029,8884,51759,31324,16521,3914,,,
2023,2021-06-19,GU,GUA,Guam,165768,1,1,0,0,0,1,0,0,0,0,,,
2023,2021-06-19,HI,HIA,Hawaii,1415872,24812,13392,9637,5739,6768,885,9637,4496,4752,389,,,
2023,2021-06-19,IA,IAA,Iowa,3155070,138592,87406,50153,35520,28518,23368,50443,26049,16921,7473,,,
2023,2021-06-19,ID,IDA,Idaho,1787065,26926,15685,11043,4737,2893,8055,11055,3653,1950,5452,,,
2023,2021-06-19,IH2,IH2,Indian Health Svc,2082813,0,0,0,0,0,0,0,0,0,0,,,
2023,2021-06-19,IL,ILA,Illinois,12671821,425019,275929,147454,93963,66567,115399,147646,69307,46677,31662,,,
2023,2021-06-19,IN,INA,Indiana,6732219,141956,80358,60984,49739,21301,9318,61272,40881,15545,4846,,,
2023,2021-06-19,KS,KSA,Kansas,2913314,89939,50611,38820,24620,16796,9195,38892,20940,11125,6827,,,
2023,2021-06-19,KY,KYA,Kentucky,4467673,95245,54493,40098,24030,15948,14515,40408,19668,11890,8850,,,
2023,2021-06-19,LA,LAA,Louisiana,4648794,117520,74215,42469,23211,13817,37187,42502,18727,9476,14299,,,
2023,2021-06-19,MA,MAA,Massachusetts,6892503,320900,180513,138290,77174,71290,32049,138664,65490,60039,13135,,,
2023,2021-06-19,MD,MDA,Maryland,6045680,194578,115205,77468,52311,43247,19647,78132,41027,30475,6630,,,
2023,2021-06-19,ME,MEA,Maine,1344212,38139,22622,15429,9570,9651,3401,15465,7496,5638,2331,,,
2023,2021-06-19,MH,MHA,Marshall Islands,58413,0,0,0,0,0,0,0,0,0,0,,,
2023,2021-06-19,MI,MIA,Michigan,9986857,292998,179557,111442,81356,51189,47012,112605,58460,34468,19677,,,
2023,2021-06-19,MN,MNA,Minnesota,5639632,176479,107562,68168,43319,41559,22684,68324,29806,28553,9965,,,
2023,2021-06-19,MO,MOA,Missouri,6137428,158328,92847,64669,48228,29030,15589,65120,36817,20571,7732,,,
2023,2021-06-19,MP,MPA,Northern Mariana Islands,56882,1,1,0,0,0,1,0,0,0,0,,,
2023,2021-06-19,MS,MSA,Mississippi,2976149,53622,31369,22002,14303,7514,9552,22079,11625,5066,5388,,,
2023,2021-06-19,MT,MTA,Montana,1068778,21389,12528,8780,6073,4250,2205,8788,4453,2910,1425,,,
2023,2021-06-19,NC,NCA,North Carolina,10488084,227601,136022,89695,63588,42814,29620,90192,47829,29580,12783,,,
2023,2021-06-19,ND,NDA,North Dakota,762062,6618,3564,3015,1583,1170,811,3015,1407,1056,552,,,
2023,2021-06-19,NE,NEA,Nebraska,1934408,59589,36777,22613,16434,15023,5320,22740,10176,7944,4620,,,
2023,2021-06-19,NH,NHA,New Hampshire,1359711,47826,25867,21726,11305,10404,4158,21796,10712,8954,2130,,,
2023,2021-06-19,NJ,NJA,New Jersey,8882190,260253,152061,106467,71823,62732,17506,108761,53545,45908,9308,,,
2023,2021-06-19,NM,NMA,New Mexico,2096829,39685,23900,15314,6414,6648,10838,15421,5252,5320,4849,,,
2023,2021-06-19,NV,NVA,Nevada,3080156,73688,49809,23606,9110,7954,32745,23765,7376,6248,10141,,,
2023,2021-06-19,NY,NYA,New York State,19453561,430283,256996,168679,116568,86900,53528,170911,87935,62205,20771,,,
2023,2021-06-19,OH,OHA,Ohio,11689100,367392,216576,147335,94254,68622,53700,147668,73264,48194,26210,,,
2023,2021-06-19,OK,OKA,Oklahoma,3956971,65059,39126,25502,17980,10835,10311,25567,13007,5115,7445,,,
2023,2021-06-19,OR,ORA,Oregon,4217737,122000,73014,48649,34663,26975,11376,48891,25314,18068,5509,,,
2023,2021-06-19,PA,PAA,Pennsylvania,12801989,431989,239298,189555,119541,106736,13021,191517,99696,85677,6144,,,
